ass_cls_map_id,assay_id,assay_class_id
492175,186929,557
492176,186930,557
492069,186931,557
492132,186932,557
492230,186933,557
492177,186934,557
492231,186935,557
417539,186937,157
437566,186938,265
439354,186938,266
351638,186939,48
351663,186940,48
351629,186941,48
351635,186942,48
353946,186944,62
356265,186945,62
356266,186946,62
354275,186947,62
355279,186948,62
354593,186949,62
355280,186950,62
355281,186951,62
356270,186952,62
354283,186953,62
355609,186954,62
354284,186955,62
353953,186956,62
354285,186957,62
355907,186958,62
439342,186964,266
419229,186969,159
435500,186973,216
444466,186975,296
451758,186975,297
491425,186975,556
462994,186976,308
436809,186978,216
442133,186993,280
442422,186993,284
442037,186994,280
442332,186994,284
491601,186994,556
441954,186995,280
442117,186996,280
442066,186997,280
442360,186997,284
442098,186998,280
442389,186998,284
491741,186998,556
423605,187001,175
426808,187001,200
423866,187002,175
427392,187002,200
423093,187003,175
425626,187003,200
423220,187004,175
425927,187004,200
423606,187005,175
426809,187005,200
423221,187006,175
425928,187006,200
423222,187007,175
425929,187007,200
423223,187008,175
425930,187008,200
423341,187009,175
426203,187009,200
423867,187010,175
427393,187010,200
469599,187015,339
475073,187015,341
481906,187015,342
475074,187016,341
481907,187016,342
365485,187017,87
390757,187017,115
370348,187018,87
401713,187018,115
371369,187019,87
403985,187019,115
369339,187020,87
399437,187020,115
364553,187021,87
388609,187021,115
362769,187022,82
363667,187022,86
403986,187022,115
371370,187023,87
379276,187023,89
403987,187023,115
428119,187032,205
435379,187032,216
428028,187033,205
434484,187033,216
428120,187034,205
435380,187034,216
427968,187035,205
434024,187035,216
427969,187036,205
434025,187036,216
428229,187037,205
436318,187037,216
428175,187038,205
435862,187038,216
428121,187039,205
435382,187039,216
395013,187040,115
392930,187041,115
403960,187042,115
438673,187043,259
439235,187043,263
438351,187044,259
439181,187044,263
395014,187045,115
392931,187046,115
401684,187047,115
395015,187048,115
401685,187049,115
390750,187050,115
399407,187051,115
397206,187052,115
392932,187053,115
401686,187054,115
397207,187055,115
401687,187056,115
392933,187057,115
403961,187058,115
401688,187059,115
399408,187060,115
397208,187061,115
395016,187062,115
401689,187063,115
486034,187090,479
485862,187091,479
485548,187092,479
485088,187093,479
485255,187094,479
485431,187095,479
486112,187096,479
485413,187097,479
463824,187106,312
326153,187106,359
463882,187107,312
326247,187107,359
464010,187108,312
326435,187108,359
464169,187109,312
326734,187109,359
345321,187120,23
345322,187121,23
345641,187122,23
344607,187124,16
344608,187125,16
344554,187126,16
344763,187127,16
344876,187128,16
344666,187129,16
344711,187130,16
438374,187190,259
439183,187190,263
438383,187191,259
439187,187191,263
438271,187192,259
439162,187192,263
438377,187193,259
439184,187193,263
438812,187194,259
439250,187194,263
438692,187195,259
439238,187195,263
438813,187196,259
439251,187196,263
438477,187197,259
439205,187197,263
438478,187198,259
439206,187198,263
438942,187199,259
439271,187199,263
438837,187200,259
438581,187201,259
438693,187202,259
438694,187203,259
438937,187204,259
438572,187205,259
438938,187206,259
438573,187207,259
438574,187208,259
438267,187209,259
438690,187210,259
438384,187211,259
434501,187219,216
435408,187220,216
433769,187221,216
433567,187222,216
434047,187223,216
436339,187224,216
434926,187225,216
435871,187226,216
434494,187227,216
433556,187228,216
435398,187229,216
435873,187230,216
433557,187231,216
436796,187232,216
435399,187233,216
434915,187234,216
431689,187235,210
432854,187235,211
436797,187235,216
430372,187236,210
432362,187236,211
434916,187236,216
431051,187237,210
432600,187237,211
435874,187237,216
346400,187257,24
345983,187258,24
346310,187259,24
346064,187260,24
345930,187261,24
346136,187262,24
346137,187263,24
346316,187264,24
345842,187265,24
443434,187265,296
346232,187266,24
346000,187268,24
346317,187269,24
345843,187270,24
346343,187271,24
346233,187273,24
346423,187274,24
346318,187275,24
346141,187276,24
447666,187276,296
345914,187277,24
444478,187277,296
346424,187278,24
450849,187278,296
346234,187279,24
345850,187280,24
344679,187281,16
344565,187282,16
344890,187283,16
344680,187284,16
344566,187285,16
344567,187286,16
345650,187287,23
345588,187288,23
345395,187289,23
418482,187292,157
427133,187292,200
417733,187293,157
426223,187293,200
418232,187294,157
426829,187294,200
417993,187295,157
426539,187295,200
492969,187330,578
430493,187374,210
432401,187374,211
435122,187374,216
429736,187375,210
432116,187375,211
434030,187375,216
434488,187376,216
433549,187377,216
475062,187379,341
481896,187379,342
332843,187379,389
474147,187384,341
481100,187384,342
332793,187384,389
332980,187388,389
332981,187389,389
333044,187407,389
332849,187408,389
430743,187415,210
432497,187415,211
431054,187416,210
432603,187416,211
431367,187417,210
432732,187417,211
431055,187418,210
432604,187418,211
430381,187419,210
432367,187419,211
471385,187425,341
478685,187425,342
346412,187426,24
346227,187427,24
345838,187428,24
345839,187429,24
346312,187430,24
346149,187431,24
345840,187432,24
346016,187433,24
346135,187434,24
346351,187435,24
345911,187436,24
345912,187437,24
345995,187438,24
346142,187439,24
449773,187441,296
454875,187441,301
346320,187442,24
346326,187444,24
346242,187445,24
346005,187446,24
346327,187447,24
346003,187448,24
346166,187449,24
438037,187450,254
438088,187451,254
438203,187452,254
438034,187453,254
437890,187454,254
437986,187455,254
438126,187456,254
438190,187457,254
437891,187458,254
438191,187459,254
438026,187460,254
438068,187461,254
438027,187462,254
437942,187463,254
437901,187464,254
438148,187465,254
438189,187466,254
438063,187467,254
437984,187468,254
438185,187469,254
437887,187470,254
437940,187471,254
438108,187472,254
437941,187473,254
438023,187474,254
438109,187475,254
438145,187476,254
492921,187477,578
492900,187478,578
429436,187482,210
431993,187482,211
433563,187482,216
431691,187483,210
432855,187483,211
418705,187487,157
427386,187487,200
418706,187488,157
427387,187488,200
440240,187494,266
493033,187494,578
344681,187495,16
345208,187495,22
345532,187495,23
344682,187496,16
345209,187496,22
345533,187496,23
344826,187497,16
345266,187497,22
345720,187497,23
437692,187498,265
461136,187512,308
493601,187512,458
351617,187513,46
426531,187534,200
426819,187535,200
426216,187536,200
496184,187537,477
437997,187538,254
440693,187538,270
438201,187539,254
440767,187539,270
423633,187540,175
423773,187541,175
423237,187542,175
439491,187545,266
439861,187546,266
439504,187547,266
439731,187548,266
439507,187549,266
439862,187550,266
440127,187551,266
439487,187552,266
440355,187553,267
440451,187554,267
440416,187555,267
440387,187556,267
439272,187557,263
440519,187557,267
439285,187558,263
440558,187558,267
439286,187559,263
440559,187559,267
439273,187560,263
440520,187560,267
439165,187561,263
440335,187561,267
439185,187562,263
440356,187562,267
439163,187563,263
440333,187563,267
439252,187564,263
440479,187564,267
475083,187565,341
481913,187565,342
468846,187568,339
473256,187568,341
332672,187569,389
473257,187570,341
324200,187570,346
413718,187572,131
412850,187573,130
413312,187573,131
412923,187574,131
413313,187575,131
413075,187576,131
412863,187578,130
413572,187578,131
361454,187596,82
391144,187596,115
382886,187597,96
383017,187598,96
382369,187600,96
383281,187602,96
438123,187607,254
437985,187608,254
438024,187609,254
438146,187610,254
438064,187611,254
438081,187612,254
438065,187613,254
438111,187614,254
437892,187615,254
438114,187616,254
438115,187617,254
437897,187618,254
438030,187619,254
437999,187620,254
437948,187621,254
438070,187622,254
437898,187623,254
437995,187624,254
438105,187625,254
438184,187626,254
437766,187627,265
439990,187627,266
346058,187628,24
346405,187629,24
345833,187630,24
346406,187631,24
345991,187632,24
346078,187633,24
346130,187634,24
346131,187635,24
346059,187636,24
346132,187637,24
345834,187638,24
345994,187639,24
346224,187640,24
346407,187641,24
346133,187642,24
346408,187643,24
346225,187644,24
345901,187645,24
345829,187646,24
346213,187647,24
346053,187648,24
346399,187649,24
346018,187651,24
346321,187652,24
346235,187653,24
439620,187666,266
439484,187667,266
439602,187668,266
439485,187669,266
439347,187670,266
416961,187672,157
425371,187672,200
441643,187673,278
491356,187673,556
413438,187678,131
412925,187679,131
413625,187680,131
413576,187681,131
413194,187682,131
413573,187683,131
418225,187684,157
423609,187684,175
426815,187684,200
417987,187685,157
423467,187685,175
426522,187685,200
418478,187686,157
423731,187686,175
427123,187686,200
331867,187687,380
485422,187687,479
467226,187688,330
332061,187688,380
467007,187689,330
331775,187689,380
466929,187690,330
331682,187690,380
439204,187691,263
440386,187691,267
439249,187692,263
440477,187692,267
439236,187693,263
440444,187693,267
439209,187694,263
440389,187694,267
438806,187701,259
440478,187701,267
438571,187702,259
440415,187702,267
440330,187716,267
440517,187717,267
440556,187718,267
440454,187719,267
440354,187720,267
420177,187723,159
421817,187724,169
421886,187725,169
344564,187727,16
435576,187728,216
430717,187729,210
471383,187730,341
478683,187730,342
323604,187730,345
475985,187731,341
482699,187731,342
323708,187731,345
475995,187732,341
482707,187732,342
323711,187732,345
477857,187733,341
484345,187733,342
323744,187733,345
475081,187734,341
481911,187734,342
323693,187734,345
475082,187735,341
481912,187735,342
323694,187735,345
471393,187736,341
478692,187736,342
323606,187736,345
474165,187739,341
323671,187739,345
412924,187744,131
413181,187745,131
413719,187746,131
413436,187747,131
413574,187748,131
413847,187749,131
451875,187750,297
451903,187751,297
451874,187752,297
451805,187753,297
491422,187754,556
427425,187776,200
425652,187777,200
427426,187778,200
346070,187779,24
345918,187780,24
346428,187781,24
346079,187782,24
346002,187783,24
346239,187784,24
345845,187785,24
382373,187785,96
346071,187786,24
382761,187786,96
346147,187787,24
382890,187787,96
346240,187788,24
383019,187788,96
346333,187789,24
383163,187789,96
346001,187790,24
382628,187790,96
346238,187791,24
383018,187791,96
346068,187792,24
382758,187792,96
346325,187793,24
383151,187793,96
346145,187794,24
382887,187794,96
346019,187795,24
382671,187795,96
346146,187796,24
382888,187796,96
346069,187797,24
382759,187797,96
345924,187798,24
382512,187798,96
346020,187799,24
382672,187799,96
346231,187800,24
383011,187800,96
346417,187801,24
383272,187801,96
346139,187802,24
382877,187802,96
345999,187803,24
382620,187803,96
346093,187804,24
382806,187804,96
346418,187805,24
383274,187805,96
346067,187806,24
382751,187806,96
346419,187807,24
383275,187807,96
346140,187808,24
382879,187808,96
346420,187809,24
383276,187809,96
346138,187810,24
382873,187810,96
346230,187811,24
383010,187811,96
401722,187839,115
392965,187840,115
395042,187841,115
390745,187842,115
393031,187843,115
392926,187844,115
474163,187854,341
481108,187854,342
323670,187854,345
472325,187855,341
479510,187855,342
323620,187855,345
472326,187856,341
479511,187856,342
323621,187856,345
475989,187857,341
482702,187857,342
323709,187857,345
475990,187858,341
482703,187858,342
323710,187858,345
471386,187859,341
478686,187859,342
323605,187859,345
477855,187860,341
484343,187860,342
323743,187860,345
441304,187864,276
350945,187865,43
350929,187866,43
350990,187867,43
350984,187868,43
350906,187869,43
350961,187870,43
350943,187871,43
350982,187872,43
351014,187873,43
350985,187874,43
350986,187875,43
350923,187876,43
350987,187877,43
350988,187878,43
350905,187879,43
350925,187880,43
350926,187881,43
350966,187882,43
350991,187883,43
350908,187884,43
350930,187885,43
351017,187886,43
350973,187887,43
350921,187888,43
350922,187889,43
350927,187890,43
350989,187891,43
350928,187892,43
350907,187893,43
350964,187894,43
427138,187895,200
486552,187897,491
486538,187898,491
486507,187899,491
486553,187900,491
486524,187901,491
486508,187902,491
427122,187919,200
427143,187920,200
426839,187921,200
426231,187922,200
426840,187923,200
345916,187943,24
382493,187943,96
346426,187944,24
383283,187944,96
346427,187945,24
383284,187945,96
346429,187946,24
383285,187946,96
346241,187947,24
383020,187947,96
346425,187948,24
383282,187948,96
346061,187949,24
382744,187949,96
346410,187950,24
383268,187950,96
346411,187951,24
383269,187951,96
346421,187952,24
383277,187952,96
346422,187953,24
383278,187953,96
346236,187954,24
383015,187954,96
346237,187955,24
383016,187955,96
346322,187956,24
383146,187956,96
346323,187957,24
383147,187957,96
346324,187958,24
383148,187958,96
345915,187959,24
382491,187959,96
346143,187960,24
382883,187960,96
346144,187961,24
382884,187961,96
346226,187962,24
382999,187962,96
346409,187963,24
383265,187963,96
346313,187964,24
383134,187964,96
345996,187965,24
382614,187965,96
345997,187966,24
382615,187966,96
345998,187967,24
382616,187967,96
346228,187968,24
383004,187968,96
346229,187969,24
383005,187969,96
346062,187970,24
382745,187970,96
399400,187995,115
399401,187996,115
399402,187997,115
390746,187998,115
388585,187999,115
390747,188000,115
351001,188015,43
350944,188016,43
350962,188017,43
350963,188018,43
351002,188019,43
350924,188020,43
434951,188037,216
435425,188038,216
433588,188039,216
435426,188040,216
427905,188041,205
429443,188041,210
431996,188041,211
433589,188041,216
428124,188042,205
430725,188042,210
432490,188042,211
435427,188042,216
428297,188043,205
431703,188043,210
432862,188043,211
436834,188043,216
431383,188044,210
432741,188044,211
436361,188044,216
430491,188045,210
432400,188045,211
435115,188045,216
430400,188046,210
432377,188046,211
434958,188046,216
431773,188047,210
432876,188047,211
436973,188047,216
431704,188048,210
432863,188048,211
436835,188048,216
431384,188049,210
432742,188049,211
436362,188049,216
431701,188050,210
432860,188050,211
436828,188050,216
431064,188051,210
432610,188051,211
435904,188051,216
431702,188052,210
432861,188052,211
436829,188052,216
431065,188053,210
432611,188053,211
435905,188053,216
430397,188054,210
432376,188054,211
434953,188054,216
429445,188055,210
431998,188055,211
433591,188055,216
428235,188056,205
431381,188056,210
432740,188056,211
436357,188056,216
427906,188057,205
429444,188057,210
431997,188057,211
433590,188057,216
428071,188058,205
430396,188058,210
432375,188058,211
434952,188058,216
457287,188065,308
441211,188069,276
441305,188070,276
441401,188071,276
344678,188086,16
346656,188086,30
344719,188087,16
346680,188087,30
344769,188088,16
346701,188088,30
337539,188092,438
337995,188093,438
338316,188094,438
338317,188095,438
337988,188096,438
338318,188097,438
435420,188102,216
435421,188103,216
435494,188104,216
435422,188105,216
397243,188109,115
399446,188110,115
403981,188117,115
399434,188118,115
397234,188119,115
388723,188120,115
437989,188124,254
440257,188126,266
440123,188127,266
439858,188128,266
440124,188129,266
439601,188130,266
439726,188131,266
426527,188134,200
439237,188134,263
439859,188134,266
425637,188135,200
439182,188135,263
439483,188135,266
427128,188136,200
439270,188136,263
440125,188136,266
335007,188185,404
335610,188185,405
336176,188185,411
331777,188186,380
332245,188187,380
331681,188188,380
431692,188194,210
432856,188194,211
436805,188194,216
429442,188195,210
431995,188195,211
433577,188195,216
431696,188196,210
432858,188196,211
431068,188197,210
432614,188197,211
435909,188197,216
435878,188201,216
435402,188204,216
435123,188206,216
434040,188210,216
436802,188213,216
434041,188215,216
435898,188231,216
434955,188232,216
435417,188233,216
344377,188234,14
438476,188234,259
344353,188235,14
438270,188235,259
344394,188236,14
438580,188236,259
344471,188237,14
439044,188237,259
344407,188238,14
438683,188238,259
344431,188239,14
438801,188239,259
344363,188240,14
438369,188240,259
344448,188241,14
438928,188241,259
344430,188242,14
438800,188242,259
344393,188243,14
438569,188243,259
344350,188244,14
438263,188244,259
344364,188245,14
438370,188245,259
344406,188246,14
438682,188246,259
344366,188247,14
438372,188247,259
344409,188248,14
438689,188248,259
344449,188249,14
438935,188249,259
344450,188250,14
438936,188250,259
344433,188251,14
438816,188251,259
437562,188256,265
437808,188273,265
437721,188274,265
437613,188275,265
437655,188276,265
437614,188277,265
437843,188278,265
437844,188279,265
437726,188280,265
437852,188281,265
437773,188282,265
437695,188288,265
439735,188288,266
437567,188289,265
439355,188289,266
437659,188290,265
439612,188290,266
437568,188291,265
439356,188291,266
437776,188292,265
440014,188292,266
437775,188293,265
440007,188293,266
437814,188294,265
440136,188294,266
439736,188295,266
439613,188296,266
439737,188297,266
439868,188298,266
440137,188299,266
439605,188300,266
437656,188302,265
437722,188303,265
437725,188304,265
439998,188305,266
440242,188306,266
439727,188307,266
439603,188308,266
440243,188309,266
439609,188310,266
440244,188311,266
439488,188312,266
439881,188313,266
492922,188324,578
492944,188325,578
493034,188326,578
493014,188327,578
492901,188328,578
415416,188332,140
401699,188333,115
397219,188334,115
397220,188335,115
401711,188336,115
390785,188337,115
401732,188338,115
460163,188346,308
330679,188346,372
436806,188359,216
435574,188360,216
440006,188440,266
439724,188441,266
439725,188442,266
439854,188443,266
440247,188444,266
439492,188445,266
440133,188446,266
439865,188447,266
439866,188448,266
439867,188449,266
439352,188450,266
440016,188451,266
440248,188452,266
440134,188453,266
439610,188454,266
440135,188455,266
440005,188456,266
439353,188457,266
439734,188458,266
439611,188459,266
440249,188460,266
439992,188461,266
440120,188462,266
439855,188463,266
439598,188464,266
439853,188465,266
439599,188466,266
439993,188467,266
439723,188468,266
439994,188469,266
439344,188470,266
440017,188471,266
439490,188472,266
439733,188473,266
440130,188474,266
440003,188475,266
440246,188476,266
440131,188477,266
439351,188478,266
439864,188479,266
440132,188480,266
430080,188524,210
432256,188524,211
434589,188524,216
430393,188525,210
432372,188525,211
434948,188525,216
428181,188526,205
431062,188526,210
432608,188526,211
435902,188526,216
427974,188527,205
429759,188527,210
432124,188527,211
434067,188527,216
428070,188528,205
430394,188528,210
432373,188528,211
434949,188528,216
430724,188529,210
432489,188529,211
435424,188529,216
431063,188530,210
432609,188530,211
435903,188530,216
430066,188531,210
432248,188531,211
434514,188531,216
430395,188532,210
432374,188532,211
434950,188532,216
431379,188533,210
432738,188533,211
436356,188533,216
430453,188534,210
432387,188534,211
435079,188534,216
431380,188535,210
432739,188535,211
344432,188536,14
344378,188537,14
344473,188538,14
344351,188539,14
438156,188557,254
436836,188564,216
383007,188581,96
448714,188581,296
388603,188583,115
397226,188584,115
395124,188585,115
397227,188586,115
399430,188587,115
399431,188588,115
401706,188589,115
390767,188590,115
388604,188591,115
397228,188592,115
397229,188593,115
388605,188594,115
401707,188595,115
383833,188607,104
439856,188608,266
439600,188609,266
439852,188610,266
439728,188611,266
439729,188612,266
439999,188613,266
439606,188614,266
439486,188615,266
439860,188616,266
440144,188617,266
439607,188618,266
439608,188619,266
440000,188620,266
439730,188621,266
439618,188622,266
440126,188623,266
440004,188624,266
439348,188625,266
440245,188626,266
439863,188627,266
440001,188628,266
440128,188629,266
440023,188630,266
439489,188631,266
439349,188632,266
439732,188633,266
440129,188634,266
439350,188635,266
440002,188636,266
439493,188637,266
439494,188638,266
439495,188639,266
439738,188640,266
439869,188641,266
439496,188642,266
439619,188643,266
439739,188644,266
439740,188645,266
440250,188646,266
439741,188647,266
437815,188648,265
334965,188682,404
434506,188688,216
433582,188689,216
436351,188690,216
436823,188691,216
434507,188692,216
434508,188693,216
435894,188694,216
435895,188695,216
434942,188696,216
435896,188697,216
436428,188698,216
434059,188699,216
434943,188700,216
434060,188706,216
433583,188707,216
434061,188708,216
433584,188709,216
436495,188710,216
435883,188718,216
435407,188719,216
433565,188720,216
434046,188721,216
433566,188722,216
436338,188723,216
436807,188724,216
384116,188731,104
383891,188732,104
383834,188733,104
383945,188734,104
383890,188735,104
383835,188736,104
383893,188737,104
384076,188738,104
383948,188739,104
383894,188740,104
383836,188741,104
383918,188742,104
383793,188743,104
440719,188744,270
440682,188745,270
440667,188746,270
440734,188747,270
352076,188748,55
440766,188748,270
352070,188749,55
440747,188749,270
352053,188750,55
440720,188750,270
352068,188751,55
440742,188751,270
440702,188752,270
440663,188753,270
440703,188754,270
440664,188755,270
352029,188756,55
440677,188756,270
352037,188757,55
440690,188757,270
352030,188758,55
440678,188758,270
352075,188759,55
440762,188759,270
440763,188760,270
440764,188761,270
440731,188762,270
440665,188763,270
352063,188764,55
440732,188764,270
352052,188765,55
440718,188765,270
352031,188766,55
440679,188766,270
352069,188767,55
440743,188767,270
437691,188770,265
437570,188771,265
437842,188772,265
437767,188773,265
437809,188774,265
437768,188775,265
437563,188776,265
437564,188777,265
437769,188778,265
437693,188779,265
437770,188780,265
437784,188781,265
437694,188782,265
437771,188783,265
437772,188784,265
437565,188785,265
437657,188786,265
437723,188787,265
437658,188788,265
437724,188789,265
437811,188790,265
441829,188797,278
491745,188797,556
441874,188798,278
491822,188798,556
441734,188799,278
491544,188799,556
441830,188800,278
491746,188800,556
441402,188803,276
441306,188804,276
441307,188805,276
441403,188806,276
441212,188807,276
441048,188808,276
441308,188809,276
441404,188810,276
388614,188811,115
441642,188811,278
491353,188811,556
336171,188819,411
336213,188820,411
336311,188821,411
336036,188822,411
336075,188823,411
336297,188824,411
336076,188825,411
336262,188826,411
336077,188827,411
336298,188828,411
336122,188829,411
335997,188830,411
336263,188831,411
336042,188832,411
336299,188833,411
335998,188834,411
336300,188835,411
336172,188836,411
336098,188837,411
336037,188838,411
336173,188839,411
335999,188840,411
336214,188841,411
336123,188842,411
336301,188843,411
336232,188844,411
336038,188845,411
336124,188846,411
336039,188847,411
336137,188848,411
336078,188849,411
336264,188850,411
433579,188855,216
435891,188856,216
435892,188857,216
435412,188858,216
434505,188859,216
434056,188860,216
434504,188861,216
428232,188865,205
431366,188865,210
432731,188865,211
436333,188865,216
428030,188866,205
430052,188866,210
432241,188866,211
434498,188866,216
428180,188867,205
431053,188867,210
432602,188867,211
435882,188867,216
430062,188868,210
432246,188868,211
430387,188869,210
432369,188869,211
430376,188870,210
432363,188870,211
429743,188871,210
432118,188871,211
421885,188872,169
421632,188873,169
421816,188874,169
422010,188875,169
422001,188876,169
333460,188877,397
333687,188877,398
333646,188878,397
333755,188878,398
338200,188884,438
486544,188884,491
338099,188885,438
486536,188885,491
338101,188886,438
486537,188886,491
337636,188887,438
486516,188887,491
337760,188888,438
486523,188888,491
338203,188889,438
486545,188889,491
442039,188926,280
442334,188926,284
441955,188927,280
442253,188927,284
441983,188928,280
442274,188928,284
442134,188929,280
442423,188929,284
442010,188930,280
442302,188930,284
441925,188931,280
442226,188931,284
491351,188931,556
442099,188932,280
442390,188932,284
491742,188932,556
442100,188933,280
442391,188933,284
491743,188933,556
442038,188934,280
442333,188934,284
491602,188934,556
441956,188935,280
442254,188935,284
491423,188935,556
442101,188936,280
442392,188936,284
442116,188937,280
442409,188937,284
442075,188938,280
442370,188938,284
442067,188939,280
442361,188939,284
442068,188940,280
442363,188940,284
441926,188941,280
442228,188941,284
491355,188941,556
442135,188942,280
442424,188942,284
491823,188942,556
442102,188943,280
442395,188943,284
491747,188943,556
442069,188944,280
442364,188944,284
491680,188944,556
441828,188978,278
491744,188978,556
441756,188979,278
491604,188979,556
441522,188980,276
441583,188981,276
441214,188984,276
414773,188987,138
415974,188987,140
414749,188988,138
414963,188988,140
414758,188989,138
415526,188989,140
414753,188990,138
415254,188990,140
414762,188991,138
415665,188991,140
475986,188992,341
482700,188992,342
335699,188992,405
475987,188993,341
482701,188993,342
335700,188993,405
471384,188994,341
478684,188994,342
335191,188994,405
477850,188995,341
484339,188995,342
335911,188995,405
475079,188996,341
481909,188996,342
335606,188996,405
473263,188997,341
480330,188997,342
335394,188997,405
476223,188998,341
482911,188998,342
335735,188998,405
471390,188999,341
478689,188999,342
335193,188999,405
475080,189000,341
481910,189000,342
335607,189000,405
475994,189001,341
482706,189001,342
335701,189001,405
472329,189002,341
479514,189002,342
335289,189002,405
474164,189003,341
481109,189003,342
335504,189003,405
471391,189004,341
478690,189004,342
335194,189004,405
477856,189005,341
484344,189005,342
335913,189005,405
471392,189006,341
478691,189006,342
335195,189006,405
476918,189007,341
483519,189007,342
335814,189007,405
473264,189008,341
480331,189008,342
335395,189008,405
474166,189009,341
481110,189009,342
335505,189009,405
474167,189010,341
481111,189010,342
335506,189010,405
342616,189011,7
428725,189011,208
335702,189014,405
336215,189014,411
335608,189015,405
336174,189015,411
335703,189016,405
336216,189016,411
335290,189017,405
336040,189017,411
335396,189018,405
336079,189018,411
335397,189019,405
336080,189019,411
335507,189020,405
336128,189020,411
335609,189021,405
336175,189021,411
362311,189042,82
399438,189042,115
362312,189043,82
399439,189043,115
362079,189044,82
397240,189044,115
361620,189045,82
392964,189045,115
361852,189046,82
395037,189046,115
361220,189047,82
388974,189047,115
361613,189048,82
392947,189048,115
362300,189049,82
399420,189049,115
362764,189050,82
403971,189050,115
362301,189051,82
399421,189051,115
362526,189052,82
401698,189052,115
493278,189057,444
441957,189075,280
442255,189075,284
491426,189075,556
424347,189097,188
424997,189097,195
424496,189098,188
425002,189098,195
424574,189099,188
425003,189099,195
424432,189100,188
425000,189100,195
424662,189101,188
425006,189101,195
424663,189102,188
425007,189102,195
424192,189103,188
424994,189103,195
424428,189104,188
424999,189104,195
424343,189105,188
424996,189105,195
438702,189106,259
438583,189107,259
438703,189108,259
439057,189109,259
438480,189110,259
430392,189111,210
434944,189111,216
429754,189112,210
434062,189112,216
431699,189113,210
436824,189113,216
428825,189114,209
429755,189114,210
428826,189115,209
429757,189115,210
429119,189116,209
431061,189116,210
429275,189117,209
431700,189117,210
428827,189118,209
429758,189118,210
414775,189119,138
415977,189119,140
414751,189120,138
415101,189120,140
414752,189121,138
415102,189121,140
414776,189122,138
415978,189122,140
414764,189123,138
415670,189123,140
414767,189124,138
415839,189124,140
495776,189125,475
496476,189125,477
495759,189126,475
496290,189126,477
495775,189127,475
496475,189127,477
495796,189128,475
496701,189128,477
446604,189129,296
453551,189129,301
425373,189130,200
426827,189131,200
427414,189132,200
427132,189133,200
425644,189134,200
425980,189135,200
425943,189136,200
425645,189137,200
425363,189138,200
346633,189162,30
346635,189163,30
418236,189174,157
420193,189174,159
425182,189174,198
418485,189175,157
420362,189175,159
425206,189175,198
417214,189176,157
419427,189176,159
425063,189176,198
417215,189177,157
419428,189177,159
425064,189177,198
417216,189178,157
419429,189178,159
425065,189178,198
418058,189179,157
420041,189179,159
425155,189179,198
417735,189180,157
419820,189180,159
425123,189180,198
417995,189181,157
420006,189181,159
425151,189181,198
417217,189182,157
419430,189182,159
425066,189182,198
417218,189183,157
419431,189183,159
425067,189183,198
417463,189184,157
419613,189184,159
425091,189184,198
418237,189185,157
420194,189185,159
425183,189185,198
417219,189186,157
419432,189186,159
425068,189186,198
418486,189187,157
420363,189187,159
425207,189187,198
418238,189188,157
420196,189188,159
425184,189188,198
416989,189189,157
419245,189189,159
425030,189189,198
418717,189190,157
420559,189190,159
425228,189190,198
417053,189191,157
419270,189191,159
425041,189191,198
417220,189192,157
419434,189192,159
425069,189192,198
417725,189193,157
419810,189193,159
425117,189193,198
418220,189194,157
420184,189194,159
425178,189194,198
422318,189221,172
425092,189221,198
422420,189222,172
425124,189222,198
382370,189223,96
382627,189224,96
382756,189225,96
383014,189226,96
382490,189227,96
383280,189228,96
382368,189229,96
450839,189230,296
455319,189230,301
472323,189232,341
477852,189233,341
473261,189234,341
474161,189235,341
472324,189236,341
472330,189237,341
471394,189238,341
430726,189239,210
432491,189239,211
430067,189240,210
432249,189240,211
431066,189241,210
432612,189241,211
397719,189243,115
361860,189244,82
395047,189244,115
362539,189245,82
401733,189245,115
388620,189246,115
392974,189247,115
399449,189248,115
395048,189249,115
404469,189250,115
395049,189251,115
399450,189252,115
403998,189253,115
388622,189254,115
401723,189255,115
390777,189256,115
390776,189257,115
397236,189258,115
397237,189259,115
392962,189260,115
397238,189261,115
395036,189262,115
401714,189263,115
403988,189264,115
397239,189265,115
392963,189266,115
393083,189267,115
390781,189268,115
392967,189269,115
399447,189270,115
399445,189271,115
401727,189272,115
397245,189273,115
395044,189274,115
390780,189275,115
399442,189276,115
395043,189277,115
397249,189278,115
362087,189279,82
397250,189279,115
361629,189280,82
392975,189280,115
362540,189281,82
401734,189281,115
346681,189282,30
346728,189283,30
346634,189284,30
346744,189285,30
346702,189286,30
442425,189294,284
442304,189295,284
442275,189299,284
442393,189300,284
442336,189301,284
442227,189302,284
442394,189303,284
441314,189308,276
441580,189313,276
441491,189316,276
441581,189319,276
441492,189320,276
440953,189321,276
423475,189324,175
423476,189325,175
426528,189325,200
423352,189326,175
426213,189326,200
423477,189327,175
426529,189327,200
423231,189328,175
423353,189329,175
422964,189330,175
425367,189330,200
423741,189331,175
427129,189331,200
476916,189360,341
475076,189361,341
475077,189362,341
471387,189363,341
475991,189364,341
475084,189365,341
471395,189366,341
361185,189367,82
363595,189367,86
388621,189367,115
479515,189373,342
383149,189374,96
383279,189375,96
382753,189376,96
382880,189377,96
444479,189378,296
452678,189378,301
443436,189379,296
452218,189379,301
445503,189380,296
