prod_pat_id,product_id,patent_no,patent_expire_date,drug_substance_flag,drug_product_flag,patent_use_code,delist_flag,submission_date
4146,PRODUCT_022200_001,7612176,2025-04-13 00:00:00,0,1,U-1223,0,
4147,PRODUCT_022202_001,7884095,2029-02-24 00:00:00,0,0,U-1111,0,2011-02-22 00:00:00
4150,PRODUCT_022210_004,8246950,2028-02-20 00:00:00,0,0,U-1274,0,
4151,PRODUCT_022210_003,8562978,2028-02-20 00:00:00,0,1,,0,
4152,PRODUCT_022210_003,8562981,2028-02-20 00:00:00,0,0,,0,
4153,PRODUCT_022210_002,8562978,2028-02-20 00:00:00,0,1,,0,
4154,PRODUCT_022210_002,7658918,2028-02-20 00:00:00,0,1,,0,
4156,PRODUCT_022239_001,8267903,2023-03-18 00:00:00,0,1,,0,2012-10-10 00:00:00
4157,PRODUCT_022244_001,6204257,2022-07-01 00:00:00,1,1,U-945,0,
4158,PRODUCT_022249_004,8344006,2029-09-23 00:00:00,0,1,U-1402,0,
4159,PRODUCT_022249_003,8344006,2029-09-23 00:00:00,0,1,U-1402,0,
4160,PRODUCT_022249_003,8445524,2029-03-26 00:00:00,1,0,,0,2013-09-17 00:00:00
4161,PRODUCT_022249_001,8445524,2029-03-26 00:00:00,1,1,U-1402,0,2013-06-04 00:00:00
4162,PRODUCT_022249_001,8791270,2026-01-12 00:00:00,0,1,U-1542,0,2014-07-29 00:00:00
4163,PRODUCT_022249_001,8609863,2026-01-12 00:00:00,0,1,,0,2014-01-16 00:00:00
4164,PRODUCT_022250_001,8663685,2025-01-18 00:00:00,0,0,U-1030,0,2014-04-02 00:00:00
4165,PRODUCT_022251_004,7919115,2029-01-04 00:00:00,1,1,,0,
4169,PRODUCT_022254_001,RE38551,2022-03-17 00:00:00,1,1,U-1565,0,
4170,PRODUCT_022256_004,6602911,2023-01-14 00:00:00,0,0,U-882,0,
4171,PRODUCT_022256_003,7994220,2029-09-19 00:00:00,0,0,U-819,0,
4172,PRODUCT_022256_001,6992110,2021-11-05 00:00:00,0,0,U-882,0,
4173,PRODUCT_022260_001,8318802,2027-03-15 00:00:00,0,1,,0,2012-12-26 00:00:00
4175,PRODUCT_022266_002,7579019,2020-01-22 00:00:00,0,0,U-767,0,
4176,PRODUCT_022271_003,7807689,2028-06-27 00:00:00,1,1,U-1337,0,
4179,PRODUCT_022272_006,8309060,2023-11-20 00:00:00,0,1,U-1556,0,2012-11-14 00:00:00
4181,PRODUCT_022272_003,8309060,2023-11-20 00:00:00,0,1,U-1556,0,2012-11-14 00:00:00
4182,PRODUCT_022272_003,7776314,2025-04-19 00:00:00,0,1,,1,
4183,PRODUCT_022272_002,8309060,2023-11-20 00:00:00,0,1,U-1556,0,2012-11-14 00:00:00
4186,PRODUCT_022275_002,5753677,2020-05-19 00:00:00,0,0,U-978,0,
4187,PRODUCT_022287_002,8722084,2023-10-15 00:00:00,0,1,,0,2014-06-09 00:00:00
4188,PRODUCT_022287_001,6462058,2020-06-15 00:00:00,1,1,U-950,0,
4189,PRODUCT_022287_001,6939971,2020-06-15 00:00:00,0,0,U-950,0,
4190,PRODUCT_022287_001,8784885,2023-10-15 00:00:00,0,1,U-1553,0,2014-08-19 00:00:00
4191,PRODUCT_022288_001,6780877,2019-09-19 00:00:00,1,1,,0,
4193,PRODUCT_022291_005,7547719,2025-07-13 00:00:00,1,1,U-1575,0,
4194,PRODUCT_022291_005,7795293,2023-05-21 00:00:00,0,0,U-930,0,
4196,PRODUCT_022291_004,7160870,2022-11-20 00:00:00,1,1,U-1306,0,
4197,PRODUCT_022291_004,7547719,2025-07-13 00:00:00,1,1,U-1575,0,
4201,PRODUCT_022291_002,8052994,2027-08-01 00:00:00,0,1,U-930,0,2011-12-07 00:00:00
4205,PRODUCT_022291_001,7795293,2023-05-21 00:00:00,0,0,U-1306,0,
4207,PRODUCT_022291_001,8052993,2027-08-01 00:00:00,0,1,U-930,0,2011-12-07 00:00:00
4208,PRODUCT_022292_001,6147095,2019-10-29 00:00:00,0,0,U-670,0,
4211,PRODUCT_022304_001,7994364,2025-06-27 00:00:00,1,1,U-931,0,2011-09-02 00:00:00
4212,PRODUCT_022309_003,8486925,2026-10-12 00:00:00,0,1,,0,2013-07-19 00:00:00
4213,PRODUCT_022309_003,8754070,2026-10-12 00:00:00,0,1,,0,2014-07-16 00:00:00
4214,PRODUCT_022309_002,8741881,2026-10-12 00:00:00,0,0,U-1103,0,2014-06-25 00:00:00
4215,PRODUCT_022309_002,8466136,2026-10-12 00:00:00,0,1,,0,2013-06-24 00:00:00
4216,PRODUCT_022309_002,8754070,2026-10-12 00:00:00,0,1,,0,2014-07-16 00:00:00
4218,PRODUCT_022314_004,8101599,2023-05-16 00:00:00,0,1,,0,
4219,PRODUCT_022315_001,6726918,2020-10-20 00:00:00,0,1,U-1205,0,
4220,PRODUCT_022315_001,8034366,2023-01-09 00:00:00,0,1,U-1205,0,2011-12-23 00:00:00
4221,PRODUCT_022315_001,7033605,2020-10-20 00:00:00,0,1,,0,
4222,PRODUCT_022315_001,8034370,2023-01-09 00:00:00,0,1,,0,2011-12-23 00:00:00
4224,PRODUCT_022320_001,7964202,2024-09-01 00:00:00,0,1,U-1078,0,2011-06-23 00:00:00
4225,PRODUCT_022320_001,8071644,2027-07-18 00:00:00,0,1,U-1078,0,2011-12-07 00:00:00
4226,PRODUCT_022320_001,7820186,2025-11-23 00:00:00,0,1,,0,2010-11-02 00:00:00
4227,PRODUCT_022321_001,7682633,2027-06-19 00:00:00,0,0,U-1510,0,
4228,PRODUCT_022321_006,7682634,2027-06-19 00:00:00,0,1,,0,
4229,PRODUCT_022321_005,7682633,2027-06-19 00:00:00,0,0,U-1510,0,
4230,PRODUCT_022321_005,8685444,2025-07-03 00:00:00,0,1,,0,
4231,PRODUCT_022321_003,7682634,2027-06-19 00:00:00,0,1,,0,
4235,PRODUCT_022334_004,5665772,2019-09-09 00:00:00,1,1,,0,2012-05-11 00:00:00
4237,PRODUCT_022334_003,8436010,2022-02-22 00:00:00,0,0,U-1396,0,2013-06-03 00:00:00
4238,PRODUCT_022334_002,5665772,2019-09-09 00:00:00,1,1,,0,
4241,PRODUCT_022341_001,6268343,2022-08-22 00:00:00,1,1,U-968,0,
4242,PRODUCT_022341_001,8114833,2025-08-13 00:00:00,1,1,,0,2012-03-13 00:00:00
4243,PRODUCT_022352_001,7619004,2028-12-03 00:00:00,0,0,U-1020,0,
4244,PRODUCT_022352_001,7820681,2029-02-17 00:00:00,0,0,U-1020,0,
4245,PRODUCT_022352_001,7964648,2028-10-06 00:00:00,0,0,U-1161,0,2011-06-24 00:00:00
4247,PRODUCT_022363_003,7022713,2024-02-19 00:00:00,0,0,U-998,0,
4248,PRODUCT_022363_002,8557993,2024-02-02 00:00:00,0,1,,0,2013-11-12 00:00:00
4252,PRODUCT_022369_001,8101161,2024-05-25 00:00:00,0,0,U-1217,0,2012-05-10 00:00:00
4253,PRODUCT_022377_001,7811254,2027-08-26 00:00:00,0,1,U-1083,0,2010-10-13 00:00:00
4256,PRODUCT_022399_002,8026279,2026-11-10 00:00:00,1,1,,0,2012-01-05 00:00:00
4258,PRODUCT_022399_001,8026279,2026-11-10 00:00:00,1,1,,0,2011-10-24 00:00:00
4259,PRODUCT_022404_001,8518442,2022-09-11 00:00:00,0,1,,0,2013-09-17 00:00:00
4261,PRODUCT_022406_003,7592339,2020-12-11 00:00:00,0,0,U-1200,0,
4262,PRODUCT_022406_003,7592339,2020-12-11 00:00:00,0,0,U-1167,0,
4264,PRODUCT_022406_001,7592339,2020-12-11 00:00:00,0,0,U-1302,0,2011-08-04 00:00:00
4265,PRODUCT_022406_001,7592339,2020-12-11 00:00:00,0,0,U-1301,0,2011-08-04 00:00:00
4266,PRODUCT_022410_002,8017150,2023-02-13 00:00:00,0,1,,0,
4267,PRODUCT_022411_001,6607748,2020-06-29 00:00:00,0,1,,0,
4268,PRODUCT_022411_001,8133893,2029-03-13 00:00:00,1,1,,0,2012-03-16 00:00:00
4269,PRODUCT_022418_001,7741374,2027-08-20 00:00:00,0,0,U-1060,0,
4270,PRODUCT_022418_001,7915247,2027-08-20 00:00:00,0,0,U-1059,0,2011-03-30 00:00:00
4271,PRODUCT_022421_007,8679533,2029-09-08 00:00:00,0,1,U-219,0,2014-03-25 00:00:00
4272,PRODUCT_022421_003,7695734,2028-04-26 00:00:00,0,1,,0,
4273,PRODUCT_022421_002,8679533,2029-09-08 00:00:00,0,1,U-219,0,2014-03-25 00:00:00
4277,PRODUCT_022426_006,6890898,2019-02-02 00:00:00,0,0,U-1335,0,
4281,PRODUCT_022426_004,7078381,2019-02-02 00:00:00,0,0,U-1335,0,
4282,PRODUCT_022426_003,6890898,2019-02-02 00:00:00,0,0,U-1335,0,
4283,PRODUCT_022426_003,7078381,2019-02-02 00:00:00,0,0,U-1335,0,
4284,PRODUCT_022426_003,7459428,2019-02-02 00:00:00,0,0,U-1336,0,
4288,PRODUCT_022426_001,8288539,2025-03-15 00:00:00,1,0,,0,
4289,PRODUCT_022428_001,7671070,2019-09-29 00:00:00,0,1,U-709,0,
4290,PRODUCT_022428_001,6716830,2019-09-29 00:00:00,0,1,,0,
4291,PRODUCT_022430_001,8273795,2025-03-04 00:00:00,0,0,U-1182,0,2012-09-25 00:00:00
4295,PRODUCT_022465_002,7262203,2021-12-19 00:00:00,1,1,,0,
4296,PRODUCT_022468_002,6028071,2022-07-16 00:00:00,1,1,U-1004,0,
4299,PRODUCT_022504_001,8784878,2023-07-13 00:00:00,0,1,U-1545,0,2014-08-07 00:00:00
4300,PRODUCT_022504_001,8807861,2027-02-26 00:00:00,0,1,U-1563,0,2014-09-10 00:00:00
4302,PRODUCT_022512_002,7932273,2025-09-07 00:00:00,1,1,,0,
4305,PRODUCT_022518_002,7566705,2020-05-21 00:00:00,0,1,U-1068,0,
4306,PRODUCT_022518_001,7067502,2020-05-21 00:00:00,0,1,U-1068,0,
4308,PRODUCT_022522_001,8536206,2024-03-08 00:00:00,0,0,U-1115,0,2013-10-15 00:00:00
4309,PRODUCT_022524_001,8580830,2029-11-23 00:00:00,0,1,,0,2013-12-03 00:00:00
4310,PRODUCT_022525_003,8039009,2029-03-24 00:00:00,0,0,U-539,0,
4312,PRODUCT_022529_001,6953787,2023-04-10 00:00:00,1,1,U-1253,0,2012-07-24 00:00:00
4313,PRODUCT_022529_001,6953787,2023-04-10 00:00:00,1,1,U-1252,0,2012-07-24 00:00:00
4314,PRODUCT_022529_001,7514422,2023-04-10 00:00:00,0,0,U-1253,0,2012-07-24 00:00:00
4315,PRODUCT_022529_001,8207158,2023-04-10 00:00:00,0,0,U-1253,0,2012-07-24 00:00:00
4316,PRODUCT_022529_001,8273734,2023-04-10 00:00:00,0,0,U-1254,0,2012-10-23 00:00:00
4317,PRODUCT_022529_001,8546379,2023-04-10 00:00:00,1,1,U-1252,0,2013-10-25 00:00:00
4318,PRODUCT_022529_001,8367657,2023-04-10 00:00:00,1,1,U-1252,0,2013-03-01 00:00:00
4321,PRODUCT_022532_001,8617597,2030-02-08 00:00:00,0,1,,0,2014-01-29 00:00:00
4322,PRODUCT_022544_002,8192756,2022-10-25 00:00:00,0,1,U-1114,0,2012-06-08 00:00:00
4323,PRODUCT_022544_002,8333992,2022-10-25 00:00:00,0,1,U-1114,0,
4324,PRODUCT_022544_002,6723340,2021-10-25 00:00:00,0,1,,0,
4325,PRODUCT_022544_001,6488962,2020-06-20 00:00:00,0,1,,0,2011-03-28 00:00:00
4327,PRODUCT_022549_001,8173107,2021-10-26 00:00:00,0,1,,0,2013-03-29 00:00:00
4328,PRODUCT_022554_001,7045620,2024-06-19 00:00:00,1,0,,0,
4329,PRODUCT_022567_003,8673921,2022-06-05 00:00:00,1,1,,0,2014-03-21 00:00:00
4330,PRODUCT_022567_002,8193195,2022-06-05 00:00:00,0,0,U-839,0,2012-06-14 00:00:00
4336,PRODUCT_022580_004,7659256,2020-06-14 00:00:00,0,1,U-1262,0,
4337,PRODUCT_022580_003,8580298,2029-05-15 00:00:00,0,1,,0,
4339,PRODUCT_022581_001,8592480,2027-07-20 00:00:00,0,0,U-1469,0,
4340,PRODUCT_050795_004,8715724,2028-02-03 00:00:00,0,1,,0,2014-05-07 00:00:00
4341,PRODUCT_050795_003,6958161,2022-12-15 00:00:00,0,1,U-918,0,
4342,PRODUCT_050795_002,6958161,2022-12-15 00:00:00,0,1,U-918,0,
4343,PRODUCT_050795_002,8715724,2028-02-03 00:00:00,0,1,,0,2014-05-07 00:00:00
4344,PRODUCT_050797_001,6984403,2024-02-14 00:00:00,0,1,U-282,0,
4347,PRODUCT_021312_002,7618649*PED,2021-06-19 00:00:00,0,0,,0,
4350,PRODUCT_021346_004,6379703*PED,2019-06-30 00:00:00,0,0,,0,
4351,PRODUCT_021346_004,6596316*PED,2019-06-30 00:00:00,0,0,,0,
4353,PRODUCT_021346_002,6379703*PED,2019-06-30 00:00:00,0,0,,0,
4356,PRODUCT_019810_001,6147103*PED,2019-04-09 00:00:00,0,0,,0,
4357,PRODUCT_019810_001,6150380*PED,2019-05-10 00:00:00,0,0,,0,
4358,PRODUCT_019810_001,6166213*PED,2019-04-09 00:00:00,0,0,,0,
4359,PRODUCT_019810_001,6191148*PED,2019-04-09 00:00:00,0,0,,0,
4369,PRODUCT_020571_002,6794370*PED,2020-11-01 00:00:00,0,0,,0,
4370,PRODUCT_020571_001,6794370*PED,2020-11-01 00:00:00,0,0,,0,
4375,PRODUCT_020844_001,7125560*PED,2019-09-01 00:00:00,0,0,,0,
4377,PRODUCT_020845_003,8291904*PED,2031-07-06 00:00:00,0,0,,0,
4378,PRODUCT_020845_003,8776795*PED,2031-07-06 00:00:00,0,0,,0,
4379,PRODUCT_020845_002,8282966*PED,2029-12-30 00:00:00,0,0,,0,
4380,PRODUCT_020845_002,8846112*PED,2029-12-30 00:00:00,0,0,,0,
4390,PRODUCT_020885_001,6063927*PED,2019-10-23 00:00:00,0,0,,0,
4391,PRODUCT_020895_003,6469012*PED,2020-04-22 00:00:00,0,0,,0,
4395,PRODUCT_020929_003,6598603*PED,2019-06-23 00:00:00,0,0,,0,
4397,PRODUCT_020972_003,6238695*PED,2019-10-06 00:00:00,0,0,,0,
4405,PRODUCT_021015_003,6503894*PED,2021-03-01 00:00:00,0,0,,0,
4422,PRODUCT_021976_005,8518987*PED,2024-08-16 00:00:00,0,0,,0,
4424,PRODUCT_021976_004,7470506*PED,2019-12-23 00:00:00,0,0,,0,
4426,PRODUCT_021976_003,7700645*PED,2027-06-26 00:00:00,0,0,,0,
4428,PRODUCT_021976_002,7700645*PED,2027-06-26 00:00:00,0,0,,0,
4432,PRODUCT_022012_003,8101209*PED,2026-03-11 00:00:00,0,0,,0,
4433,PRODUCT_022012_002,8101209*PED,2026-03-11 00:00:00,0,0,,0,
4435,PRODUCT_022065_001,RE41393*PED,2022-08-08 00:00:00,0,0,,0,
4436,PRODUCT_022088_001,5362718*PED,2019-08-15 00:00:00,0,0,,0,
4437,PRODUCT_022088_001,8299116*PED,2024-01-25 00:00:00,0,0,,0,
4439,PRODUCT_021035_001,8802142*PED,2031-12-07 00:00:00,0,0,,0,
4449,PRODUCT_021071_003,7358366*PED,2020-10-19 00:00:00,0,0,,0,
4453,PRODUCT_021366_005,6316460*PED,2021-02-04 00:00:00,0,0,,0,
4458,PRODUCT_021366_002,6858618*PED,2022-06-17 00:00:00,0,0,,0,
4464,PRODUCT_021433_003,7832351*PED,2023-12-19 00:00:00,0,0,,0,
4469,PRODUCT_021436_006,8642760*PED,2023-03-25 00:00:00,0,0,,0,
4470,PRODUCT_021436_004,8017615*PED,2024-12-16 00:00:00,0,0,,0,
4471,PRODUCT_021436_002,8642600*PED,2022-07-28 00:00:00,0,0,,0,
4472,PRODUCT_021436_001,8017615*PED,2024-12-16 00:00:00,0,0,,0,
4473,PRODUCT_021437_002,6747020*PED,2020-05-05 00:00:00,0,0,,0,
4474,PRODUCT_021450_003,6750237*PED,2021-05-28 00:00:00,0,0,,0,
4475,PRODUCT_021450_004,6750237*PED,2021-05-28 00:00:00,0,0,,0,
4476,PRODUCT_021453_003,7135465*PED,2023-08-18 00:00:00,0,0,,0,
4488,PRODUCT_021566_001,7396841*PED,2022-02-17 00:00:00,0,0,,0,
4489,PRODUCT_021588_001,6894051*PED,2019-11-23 00:00:00,0,0,,0,
4499,PRODUCT_021770_001,6562873*PED,2022-01-10 00:00:00,0,0,,0,
4501,PRODUCT_021823_001,6432932*PED,2019-01-17 00:00:00,0,0,,0,
4502,PRODUCT_021875_002,7297346*PED,2024-05-29 00:00:00,0,0,,0,
4504,PRODUCT_021875_001,7132570*PED,2024-06-18 00:00:00,0,0,,0,
4505,PRODUCT_022181_001,7947681*PED,2025-05-17 00:00:00,0,0,,0,
4506,PRODUCT_022181_001,8067416*PED,2025-05-17 00:00:00,0,0,,0,
4507,PRODUCT_022249_004,8445524*PED,2029-09-26 00:00:00,0,0,,0,
4508,PRODUCT_022249_002,8436190*PED,2031-04-26 00:00:00,0,0,,0,
4509,PRODUCT_022292_001,5852195*PED,2019-12-22 00:00:00,0,0,,0,
4510,PRODUCT_022314_001,8475839*PED,2023-11-16 00:00:00,0,0,,0,
4512,PRODUCT_022334_004,8778962*PED,2022-08-18 00:00:00,0,0,,0,
4518,PRODUCT_022417_001,8470347*PED,2027-03-17 00:00:00,0,0,,0,
4519,PRODUCT_022428_001,6716830*PED,2020-03-29 00:00:00,0,0,,0,
4523,PRODUCT_022525_004,8168209*PED,2026-05-22 00:00:00,0,0,,0,
4524,PRODUCT_022525_004,8283379*PED,2026-05-22 00:00:00,0,0,,0,
4526,PRODUCT_022525_001,8168209*PED,2026-05-22 00:00:00,0,0,,0,
4536,PRODUCT_020705_002,6177101,2019-06-07 00:00:00,0,0,,0,
4544,PRODUCT_020785_004,6869399,2020-10-23 00:00:00,0,0,U-731,0,
4550,PRODUCT_020785_003,7141018,2020-10-23 00:00:00,0,0,U-731,0,
4552,PRODUCT_020785_003,7959566,2020-10-23 00:00:00,0,0,U-1155,0,
4556,PRODUCT_020785_002,7230012,2023-12-09 00:00:00,0,1,,0,
4559,PRODUCT_020785_001,7959566,2020-10-23 00:00:00,0,0,U-1155,0,2011-06-23 00:00:00
4560,PRODUCT_020785_001,8315886,2020-10-23 00:00:00,0,0,U-1249,0,
4561,PRODUCT_020785_001,7230012,2023-12-09 00:00:00,0,1,,0,
4563,PRODUCT_020801_002,6814978,2021-08-26 00:00:00,0,1,,0,
4568,PRODUCT_020831_001,6488027,2019-03-08 00:00:00,0,0,,0,
4574,PRODUCT_019717_002,7291132,2024-08-09 00:00:00,0,1,,0,2013-12-06 00:00:00
4578,PRODUCT_019734_003,7659291,2027-04-18 00:00:00,0,0,U-1029,0,
4579,PRODUCT_019734_003,7612102,2027-12-26 00:00:00,0,1,,0,
4580,PRODUCT_019734_002,7659291,2027-04-18 00:00:00,0,0,U-1029,0,
4584,PRODUCT_020066_002,8323683,2028-04-30 00:00:00,0,1,,0,2013-01-03 00:00:00
4586,PRODUCT_020165_005,8075911,2021-05-22 00:00:00,0,1,,0,
4587,PRODUCT_020165_004,8075911,2021-05-22 00:00:00,0,1,,0,2012-03-09 00:00:00
4597,PRODUCT_020571_002,6794370,2020-05-01 00:00:00,0,0,U-606,0,
4601,PRODUCT_020610_001,7452872,2026-08-24 00:00:00,0,0,U-141,0,
4605,PRODUCT_020845_003,8573210,2031-01-06 00:00:00,0,1,U-1453,0,2013-12-04 00:00:00
4606,PRODUCT_020845_002,8795741,2029-06-30 00:00:00,0,0,U-1286,0,2014-08-07 00:00:00
4607,PRODUCT_020845_002,8573209,2031-01-06 00:00:00,0,1,,0,2013-12-04 00:00:00
4608,PRODUCT_020850_003,6358986,2020-01-10 00:00:00,0,0,,0,
4609,PRODUCT_020850_002,8003679,2022-10-06 00:00:00,0,0,U-1176,0,2011-09-09 00:00:00
4610,PRODUCT_020866_001,8137993,2023-07-25 00:00:00,0,0,U-1433,0,2013-04-19 00:00:00
4622,PRODUCT_020895_003,6469012,2019-10-22 00:00:00,0,0,U-155,0,
4626,PRODUCT_020899_001,6723303,2021-04-20 00:00:00,0,1,,0,
4634,PRODUCT_020913_001,6136794,2019-01-29 00:00:00,0,0,,0,
4640,PRODUCT_020946_001,6156742,2020-12-05 00:00:00,0,0,U-374,0,
4641,PRODUCT_020949_002,6702997,2021-12-28 00:00:00,0,0,U-558,0,
4642,PRODUCT_020972_003,6555133,2019-04-06 00:00:00,0,0,U-248,0,
4644,PRODUCT_020981_002,8158645,2024-12-10 00:00:00,0,1,,0,
4656,PRODUCT_021017_002,7291132,2024-08-09 00:00:00,0,1,,0,2013-07-15 00:00:00
4659,PRODUCT_021026_001,8147852,2028-03-30 00:00:00,0,0,U-1426,0,2013-09-11 00:00:00
4660,PRODUCT_021897_001,7919499,2029-10-15 00:00:00,0,0,U-1123,0,2011-05-16 00:00:00
4661,PRODUCT_021903_001,6342530,2020-11-14 00:00:00,0,1,U-794,0,
4662,PRODUCT_021906_002,8025899,2027-12-14 00:00:00,0,1,,0,
4663,PRODUCT_021906_002,8470347,2026-09-17 00:00:00,0,1,,0,
4665,PRODUCT_021906_001,8377952,2027-10-22 00:00:00,0,0,U-1372,0,2013-03-18 00:00:00
4666,PRODUCT_021908_002,8088934,2021-05-18 00:00:00,1,0,,0,
4667,PRODUCT_021908_002,8779187,2027-01-23 00:00:00,0,1,,0,2014-08-07 00:00:00
4668,PRODUCT_021908_001,8389542,2022-11-14 00:00:00,0,1,U-1345,0,2013-02-22 00:00:00
4669,PRODUCT_021908_001,8088934,2021-05-18 00:00:00,1,0,,0,
4670,PRODUCT_021909_003,6723348,2021-11-26 00:00:00,0,1,,0,2013-12-18 00:00:00
4673,PRODUCT_021909_002,6723348,2021-11-26 00:00:00,0,1,U-1466,0,2013-12-18 00:00:00
4674,PRODUCT_021912_001,7462645,2021-06-22 00:00:00,0,0,U-793,0,2013-07-11 00:00:00
4675,PRODUCT_021912_001,7541385,2021-06-22 00:00:00,0,0,U-793,0,2013-07-11 00:00:00
4677,PRODUCT_021912_001,8110706,2021-11-09 00:00:00,0,1,,0,2012-02-09 00:00:00
4679,PRODUCT_021924_006,7723390,2024-03-14 00:00:00,0,1,,0,2010-05-27 00:00:00
4683,PRODUCT_021929_001,8528545,2028-10-16 00:00:00,0,1,,0,2013-10-09 00:00:00
4687,PRODUCT_021937_001,8592397,2024-01-13 00:00:00,0,1,U-750,0,
4688,PRODUCT_021938_003,7211600,2020-12-22 00:00:00,0,0,U-883,0,
4690,PRODUCT_013217_003,7714006,2021-12-03 00:00:00,0,0,U-1050,0,
4691,PRODUCT_011522_011,6384020,2020-07-06 00:00:00,0,0,,0,
4692,PRODUCT_011522_007,6384020,2020-07-06 00:00:00,0,0,,0,
4700,PRODUCT_020329_003,RE44459,2019-03-26 00:00:00,0,0,U-1431,0,2013-09-20 00:00:00
4719,PRODUCT_019430_002,7794432,2025-09-11 00:00:00,0,1,,0,
4724,PRODUCT_020657_001,6407079,2019-06-18 00:00:00,0,0,,0,
4731,PRODUCT_021938_002,6573293,2021-02-15 00:00:00,1,1,U-1154,0,
4732,PRODUCT_021938_002,7125905,2021-02-15 00:00:00,1,1,,0,
4733,PRODUCT_021947_004,6974590,2019-03-26 00:00:00,0,0,U-767,0,
4734,PRODUCT_021947_002,8753611,2019-03-26 00:00:00,0,0,U-1514,0,2014-07-01 00:00:00
4735,PRODUCT_021947_002,8765100,2019-03-26 00:00:00,0,1,,0,2014-07-01 00:00:00
4736,PRODUCT_021947_002,7862832,2028-06-15 00:00:00,0,1,,0,
4737,PRODUCT_021947_001,8765100,2019-03-26 00:00:00,0,1,,0,2014-07-01 00:00:00
4738,PRODUCT_021947_001,7862832,2028-06-15 00:00:00,0,1,,0,2011-04-25 00:00:00
4740,PRODUCT_021951_004,7435427,2021-09-21 00:00:00,0,1,,0,2012-06-07 00:00:00
4744,PRODUCT_021959_003,6740341,2019-11-24 00:00:00,0,1,,0,
4747,PRODUCT_021964_002,8822490,2029-09-30 00:00:00,0,1,U-1185,0,2014-09-22 00:00:00
4748,PRODUCT_021964_001,8420663,2029-09-30 00:00:00,0,0,U-1185,0,2013-04-24 00:00:00
4751,PRODUCT_021976_006,7470506,2019-06-23 00:00:00,0,0,U-1305,0,
4760,PRODUCT_021976_003,7700645,2026-12-26 00:00:00,1,1,,0,
4766,PRODUCT_021977_006,7718619,2023-02-24 00:00:00,0,1,U-842,0,
4769,PRODUCT_021977_005,7723305,2023-02-24 00:00:00,0,1,U-842,0,
4770,PRODUCT_021977_005,7687466,2023-02-24 00:00:00,0,1,,0,
4772,PRODUCT_021977_004,7713936,2023-02-24 00:00:00,0,0,U-727,0,
4773,PRODUCT_021977_004,7723305,2023-02-24 00:00:00,0,1,U-842,0,2012-03-06 00:00:00
4775,PRODUCT_021977_003,7659254,2023-02-24 00:00:00,0,0,U-1034,0,
4776,PRODUCT_021977_003,7662787,2023-02-24 00:00:00,1,0,,0,
4778,PRODUCT_021977_002,7659254,2023-02-24 00:00:00,0,0,U-1034,0,
4780,PRODUCT_021977_002,7723305,2023-02-24 00:00:00,0,1,U-842,0,
4782,PRODUCT_021977_001,7662788,2023-02-24 00:00:00,0,0,U-727,0,2012-02-03 00:00:00
4783,PRODUCT_021977_001,7671030,2023-02-24 00:00:00,0,1,U-727,0,
4784,PRODUCT_021977_001,7687466,2023-02-24 00:00:00,0,1,,0,
4785,PRODUCT_021986_006,6596746,2020-06-28 00:00:00,1,1,U-748,0,
4786,PRODUCT_021986_003,7153856,2020-04-28 00:00:00,0,0,U-780,0,
4787,PRODUCT_021986_003,7491725,2026-03-28 00:00:00,1,1,,0,
4788,PRODUCT_021986_002,7125875,2020-04-13 00:00:00,0,0,U-779,0,
4789,PRODUCT_021986_002,8680103,2025-02-04 00:00:00,0,1,,0,2014-04-14 00:00:00
4790,PRODUCT_021990_004,6395728,2019-07-08 00:00:00,0,1,,0,
4791,PRODUCT_021991_001,7399787,2025-02-09 00:00:00,0,0,U-892,0,
4794,PRODUCT_021995_001,7125873,2022-07-26 00:00:00,0,0,U-775,0,
4796,PRODUCT_022004_001,6767901,2020-10-21 00:00:00,0,1,,0,
4797,PRODUCT_022008_004,7927624,2021-12-02 00:00:00,0,1,U-20,0,
4798,PRODUCT_022008_003,8303986,2021-04-12 00:00:00,0,1,,0,
4799,PRODUCT_022008_002,7927624,2021-12-02 00:00:00,0,1,U-20,0,
4800,PRODUCT_022008_001,7927624,2021-12-02 00:00:00,0,1,U-20,0,2011-05-17 00:00:00
4801,PRODUCT_022011_001,6569837,2020-10-25 00:00:00,0,0,U-782,0,
4802,PRODUCT_022012_003,7268156,2023-06-27 00:00:00,1,1,U-3,0,
4803,PRODUCT_022012_002,7268156,2023-06-27 00:00:00,1,1,U-3,0,
4804,PRODUCT_022012_001,7268156,2023-06-27 00:00:00,1,1,U-3,0,
4807,PRODUCT_022014_001,6978945,2022-07-31 00:00:00,0,1,,0,
4809,PRODUCT_022024_002,6866866,2021-03-17 00:00:00,0,1,,0,
4810,PRODUCT_022024_002,7785627,2026-07-31 00:00:00,0,1,,0,
4813,PRODUCT_022024_001,8470368,2023-09-19 00:00:00,0,1,,0,2013-07-10 00:00:00
4814,PRODUCT_022025_001,6727253,2020-03-13 00:00:00,0,0,U-829,0,
4815,PRODUCT_022029_001,8809615,2030-01-03 00:00:00,0,1,,0,2014-08-19 00:00:00
4816,PRODUCT_022030_002,6858650,2022-07-03 00:00:00,1,0,U-913,0,
4817,PRODUCT_022030_001,7855230,2019-05-11 00:00:00,0,0,U-913,0,2011-01-19 00:00:00
4818,PRODUCT_022033_001,7465462,2020-05-10 00:00:00,0,1,U-929,0,
