tid,component_id,targcomp_id,homologue
104980,767,7199,0
104980,1157,7200,0
104980,3250,7201,0
104980,882,7202,0
104980,5000,7203,0
104981,1553,7204,0
104981,1304,7205,0
104984,266,7206,0
104984,129,7207,0
104985,5,7208,0
104985,3310,7209,0
104987,169,7210,0
104987,270,7211,0
104988,404,7212,0
104988,3345,7213,0
104990,1716,7214,0
104990,2581,7215,0
104991,2271,7216,0
104991,2671,7217,0
104992,309,7218,0
104992,133,7219,0
104993,233,7220,0
104993,146,7221,0
104994,129,7222,0
104994,308,7223,0
104995,265,7224,0
104995,2295,7225,0
104997,124,7226,0
104997,989,7227,0
104998,4217,7228,0
104998,4431,7229,0
104999,1347,7230,0
104999,151,7231,0
105000,786,7232,0
105000,2653,7233,0
105000,2703,7234,0
105000,677,7235,0
105001,1087,7236,0
105001,3004,7237,0
105002,1522,7238,0
105002,1725,7239,0
105004,25,7240,0
105004,45,7241,0
105006,92,7242,0
105006,2311,7243,0
105007,1917,7244,0
105007,3205,7245,0
105007,2373,7246,0
105007,3546,7247,0
105008,2749,7248,0
105008,2308,7249,0
105010,181,7250,0
105010,359,7251,0
105011,5818,7252,0
105011,5819,7253,0
105122,6761,7254,0
105123,6762,7255,0
105124,6763,7256,0
105125,6764,7257,0
105126,6765,7258,0
105127,6766,7259,0
105128,6767,7260,0
105129,6768,7261,0
105130,6769,7262,0
105131,6770,7263,0
105132,6771,7264,0
105133,6772,7265,0
105134,6773,7266,0
105135,6774,7267,0
105136,6775,7268,0
105137,6776,7269,0
105138,6777,7270,0
105139,6778,7271,0
105140,6779,7272,0
105141,6780,7273,0
105142,6781,7274,0
105143,6782,7275,0
105144,6783,7276,0
105165,6804,7297,0
105166,6805,7298,0
105167,6806,7299,0
105168,6807,7300,0
105169,6808,7301,0
105170,6809,7302,0
105171,6810,7303,0
105172,6811,7304,0
105173,6812,7305,0
105174,6813,7306,0
105175,6814,7307,0
105176,6815,7308,0
105177,6816,7309,0
105178,6817,7310,0
105179,6818,7311,0
105180,6819,7312,0
105181,6820,7313,0
105182,6821,7314,0
105183,6822,7315,0
105184,6823,7316,0
105185,6824,7317,0
105186,6825,7318,0
105187,6826,7319,0
105188,6827,7320,0
105189,6828,7321,0
105190,6829,7322,0
105191,6830,7323,0
105192,6831,7324,0
105193,6832,7325,0
105194,6833,7326,0
105195,6834,7327,0
105196,6835,7328,0
105197,6836,7329,0
105198,6837,7330,0
105199,6838,7331,0
105200,6839,7332,0
105201,6840,7333,0
105202,6841,7334,0
105203,6842,7335,0
105204,6843,7336,0
105205,6844,7337,0
105206,6845,7338,0
105207,6846,7339,0
105210,6849,7342,0
105211,6850,7343,0
105212,6851,7344,0
105213,6852,7345,0
105214,6853,7346,0
105215,6854,7347,0
105216,6855,7348,0
105217,6856,7349,0
105218,6857,7350,0
105219,6858,7351,0
105220,6859,7352,0
105221,6860,7353,0
105222,6861,7354,0
105223,6862,7355,0
105224,6863,7356,0
105225,6864,7357,0
105226,6865,7358,0
105227,6866,7359,0
105228,6867,7360,0
105229,6868,7361,0
105230,6869,7362,0
105231,6870,7363,0
105232,6871,7364,0
105233,6872,7365,0
105234,6873,7366,0
105235,6874,7367,0
105236,6875,7368,0
105237,6876,7369,0
105238,6877,7370,0
105239,6878,7371,0
105240,6879,7372,0
105241,6880,7373,0
105242,6881,7374,0
105243,6882,7375,0
105244,6883,7376,0
105245,6884,7377,0
105246,6885,7378,0
105247,6886,7379,0
105344,6983,7476,0
105345,6984,7477,0
105346,6985,7478,0
105347,6986,7479,0
105348,6987,7480,0
105349,6988,7481,0
105350,6989,7482,0
105351,6990,7483,0
105352,6991,7484,0
105353,6992,7485,0
105354,6993,7486,0
105355,6994,7487,0
105356,6995,7488,0
105357,6996,7489,0
105358,6997,7490,0
105359,6998,7491,0
105360,6999,7492,0
105361,7000,7493,0
105362,7001,7494,0
105363,7002,7495,0
105364,7003,7496,0
105365,7004,7497,0
105366,7005,7498,0
105367,7006,7499,0
105368,7007,7500,0
105369,7008,7501,0
105370,7009,7502,0
105371,7010,7503,0
105372,7011,7504,0
105373,7012,7505,0
105374,7013,7506,0
105375,7014,7507,0
105376,7015,7508,0
105377,7016,7509,0
105378,7017,7510,0
105379,7018,7511,0
105380,7019,7512,0
105381,7020,7513,0
105382,7021,7514,0
105383,7022,7515,0
105384,7023,7516,0
105385,7024,7517,0
105386,7025,7518,0
105387,7026,7519,0
105388,7027,7520,0
105389,7028,7521,0
105390,7029,7522,0
105391,7030,7523,0
105392,7031,7524,0
105393,7032,7525,0
105394,7033,7526,0
105395,7034,7527,0
105396,7035,7528,0
105397,7036,7529,0
105398,7037,7530,0
105399,7038,7531,0
105400,7039,7532,0
105401,7040,7533,0
105402,7041,7534,0
105403,7042,7535,0
105404,7043,7536,0
105405,7044,7537,0
105406,7045,7538,0
105407,7046,7539,0
105408,7047,7540,0
105409,7048,7541,0
105410,7049,7542,0
105411,7050,7543,0
105412,7051,7544,0
105413,7052,7545,0
105414,7053,7546,0
105415,7054,7547,0
105416,7055,7548,0
105417,7056,7549,0
105418,7057,7550,0
105419,7058,7551,0
105420,7059,7552,0
105421,7060,7553,0
105422,7061,7554,0
105423,7062,7555,0
105424,7063,7556,0
105425,7064,7557,0
105426,7065,7558,0
105427,7066,7559,0
105428,7067,7560,0
105429,7068,7561,0
105430,7069,7562,0
105431,7070,7563,0
105432,7071,7564,0
105433,7072,7565,0
105434,7073,7566,0
105435,7074,7567,0
105436,7075,7568,0
105437,7076,7569,0
105438,7077,7570,0
105439,7078,7571,0
105440,7079,7572,0
105441,7080,7573,0
105442,7081,7574,0
105443,7082,7575,0
105444,7083,7576,0
105445,7084,7577,0
105446,7085,7578,0
105447,7086,7579,0
105451,7090,7583,0
105452,7091,7584,0
105453,7092,7585,0
105454,7093,7586,0
105455,7094,7587,0
105456,7095,7588,0
105457,7096,7589,0
105458,7097,7590,0
105459,7098,7591,0
105460,7099,7592,0
105461,7100,7593,0
105462,7101,7594,0
105463,7102,7595,0
105464,7103,7596,0
105465,7104,7597,0
105466,7105,7598,0
105467,7106,7599,0
105468,7107,7600,0
105469,7108,7601,0
105470,7109,7602,0
105471,7110,7603,0
105472,7111,7604,0
105474,7113,7606,0
105475,7114,7607,0
105476,7115,7608,0
105477,7116,7609,0
105478,7117,7610,0
105479,7118,7611,0
105480,7119,7612,0
105481,7120,7613,0
105482,7121,7614,0
105483,7122,7615,0
105484,7123,7616,0
105485,7124,7617,0
105486,7125,7618,0
105487,7126,7619,0
105488,7127,7620,0
105489,7128,7621,0
105490,7129,7622,0
105491,7130,7623,0
105492,7131,7624,0
105493,7132,7625,0
105495,7134,7627,0
105496,7135,7628,0
105497,7136,7629,0
105498,7137,7630,0
105499,7138,7631,0
105500,7139,7632,0
105501,7140,7633,0
105502,7141,7634,0
100771,7142,7635,0
100771,7143,7636,0
100772,7144,7637,0
100772,7145,7638,0
100264,7146,7639,0
100264,7147,7640,0
100264,7148,7641,0
100264,7149,7642,0
100267,3244,7643,0
100267,6885,7644,0
105503,1172,7645,0
105503,217,7646,0
105504,1028,7647,0
105504,3754,7648,0
105505,1544,7649,0
105505,1188,7650,0
105506,3,7651,0
105506,4808,7652,0
105507,2580,7653,0
105507,4911,7654,0
105508,26,7655,0
105508,42,7656,0
105508,43,7657,0
105508,795,7658,0
105509,179,7659,0
105509,3188,7660,0
105510,817,7661,0
105510,1020,7662,0
105512,7151,7663,0
105516,7155,7667,0
105517,7156,7668,0
105518,7157,7669,0
105519,7158,7670,0
105520,7159,7671,0
105521,7160,7672,0
105522,7161,7673,0
105523,7162,7674,0
105524,7163,7675,0
105525,7164,7676,0
105526,7165,7677,0
105527,7166,7678,0
105528,7167,7679,0
105529,7168,7680,0
105530,7169,7681,0
105531,7170,7682,0
105532,7171,7683,0
105533,7172,7684,0
105534,7173,7685,0
105535,7174,7686,0
105536,7175,7687,0
105537,7176,7688,0
105538,7177,7689,0
105539,7178,7690,0
105540,7179,7691,0
105541,7180,7692,0
105542,7181,7693,0
105544,7183,7695,0
105545,7184,7696,0
105546,7185,7697,0
105547,7186,7698,0
105548,7187,7699,0
105549,7188,7700,0
105550,7189,7701,0
105551,7190,7702,0
105552,7191,7703,0
105553,7192,7704,0
105554,7193,7705,0
105555,7194,7706,0
105556,7195,7707,0
105557,7196,7708,0
105558,7197,7709,0
105559,7198,7710,0
105560,7199,7711,0
105561,7200,7712,0
105562,7201,7713,0
105563,7202,7714,0
105564,7203,7715,0
105565,7204,7716,0
105566,7205,7717,0
105567,7206,7718,0
105568,7207,7719,0
105569,7208,7720,0
105570,7209,7721,0
105571,7210,7722,0
105572,5970,7723,0
105572,7211,7724,0
105579,7212,7725,0
105580,7213,7726,0
105581,7214,7727,0
105582,7215,7728,0
105583,7216,7729,0
105584,7217,7730,0
105585,7218,7731,0
105586,7219,7732,0
105587,7220,7733,0
105588,7221,7734,0
105589,7222,7735,0
105590,7223,7736,0
105591,7224,7737,0
105592,7225,7738,0
105593,7226,7739,0
105595,7228,7741,0
105596,7229,7742,0
105598,7230,7743,0
105599,7231,7744,0
105600,7232,7745,0
105601,7233,7746,0
105602,7234,7747,0
105603,7235,7748,0
105604,7236,7749,0
105605,7237,7750,0
105606,7238,7751,0
105607,7239,7752,0
105608,7240,7753,0
105609,7241,7754,0
105610,7242,7755,0
105611,7243,7756,0
105612,7244,7757,0
105613,7245,7758,0
105614,7246,7759,0
105615,7247,7760,0
105616,7248,7761,0
105617,7249,7762,0
105618,7250,7763,0
105619,7251,7764,0
105620,7252,7765,0
105621,7253,7766,0
105622,7254,7767,0
105623,7255,7768,0
105624,7256,7769,0
105625,7257,7770,0
105626,7258,7771,0
105627,7259,7772,0
105628,7260,7773,0
105629,7261,7774,0
105630,7262,7775,0
105631,7263,7776,0
105632,7264,7777,0
105633,7265,7778,0
105634,7266,7779,0
105635,7267,7780,0
105577,123,7781,2
105577,166,7782,2
105578,4036,7783,0
105578,7268,7784,0
105597,7271,7785,0
105597,7270,7786,0
105636,7272,7787,0
105636,7273,7788,0
105637,7275,7790,0
105638,7274,7791,0
105640,7276,7792,0
105641,7277,7793,0
105642,7278,7794,0
105643,7279,7795,0
105644,7280,7796,0
105645,7281,7797,0
105646,7282,7798,0
105647,7283,7799,0
105648,7284,7800,0
105649,7285,7801,0
105650,7286,7802,0
105651,7287,7803,0
105652,7288,7804,0
105654,7290,7806,0
105655,7291,7807,0
105657,7293,7809,0
105658,7294,7810,0
105659,7295,7811,0
105660,7296,7812,0
105661,7297,7813,0
105662,7298,7814,0
105663,7299,7815,0
105664,7300,7816,0
105665,7301,7817,0
105666,7302,7818,0
105667,7303,7819,0
105668,7304,7820,0
105639,150,7821,0
105639,2506,7822,0
105639,3467,7823,0
105639,432,7824,0
105639,303,7825,0
105639,1905,7826,0
105639,3503,7827,0
105639,2613,7828,0
105639,3744,7829,0
105639,3471,7830,0
105670,213,7831,0
105670,185,7832,0
105670,2091,7833,0
105670,263,7834,0
105670,233,7835,0
105670,146,7836,0
105670,258,7837,0
105670,180,7838,0
105670,230,7839,0
105671,129,7840,0
105671,149,7841,0
105671,174,7842,0
105672,7305,7843,0
105673,7306,7844,0
105674,7307,7845,0
105675,7308,7846,0
105676,7309,7847,0
105677,7310,7848,0
105679,7312,7850,0
105680,7313,7851,0
105681,7314,7852,0
105682,7315,7853,0
105683,110,7854,2
105683,111,7855,2
105683,365,7856,2
105683,140,7857,2
105683,90,7858,2
105683,113,7859,2
105683,70,7860,2
105684,140,7861,2
105685,2587,7862,0
105685,2143,7863,0
105685,1833,7864,0
105685,902,7865,0
105685,888,7866,0
105686,7316,7867,0
105686,7317,7868,0
105686,7318,7869,0
105686,7319,7870,0
105686,7320,7871,0
105686,7321,7872,0
105688,7322,7873,0
105690,7324,7875,0
105691,7325,7876,0
105692,7326,7877,0
105693,7327,7878,0
105694,7328,7879,0
105695,7329,7880,0
105696,7330,7881,0
105697,7331,7882,0
105698,7332,7883,0
105699,7333,7884,0
105700,7334,7885,0
105701,7335,7886,0
105702,7336,7887,0
105704,7338,7889,0
105705,7339,7890,0
105706,7340,7891,0
105707,167,7892,0
105707,2958,7893,0
105707,3849,7894,0
105709,2,7895,0
105709,9,7896,0
105709,16,7897,0
105709,825,7898,0
105709,57,7899,0
105712,7343,7902,0
105721,7352,7911,0
105729,7360,7919,0
105708,1020,7922,0
105708,817,7923,0
105708,2158,7924,0
105708,423,7925,0
105708,3577,7926,0
105708,2950,7927,0
105708,2524,7928,0
105708,2623,7929,0
105708,3820,7930,0
105708,179,7931,0
105708,1896,7932,0
105708,7341,7933,0
105708,650,7934,0
105708,295,7935,0
105708,7342,7936,0
105708,7343,7937,0
105708,7344,7938,0
105708,7345,7939,0
105708,7346,7940,0
105708,7347,7941,0
105708,7348,7942,0
105708,7349,7943,0
105708,7239,7944,0
105708,7350,7945,0
105708,7351,7946,0
105708,7352,7947,0
105708,1106,7948,0
105708,7353,7949,0
105708,7354,7950,0
105708,7355,7951,0
105708,1255,7952,0
105708,7356,7953,0
105708,7357,7954,0
105708,4345,7955,0
105708,7358,7956,0
105708,7359,7957,0
105708,287,7958,0
105708,7360,7959,0
105708,7361,7960,0
105708,7362,7961,0
105732,7365,7962,0
105732,3525,7963,0
105732,7363,7964,0
105732,3830,7965,0
105732,7364,7966,0
105732,3831,7967,0
105733,2587,7968,2
105733,2143,7969,2
105733,1833,7970,2
105733,902,7971,2
105733,888,7972,2
105734,261,7973,0
105734,2457,7974,0
105734,3882,7975,0
105734,2123,7976,0
105734,2795,7977,0
105734,2585,7978,0
105734,5205,7979,0
105734,2958,7980,0
105734,167,7981,0
105734,3849,7982,0
105734,236,7983,0
105734,2216,7984,0
105734,2080,7985,0
105734,3672,7986,0
105734,7367,7987,0
105734,7368,7988,0
105734,7369,7989,0
105734,7370,7990,0
105734,7371,7991,0
105734,7372,7992,0
105734,7373,7993,0
105734,7374,7994,0
105734,7375,7995,0
105734,7376,7996,0
105734,7377,7997,0
105734,7366,7998,0
105735,7378,7999,0
105735,7379,8000,0
105736,2651,8001,0
105736,1286,8002,0
105736,2212,8003,0
105736,1552,8004,0
105736,615,8005,0
105737,125,8006,0
105737,1071,8007,0
105737,7380,8008,0
105738,4255,8009,0
105738,408,8010,0
105738,3267,8011,0
105738,2307,8012,0
105738,2306,8013,0
105738,2843,8014,0
105738,2919,8015,0
105738,2452,8016,0
105738,7381,8017,0
105738,3381,8018,0
105738,1610,8019,0
105738,3216,8020,0
105738,3451,8021,0
105738,4280,8022,0
105739,293,8023,0
105739,1606,8024,0
105739,1605,8025,0
104844,7382,8026,0
105744,147,8027,0
105744,120,8028,0
105744,4282,8029,0
105744,1338,8030,0
105745,7384,8031,1
105746,7383,8032,0
105747,4289,8033,0
105747,7385,8034,0
105757,1164,8035,0
105757,1302,8036,0
105757,490,8037,0
105757,1874,8038,0
105758,179,8039,0
105758,817,8040,0
105758,1020,8041,0
105758,1896,8042,0
105758,1255,8043,0
105759,436,8044,0
105759,226,8045,0
105759,346,8046,0
105760,424,8097,0
105760,426,8098,0
105760,427,8099,0
105760,428,8100,0
105760,445,8101,0
105760,453,8102,0
105760,533,8103,0
105760,658,8104,0
105760,689,8105,0
105760,698,8106,0
105760,854,8107,0
105760,1366,8108,0
105760,1425,8109,0
105760,1614,8110,0
105760,2655,8111,0
105760,2816,8112,0
105760,2960,8113,0
105760,7386,8114,0
105760,7387,8115,0
105760,7388,8116,0
105760,7389,8117,0
105760,7390,8118,0
105760,7391,8119,0
105760,7392,8120,0
105760,7393,8121,0
105760,7394,8122,0
105760,7395,8123,0
105760,7396,8124,0
105760,7397,8125,0
105760,7398,8126,0
105760,7399,8127,0
105760,7400,8128,0
105760,7401,8129,0
105760,7402,8130,0
105760,7403,8131,0
105760,7404,8132,0
105760,7405,8133,0
105760,7406,8134,0
105760,7407,8135,0
105760,7408,8136,0
105760,7409,8137,0
105760,7410,8138,0
105760,7411,8139,0
105760,7412,8140,0
105760,7413,8141,0
105760,7414,8142,0
105760,7415,8143,0
105760,7416,8144,0
105760,7417,8145,0
105760,7418,8146,0
105761,124,8147,0
105761,306,8148,0
105761,379,8149,0
105761,682,8150,0
105761,755,8151,0
105761,989,8152,0
105761,1340,8153,0
105761,1743,8154,0
105761,1856,8155,0
105761,1975,8156,0
105761,2079,8157,0
105761,2177,8158,0
105761,2178,8159,0
105761,2199,8160,0
105761,2231,8161,0
105761,2296,8162,0
105761,2724,8163,0
105761,2725,8164,0
105761,2741,8165,0
105761,2789,8166,0
105761,2936,8167,0
105761,2957,8168,0
105761,3033,8169,0
105762,2957,8170,0
105762,2724,8171,0
105763,106,8172,0
105763,197,8173,0
105763,2026,8174,0
105763,136,8175,0
105764,395,8176,0
105764,339,8177,0
105764,334,8178,0
105765,402,8179,0
105765,183,8180,0
105765,335,8181,0
105766,395,8182,0
105766,339,8183,0
105766,334,8184,0
105766,402,8185,0
105766,183,8186,0
105766,335,8187,0
105767,395,8188,0
105767,335,8189,0
105769,382,8190,0
105769,141,8191,0
105769,433,8192,0
105769,2225,8193,0
105769,1556,8194,0
105769,2771,8195,0
105769,345,8196,0
105769,2542,8197,0
105769,591,8198,0
105769,4025,8199,0
105770,78,8200,0
105770,164,8201,0
105770,7419,8202,0
105771,209,8203,2
105771,7420,8204,2
105772,7421,8205,0
105772,7422,8206,0
105773,81,8207,0
105773,203,8208,0
105773,237,8209,0
105774,7423,8210,0
105775,7424,8211,0
105785,7434,8221,0
105814,7463,8250,0
105816,7465,8252,0
105830,238,8266,2
105830,250,8267,2
105830,7425,8268,2
105830,7426,8269,2
105830,7427,8270,2
105830,7428,8271,2
105830,7429,8272,2
105830,7430,8273,2
105830,7431,8274,2
105830,7432,8275,2
105830,7433,8276,2
105830,7434,8277,2
105830,7435,8278,2
105830,7436,8279,2
105830,7437,8280,2
105830,7438,8281,2
105830,7439,8282,2
105830,7440,8283,2
105830,7441,8284,2
105830,7442,8285,2
105830,7443,8286,2
105830,7444,8287,2
105830,7446,8288,2
105830,7447,8289,2
105830,7448,8290,2
105830,7449,8291,2
105830,7450,8292,2
105830,7451,8293,2
105830,7452,8294,2
105830,7453,8295,2
105830,7454,8296,2
105830,7455,8297,2
105830,7456,8298,2
105830,7457,8299,2
105830,7458,8300,2
105830,7459,8301,2
105830,7460,8302,2
105830,7461,8303,2
105830,7462,8304,2
105830,7463,8305,2
105830,7464,8306,2
105830,7465,8307,2
105830,7466,8308,2
105830,7467,8309,2
105830,7468,8310,2
105830,7469,8311,2
105830,7470,8312,2
105830,7471,8313,2
105830,7472,8314,2
105830,7473,8315,2
105830,7474,8316,2
105830,7475,8317,2
105830,7476,8318,2
105830,7477,8319,2
105830,7478,8320,2
105830,7479,8321,2
105830,7480,8322,2
105830,7481,8323,2
105831,7482,8324,0
105831,7483,8325,0
105831,7484,8326,0
105831,7485,8327,0
105832,7479,8383,1
105832,7480,8384,1
105832,7481,8385,1
105832,7486,8386,0
105832,7487,8387,0
105832,7488,8388,0
105832,7489,8389,0
105832,7490,8390,0
105832,7491,8391,0
105832,7492,8392,0
105832,7493,8393,0
105832,7494,8394,0
105832,7495,8395,0
105832,7496,8396,0
105832,7497,8397,0
105832,7498,8398,0
105832,7499,8399,0
105832,7500,8400,0
105832,7501,8401,0
105832,7502,8402,0
105832,7503,8403,0
105832,7504,8404,0
105832,7505,8405,0
105832,7506,8406,0
105832,7507,8407,0
105832,7508,8408,0
105832,7509,8409,0
105832,7510,8410,0
105832,7511,8411,0
105832,7512,8412,0
105832,7513,8413,0
105832,7514,8414,0
105832,7515,8415,0
105832,7516,8416,0
105832,7517,8417,0
105832,7518,8418,0
105832,7519,8419,0
105832,7520,8420,0
105832,7521,8421,0
105832,7522,8422,0
105832,7523,8423,0
105832,7524,8424,0
105832,7525,8425,0
105832,7526,8426,0
105832,7527,8427,0
105832,7528,8428,0
105832,7529,8429,0
105832,7530,8430,0
105832,7531,8431,0
105832,7532,8432,0
105832,7533,8433,0
105832,7534,8434,0
105832,7535,8435,0
105832,7536,8436,0
105832,7537,8437,0
105832,7538,8438,0
105832,7539,8439,0
105832,7540,8440,0
105944,7479,8497,1
105944,7480,8498,1
105944,7481,8499,1
105944,252,8500,0
105944,7544,8501,0
105944,7545,8502,0
105944,7546,8503,0
105944,7547,8504,0
105944,7548,8505,0
105944,7549,8506,0
105944,7550,8507,0
105944,7551,8508,0
105944,7552,8509,0
105944,7553,8510,0
105944,7554,8511,0
105944,7555,8512,0
105944,7556,8513,0
105944,7557,8514,0
105944,7558,8515,0
105944,7559,8516,0
105944,7560,8517,0
105944,7561,8518,0
105944,7562,8519,0
105944,7563,8520,0
105944,7564,8521,0
105944,7565,8522,0
105944,7566,8523,0
105944,7567,8524,0
105944,7568,8525,0
105944,7569,8526,0
105944,7570,8527,0
105944,7571,8528,0
105944,7572,8529,0
105944,7573,8530,0
105944,7574,8531,0
105944,7575,8532,0
105944,7576,8533,0
105944,7577,8534,0
105944,7578,8535,0
105944,7579,8536,0
105944,7580,8537,0
105944,7581,8538,0
105944,7582,8539,0
105944,7583,8540,0
105944,7584,8541,0
105944,7585,8542,0
105944,7586,8543,0
105944,7587,8544,0
105944,7588,8545,0
105944,7589,8546,0
105944,7590,8547,0
105944,7591,8548,0
105944,7592,8549,0
105944,7593,8550,0
105944,7594,8551,0
105944,7595,8552,0
105944,7596,8553,0
105944,7597,8554,0
105944,7598,8555,0
105944,7599,8556,0
106001,7479,8613,1
106001,7480,8614,1
106001,7481,8615,1
106001,7603,8616,0
106001,7604,8617,0
106001,7605,8618,0
106001,7606,8619,0
106001,7607,8620,0
106001,7608,8621,0
106001,7609,8622,0
106001,7610,8623,0
106001,7611,8624,0
106001,7612,8625,0
106001,7613,8626,0
106001,7614,8627,0
106001,7615,8628,0
106001,7616,8629,0
106001,7617,8630,0
106001,7618,8631,0
106001,7619,8632,0
106001,7620,8633,0
106001,7621,8634,0
106001,7622,8635,0
106001,7623,8636,0
106001,7624,8637,0
106001,7625,8638,0
106001,7626,8639,0
106001,7627,8640,0
106001,7628,8641,0
106001,7629,8642,0
106001,7630,8643,0
106001,7631,8644,0
106001,7632,8645,0
106001,7633,8646,0
106001,7634,8647,0
106001,7635,8648,0
106001,7636,8649,0
106001,7637,8650,0
106001,7638,8651,0
106001,7639,8652,0
106001,7640,8653,0
106001,7641,8654,0
106001,7642,8655,0
106001,7643,8656,0
106001,7644,8657,0
106001,7645,8658,0
106001,7646,8659,0
106001,7647,8660,0
106001,7648,8661,0
106001,7649,8662,0
106001,7650,8663,0
106001,7651,8664,0
106001,7652,8665,0
106001,7653,8666,0
106001,7654,8667,0
106001,7655,8668,0
106001,7656,8669,0
106001,7657,8670,0
106001,7658,8671,0
106002,7662,8672,1
106002,7663,8673,1
106002,7664,8674,1
106002,7665,8675,1
106002,7666,8676,1
106002,7667,8677,1
106003,7669,8678,1
106003,7670,8679,1
106003,7671,8680,1
106004,7672,8681,2
106004,7673,8682,2
106004,7674,8683,2
106005,7676,8684,0
106006,7675,8685,0
106075,7677,8740,0
106075,7678,8741,0
106075,7679,8742,0
106075,7680,8743,0
106075,7681,8744,0
106075,7682,8745,0
106075,7683,8746,0
106075,7684,8747,0
106075,7685,8748,0
106075,7686,8749,0
106075,7687,8750,0
106075,7688,8751,0
106075,7689,8752,0
106075,7690,8753,0
106075,7691,8754,0
106075,7692,8755,0
106075,7693,8756,0
106075,7694,8757,0
106075,7695,8758,0
106075,7696,8759,0
106075,7697,8760,0
106075,7698,8761,0
106075,7699,8762,0
106075,7700,8763,0
106075,7701,8764,0
106075,7702,8765,0
106075,7703,8766,0
106075,7704,8767,0
106075,7705,8768,0
106075,7706,8769,0
106075,7707,8770,0
106075,7708,8771,0
106075,7709,8772,0
106075,7710,8773,0
106075,7711,8774,0
106075,7712,8775,0
106075,7713,8776,0
106075,7714,8777,0
106075,7715,8778,0
106075,7716,8779,0
106075,7717,8780,0
106075,7718,8781,0
106075,7719,8782,0
106075,7720,8783,0
106075,7721,8784,0
106075,7722,8785,0
106075,7723,8786,0
106075,7724,8787,0
106075,7725,8788,0
106075,7726,8789,0
106075,7727,8790,0
106075,7728,8791,0
106075,7729,8792,0
106075,7730,8793,0
106075,7479,8794,1
106075,7480,8795,1
106075,7481,8796,1
106082,7734,8850,0
106082,7735,8851,0
106082,7736,8852,0
106082,7737,8853,0
106082,7738,8854,0
106082,7739,8855,0
106082,7740,8856,0
106082,7741,8857,0
106082,7742,8858,0
106082,7743,8859,0
106082,7744,8860,0
106082,7745,8861,0
106082,7746,8862,0
106082,7747,8863,0
106082,7748,8864,0
106082,7749,8865,0
106082,7750,8866,0
106082,7751,8867,0
106082,7752,8868,0
106082,7753,8869,0
106082,7754,8870,0
106082,7755,8871,0
106082,7756,8872,0
106082,7757,8873,0
106082,7758,8874,0
106082,7759,8875,0
106082,7760,8876,0
106082,7761,8877,0
106082,7762,8878,0
106082,7763,8879,0
106082,7764,8880,0
106082,7765,8881,0
106082,7766,8882,0
106082,7767,8883,0
106082,7768,8884,0
106082,7769,8885,0
106082,7770,8886,0
106082,7771,8887,0
106082,7772,8888,0
106082,7773,8889,0
106082,7774,8890,0
106082,7775,8891,0
106082,7776,8892,0
106082,7777,8893,0
106082,7778,8894,0
106082,7779,8895,0
106082,7780,8896,0
106082,7781,8897,0
106082,7782,8898,0
106082,7783,8899,0
106082,7784,8900,0
106082,7785,8901,0
106082,7786,8902,0
106082,7479,8903,1
106082,7480,8904,1
106082,7481,8905,1
106132,7795,8906,0
106132,7796,8907,0
106133,7795,8908,0
106133,7797,8909,0
106134,7798,8910,0
106135,7799,8911,0
106136,7800,8912,0
106137,7801,8913,0
106138,7802,8914,0
106139,7803,8915,0
106140,7804,8916,0
106141,7805,8917,0
106142,7806,8918,0
106143,7807,8919,0
106144,7808,8920,0
106145,7809,8921,0
106145,7810,8922,0
106145,7811,8923,0
106145,7812,8924,0
106145,7813,8925,0
106145,7814,8926,0
106145,7815,8927,0
106145,7816,8928,0
106146,68,8929,0
106146,1597,8930,0
106146,507,8931,0
106147,298,8932,0
106147,7817,8933,0
106147,7818,8934,0
106148,353,8935,0
106148,354,8936,0
106149,201,8937,0
106149,336,8938,0
106150,259,8939,0
106150,204,8940,0
106151,97,8941,0
106151,1948,8942,0
106152,131,8943,0
106152,1635,8944,0
106164,7819,8945,0
106166,7820,8946,0
106166,7821,8947,0
106166,7822,8948,0
106166,7823,8949,0
106166,7824,8950,0
106166,7825,8951,0
106166,7826,8952,0
106166,7827,8953,0
106166,7828,8954,0
106166,7829,8955,0
106166,7830,8956,0
106166,7831,8957,0
106167,1021,8958,0
106167,1358,8959,0
106167,7832,8960,0
106167,7833,8961,0
106167,7834,8962,0
106167,7835,8963,0
106167,7836,8964,0
106167,7837,8965,0
106167,7838,8966,0
106167,7839,8967,0
106167,7840,8968,0
106167,7841,8969,0
106167,7842,8970,0
106167,7843,8971,0
106167,7844,8972,0
106167,7845,8973,0
106167,7846,8974,0
106167,7847,8975,0
106167,7848,8976,0
106167,7849,8977,0
106167,7850,8978,0
106167,7851,8979,0
106167,7852,8980,0
106167,7853,8981,0
106167,7854,8982,0
106168,2351,8983,2
106169,103,8984,2
106170,405,8985,2
106171,7856,8986,0
106172,7857,8987,2
106172,158,8988,2
106172,7858,8989,2
106172,7859,8990,2
106173,3160,8991,2
106174,7860,8992,2
106175,151,8993,0
106175,1347,8994,0
106175,4205,8995,0
106175,7861,8996,0
106176,7862,8997,2
106178,165,8998,2
106179,7863,8999,2
106180,7864,9000,0
106181,906,9001,0
106181,3716,9002,0
106183,7865,9003,2
106183,7866,9004,2
106183,7867,9005,2
106196,7868,9018,0
106196,7869,9019,0
106196,7870,9020,0
106196,7871,9021,0
106196,7872,9022,0
106196,7873,9023,0
