tid,relationship,related_tid,targrel_id
117035,OVERLAPS WITH,118282,140078
117035,OVERLAPS WITH,118285,140080
117035,OVERLAPS WITH,118284,140081
117035,OVERLAPS WITH,118287,140082
117035,OVERLAPS WITH,118286,140083
117035,SUPERSET OF,118291,140084
117035,OVERLAPS WITH,105042,140085
117035,SUPERSET OF,118293,140086
117035,OVERLAPS WITH,118292,140087
117035,SUPERSET OF,118294,140088
117035,SUPERSET OF,19609,140089
117035,OVERLAPS WITH,105120,140090
117035,OVERLAPS WITH,105064,140092
117035,SUBSET OF,104301,140093
117035,SUPERSET OF,104752,140094
117035,OVERLAPS WITH,105021,140095
117040,SUPERSET OF,108051,140096
12731,SUBSET OF,117054,140098
12571,SUBSET OF,109556,140099
10131,SUBSET OF,117061,140100
10131,SUBSET OF,116869,140101
10131,SUBSET OF,109662,140102
12164,SUBSET OF,104755,140103
10257,SUBSET OF,118693,140104
10695,SUBSET OF,117745,140106
10695,SUBSET OF,105106,140107
10662,SUBSET OF,117728,140111
10662,SUBSET OF,117733,140112
10662,SUBSET OF,107877,140113
10662,SUBSET OF,117048,140114
10662,SUBSET OF,104844,140115
10486,SUBSET OF,104953,140118
10674,SUBSET OF,105085,140119
10023,SUBSET OF,104692,140120
10023,SUBSET OF,104284,140121
10023,SUBSET OF,104286,140122
279,SUBSET OF,104841,140125
63,SUBSET OF,117744,140126
63,SUBSET OF,104727,140127
69,SUBSET OF,104869,140128
212,SUBSET OF,105683,140129
37,SUBSET OF,104721,140130
37,SUBSET OF,105577,140131
11755,SUBSET OF,105769,140132
125,SUBSET OF,104993,140133
125,SUBSET OF,104723,140134
125,SUBSET OF,104787,140135
125,SUBSET OF,105670,140136
125,SUBSET OF,104831,140137
110,EQUIVALENT TO,106178,140138
55,SUBSET OF,105097,140139
61,SUBSET OF,104691,140140
61,SUBSET OF,104795,140141
61,SUBSET OF,104925,140142
61,SUBSET OF,104926,140143
8,SUBSET OF,118368,140144
8,SUBSET OF,117189,140145
8,SUBSET OF,117174,140146
8,SUBSET OF,104811,140147
8,SUBSET OF,104922,140148
8,SUBSET OF,118351,140149
8,SUBSET OF,118350,140150
11752,SUBSET OF,108403,140153
11752,SUBSET OF,104915,140154
11752,SUBSET OF,104799,140155
74,SUBSET OF,104688,140156
74,SUBSET OF,118275,140157
74,SUBSET OF,104291,140158
74,SUBSET OF,104757,140159
74,SUBSET OF,104905,140160
74,SUBSET OF,117721,140161
74,SUBSET OF,104904,140162
74,SUBSET OF,117114,140163
74,SUBSET OF,105087,140164
74,SUBSET OF,104703,140165
11480,SUBSET OF,105639,140166
276,SUBSET OF,105761,140167
276,SUBSET OF,104738,140168
276,SUBSET OF,104679,140169
276,SUBSET OF,105039,140170
23,SUBSET OF,104928,140171
10434,SUBSET OF,117079,140172
10434,SUBSET OF,105769,140173
10434,SUBSET OF,105035,140174
30008,SUBSET OF,105738,140177
10552,SUBSET OF,105708,140178
10660,SUBSET OF,117728,140180
10660,SUBSET OF,117733,140181
10660,SUBSET OF,117732,140182
10660,SUBSET OF,107879,140183
10660,SUBSET OF,107883,140184
10660,SUBSET OF,107882,140185
10660,SUBSET OF,104844,140186
10010,SUBSET OF,108133,140187
11080,SUBSET OF,104976,140190
11790,SUBSET OF,117141,140193
10667,SUBSET OF,105002,140194
12209,SUBSET OF,104764,140199
12512,SUBSET OF,104836,140200
12512,SUBSET OF,105078,140201
12512,SUBSET OF,104713,140202
12512,SUBSET OF,104794,140203
10591,SUBSET OF,104913,140204
10591,SUBSET OF,104877,140205
13009,SUBSET OF,106167,140206
10601,SUBSET OF,104732,140207
11058,SUBSET OF,105034,140208
10347,SUBSET OF,104938,140209
11582,SUBSET OF,116855,140210
12018,SUBSET OF,104839,140212
12514,SUBSET OF,104304,140213
12514,SUBSET OF,104882,140214
12514,SUBSET OF,104693,140215
12514,SUBSET OF,104964,140216
12514,SUBSET OF,105004,140217
11400,SUBSET OF,118693,140218
11400,SUBSET OF,118692,140219
11400,SUBSET OF,105503,140221
11017,SUBSET OF,104772,140222
12454,SUBSET OF,104731,140223
12454,SUBSET OF,104879,140224
10142,SUBSET OF,104933,140225
10142,SUBSET OF,105092,140226
10142,SUBSET OF,105017,140227
12518,SUBSET OF,104701,140229
11081,SUBSET OF,104697,140230
11081,SUBSET OF,107929,140231
11580,SUBSET OF,104823,140232
11910,SUBSET OF,105761,140233
11910,SUBSET OF,104918,140234
12127,SUBSET OF,104959,140236
12787,SUBSET OF,104695,140237
10818,SUBSET OF,104801,140238
10818,SUBSET OF,105734,140239
10808,SUBSET OF,117145,140240
11395,SUBSET OF,105761,140241
11395,SUBSET OF,104707,140242
11395,SUBSET OF,104738,140243
11395,SUBSET OF,105095,140244
12019,SUBSET OF,104289,140246
12019,SUBSET OF,104290,140247
12019,SUBSET OF,104692,140248
10330,SUBSET OF,117051,140249
10628,SUBSET OF,104705,140250
13077,SUBSET OF,104724,140251
13077,SUBSET OF,104760,140252
10577,SUBSET OF,104705,140253
10577,SUBSET OF,104744,140254
10577,SUBSET OF,108395,140255
11890,SUBSET OF,107888,140256
11890,SUBSET OF,104692,140257
11232,SUBSET OF,118358,140259
11232,SUBSET OF,104681,140260
12694,SUBSET OF,108405,140261
12694,SUBSET OF,108404,140262
12694,SUBSET OF,108406,140263
12694,SUBSET OF,105757,140264
13064,SUBSET OF,104903,140266
11131,SUBSET OF,109700,140267
11218,SUBSET OF,104688,140274
11218,SUBSET OF,118275,140275
11218,SUBSET OF,118277,140276
11218,SUBSET OF,109656,140277
10526,SUBSET OF,104740,140278
10526,SUBSET OF,104711,140279
11617,SUBSET OF,104683,140282
11617,SUBSET OF,104813,140283
10266,SUBSET OF,104793,140284
10266,SUBSET OF,104955,140285
10283,SUBSET OF,105090,140286
226,SUBSET OF,104880,140288
226,SUBSET OF,105670,140289
226,SUBSET OF,105082,140290
226,SUBSET OF,104700,140291
11016,SUBSET OF,104979,140292
11016,SUBSET OF,104764,140293
30021,SUBSET OF,105738,140294
12119,EQUIVALENT TO,106168,140295
11969,SUBSET OF,104720,140296
100486,SUBSET OF,117187,140297
100486,SUBSET OF,108413,140298
100418,SUBSET OF,118691,140299
10553,SUBSET OF,105708,140300
100624,SUBSET OF,116833,140301
100624,SUBSET OF,117169,140302
100624,SUBSET OF,106197,140303
10013,SUBSET OF,106710,140305
100010,SUBSET OF,105761,140307
100433,SUBSET OF,108407,140308
10511,SUBSET OF,104881,140309
10511,SUBSET OF,117730,140310
10511,SUBSET OF,105734,140311
10511,SUBSET OF,109658,140312
30043,SUBSET OF,109737,140313
12569,SUBSET OF,104975,140315
11110,SUBSET OF,104792,140316
11006,SUBSET OF,105092,140317
11499,SUBSET OF,116855,140318
10945,SUBSET OF,104681,140319
10891,SUBSET OF,104737,140320
11833,SUBSET OF,105037,140321
100235,EQUIVALENT TO,106173,140322
100147,SUBSET OF,118319,140323
11165,SUBSET OF,117046,140325
11165,SUBSET OF,100267,140326
30009,SUBSET OF,105738,140327
100120,SUBSET OF,117284,140329
20025,SUBSET OF,118370,140332
20131,SUBSET OF,104305,140333
20131,SUBSET OF,117019,140334
20131,SUBSET OF,117693,140335
20131,SUBSET OF,107919,140336
11440,SUBSET OF,117121,140337
11440,SUBSET OF,117120,140338
11440,SUBSET OF,118288,140339
11440,SUBSET OF,104688,140340
11440,SUBSET OF,104704,140341
11440,SUBSET OF,104905,140342
11440,SUBSET OF,104904,140343
100128,SUBSET OF,118368,140344
100128,SUBSET OF,104811,140345
100128,SUBSET OF,118351,140346
100128,SUBSET OF,118350,140347
100115,SUBSET OF,105708,140348
100117,SUBSET OF,117166,140349
100982,SUBSET OF,106181,140350
100988,SUBSET OF,105504,140351
100988,SUBSET OF,107891,140352
100988,SUBSET OF,117065,140353
100988,SUBSET OF,118349,140354
100988,SUBSET OF,118350,140355
100990,SUBSET OF,117146,140356
101216,SUBSET OF,118352,140357
101553,SUBSET OF,109746,140358
101249,SUBSET OF,104916,140359
101249,SUBSET OF,105108,140360
101034,SUBSET OF,109739,140361
102865,SUBSET OF,117163,140362
103039,SUBSET OF,117752,140363
102460,SUBSET OF,117155,140364
102460,SUBSET OF,117154,140365
102460,SUBSET OF,109083,140366
103536,SUBSET OF,117020,140367
11463,SUBSET OF,104688,140368
11463,SUBSET OF,105059,140369
11463,SUBSET OF,117122,140370
11463,SUBSET OF,104774,140371
11463,SUBSET OF,104905,140372
11463,SUBSET OF,104904,140373
101444,SUBSET OF,117079,140374
101460,SUBSET OF,109746,140375
101460,SUBSET OF,118346,140376
103722,SUBSET OF,118688,140378
103722,SUBSET OF,118374,140379
103722,SUBSET OF,118365,140380
103722,SUBSET OF,118380,140381
30018,SUBSET OF,117143,140382
103987,SUBSET OF,108146,140383
103862,SUBSET OF,117182,140384
103845,SUBSET OF,117186,140387
103845,SUBSET OF,117193,140388
103465,SUBSET OF,109740,140389
103581,SUBSET OF,117070,140390
103605,SUBSET OF,117105,140393
104825,SUPERSET OF,117008,140394
104825,SUPERSET OF,117125,140395
104825,OVERLAPS WITH,118341,140396
104825,SUPERSET OF,11221,140397
104825,OVERLAPS WITH,118342,140398
104825,SUPERSET OF,12615,140399
104825,SUPERSET OF,11114,140400
104825,SUPERSET OF,117005,140401
104825,SUPERSET OF,10429,140402
104828,SUPERSET OF,12838,140403
104828,SUPERSET OF,12839,140404
104828,SUPERSET OF,10991,140405
104832,SUPERSET OF,10152,140406
104777,SUPERSET OF,12857,140408
104777,SUPERSET OF,12703,140410
104679,SUBSET OF,105761,140412
104679,SUBSET OF,104738,140413
104679,SUPERSET OF,11396,140414
104679,SUPERSET OF,276,140415
104679,SUPERSET OF,10599,140416
104679,SUBSET OF,105039,140417
104679,SUPERSET OF,11359,140418
104683,SUPERSET OF,10880,140420
104683,SUPERSET OF,11617,140421
104683,SUPERSET OF,10885,140422
104683,SUPERSET OF,10216,140423
104683,SUPERSET OF,104813,140424
104683,SUPERSET OF,117171,140425
104683,SUPERSET OF,11635,140426
104683,SUPERSET OF,11636,140427
104683,SUPERSET OF,10901,140428
104683,SUPERSET OF,12247,140429
104683,SUPERSET OF,10903,140430
104683,SUPERSET OF,12665,140431
104683,SUPERSET OF,108123,140432
104683,SUPERSET OF,10878,140433
104765,SUPERSET OF,104736,140434
104765,SUPERSET OF,129,140435
104765,SUPERSET OF,104741,140436
104765,SUPERSET OF,136,140437
104765,SUPERSET OF,137,140438
104765,OVERLAPS WITH,117034,140439
104765,OVERLAPS WITH,117082,140440
104765,OVERLAPS WITH,108398,140441
104765,SUPERSET OF,104734,140442
104700,SUPERSET OF,104880,140443
104700,SUPERSET OF,226,140444
104700,SUPERSET OF,50,140445
104700,SUPERSET OF,104854,140446
104700,SUBSET OF,105670,140447
104700,SUPERSET OF,43,140448
104700,SUPERSET OF,105082,140449
104703,OVERLAPS WITH,117121,140450
104703,OVERLAPS WITH,104704,140451
104703,OVERLAPS WITH,118275,140452
104703,OVERLAPS WITH,117122,140453
104703,OVERLAPS WITH,104774,140454
104703,OVERLAPS WITH,104905,140455
104703,OVERLAPS WITH,104904,140456
104703,OVERLAPS WITH,104712,140457
104703,SUPERSET OF,74,140458
104703,OVERLAPS WITH,105038,140459
104703,OVERLAPS WITH,118288,140460
104703,OVERLAPS WITH,118295,140461
104703,SUPERSET OF,117721,140462
104703,OVERLAPS WITH,104921,140463
104703,OVERLAPS WITH,109656,140464
104703,OVERLAPS WITH,117727,140466
104703,OVERLAPS WITH,105121,140467
104703,OVERLAPS WITH,105059,140468
104703,OVERLAPS WITH,104291,140469
104703,SUPERSET OF,11881,140470
104703,SUBSET OF,104688,140471
104703,OVERLAPS WITH,104757,140472
104703,OVERLAPS WITH,117114,140473
104703,OVERLAPS WITH,117117,140474
104703,OVERLAPS WITH,105087,140475
104703,OVERLAPS WITH,117119,140476
104703,OVERLAPS WITH,104702,140477
104703,OVERLAPS WITH,117118,140478
104733,SUPERSET OF,11084,140479
104733,SUPERSET OF,11085,140480
104735,SUBSET OF,105761,140481
104735,SUPERSET OF,10177,140482
104735,SUPERSET OF,10583,140483
104735,SUPERSET OF,11176,140484
104735,SUBSET OF,104872,140485
104839,SUPERSET OF,12018,140486
104839,SUPERSET OF,12516,140487
104839,SUPERSET OF,11978,140488
104881,OVERLAPS WITH,117730,140490
104881,OVERLAPS WITH,105734,140491
104881,OVERLAPS WITH,109658,140492
104881,SUPERSET OF,10511,140493
104717,SUPERSET OF,11744,140499
104717,SUPERSET OF,12711,140501
104717,SUPERSET OF,10683,140503
104717,SUPERSET OF,10303,140504
104508,SUBSET OF,116863,140505
105021,OVERLAPS WITH,105120,140506
105021,OVERLAPS WITH,118279,140508
105021,OVERLAPS WITH,118278,140509
105021,SUBSET OF,104838,140510
105021,SUPERSET OF,17065,140511
105021,OVERLAPS WITH,105064,140512
105021,OVERLAPS WITH,117035,140513
105021,OVERLAPS WITH,118282,140514
105021,SUBSET OF,104301,140515
105021,OVERLAPS WITH,118285,140517
105021,OVERLAPS WITH,118287,140518
105021,OVERLAPS WITH,118286,140519
105021,OVERLAPS WITH,104752,140520
105021,OVERLAPS WITH,105042,140521
105021,OVERLAPS WITH,118293,140522
105021,OVERLAPS WITH,118294,140523
105036,SUPERSET OF,11313,140524
105036,SUPERSET OF,244,140525
105038,OVERLAPS WITH,117120,140527
105038,OVERLAPS WITH,104704,140528
105038,OVERLAPS WITH,118275,140529
105038,OVERLAPS WITH,118277,140530
105038,OVERLAPS WITH,118276,140531
105038,OVERLAPS WITH,104774,140532
105038,OVERLAPS WITH,104905,140533
105038,OVERLAPS WITH,104904,140534
105038,OVERLAPS WITH,104712,140535
105038,SUPERSET OF,12757,140536
105038,OVERLAPS WITH,104921,140537
105038,SUPERSET OF,221,140539
105038,OVERLAPS WITH,105121,140540
105038,OVERLAPS WITH,105059,140541
105038,OVERLAPS WITH,104291,140542
105038,SUBSET OF,104688,140543
105038,OVERLAPS WITH,104757,140544
105038,OVERLAPS WITH,117115,140545
105038,OVERLAPS WITH,117117,140546
105038,SUPERSET OF,117116,140547
105038,OVERLAPS WITH,117119,140548
105038,OVERLAPS WITH,105087,140549
105038,OVERLAPS WITH,104703,140550
105038,OVERLAPS WITH,104702,140551
105038,OVERLAPS WITH,117118,140552
105055,OVERLAPS WITH,118337,140553
105055,OVERLAPS WITH,107936,140554
105055,SUPERSET OF,11362,140555
105055,SUBSET OF,109750,140556
105055,OVERLAPS WITH,117160,140557
105055,SUPERSET OF,10427,140558
105055,OVERLAPS WITH,104943,140559
105064,OVERLAPS WITH,105120,140561
105064,OVERLAPS WITH,118279,140563
105064,OVERLAPS WITH,118278,140564
105064,SUBSET OF,104838,140565
105064,OVERLAPS WITH,118281,140566
105064,OVERLAPS WITH,118280,140567
105064,OVERLAPS WITH,118283,140568
105064,OVERLAPS WITH,117035,140569
105064,OVERLAPS WITH,118282,140570
105064,SUBSET OF,104301,140571
105064,OVERLAPS WITH,118285,140572
105064,OVERLAPS WITH,118284,140573
105064,OVERLAPS WITH,104752,140574
105064,OVERLAPS WITH,118291,140575
105064,OVERLAPS WITH,105042,140576
105064,OVERLAPS WITH,118293,140577
105064,OVERLAPS WITH,118292,140578
105064,SUPERSET OF,11670,140579
105064,OVERLAPS WITH,105021,140580
105067,SUPERSET OF,100096,140581
105067,SUPERSET OF,100077,140582
105077,SUPERSET OF,10502,140585
105077,SUPERSET OF,10057,140586
105088,SUPERSET OF,11162,140588
105094,SUPERSET OF,10709,140589
105094,SUPERSET OF,12232,140590
105096,OVERLAPS WITH,104928,140591
105096,SUPERSET OF,194,140592
105096,OVERLAPS WITH,104868,140593
105096,OVERLAPS WITH,104919,140594
105096,OVERLAPS WITH,104934,140595
105096,OVERLAPS WITH,104969,140596
105096,SUPERSET OF,11,140597
105096,OVERLAPS WITH,105006,140598
105096,OVERLAPS WITH,105070,140599
105098,OVERLAPS WITH,104836,140600
105098,SUBSET OF,105078,140601
105098,SUPERSET OF,11736,140602
105098,OVERLAPS WITH,104713,140603
105098,OVERLAPS WITH,104699,140604
105098,SUPERSET OF,12171,140605
105098,OVERLAPS WITH,104794,140606
104913,SUPERSET OF,19683,140607
104913,SUPERSET OF,13049,140608
104913,SUPERSET OF,104877,140609
104913,SUPERSET OF,10591,140610
104926,OVERLAPS WITH,104771,140611
104926,SUBSET OF,104691,140612
104926,OVERLAPS WITH,104795,140613
104926,SUPERSET OF,219,140614
104926,OVERLAPS WITH,104925,140615
104926,SUPERSET OF,61,140616
104929,SUPERSET OF,10651,140617
104929,SUPERSET OF,10654,140618
104961,OVERLAPS WITH,109746,140619
104961,OVERLAPS WITH,104708,140620
104961,OVERLAPS WITH,107894,140622
104961,SUPERSET OF,107897,140623
104961,OVERLAPS WITH,104299,140624
104961,OVERLAPS WITH,117098,140625
104961,SUPERSET OF,12828,140626
104961,SUPERSET OF,11775,140627
104780,SUPERSET OF,12453,140628
104780,SUPERSET OF,12239,140629
104781,OVERLAPS WITH,105008,140630
104783,SUPERSET OF,10720,140633
104784,SUPERSET OF,104817,140635
104784,SUPERSET OF,104992,140636
104784,SUPERSET OF,227,140637
104784,OVERLAPS WITH,104994,140638
104784,SUBSET OF,104841,140639
104784,SUPERSET OF,107,140640
104784,SUPERSET OF,108,140641
104849,OVERLAPS WITH,108428,140645
104854,OVERLAPS WITH,104880,140646
104854,SUPERSET OF,50,140647
104854,SUBSET OF,105670,140648
104854,SUPERSET OF,43,140649
104854,OVERLAPS WITH,105082,140650
104854,SUBSET OF,104700,140651
104798,SUPERSET OF,34,140657
104798,OVERLAPS WITH,104293,140658
104798,OVERLAPS WITH,108134,140659
104798,SUBSET OF,104936,140660
104798,SUPERSET OF,11789,140661
104798,OVERLAPS WITH,105103,140662
104798,OVERLAPS WITH,117139,140663
104798,OVERLAPS WITH,109650,140664
104798,OVERLAPS WITH,117141,140665
104798,OVERLAPS WITH,117140,140666
104798,OVERLAPS WITH,109652,140667
104798,OVERLAPS WITH,108124,140668
104330,SUBSET OF,106709,140669
104203,SUBSET OF,118311,140670
104203,SUBSET OF,118312,140671
104287,OVERLAPS WITH,104289,140672
104287,OVERLAPS WITH,108131,140673
104287,SUBSET OF,108132,140674
104287,SUBSET OF,117716,140675
104287,SUBSET OF,104692,140676
104287,OVERLAPS WITH,104281,140677
104287,OVERLAPS WITH,104284,140679
104287,SUPERSET OF,12717,140680
104292,SUBSET OF,104960,140681
104292,OVERLAPS WITH,116998,140682
104292,SUBSET OF,104936,140683
104292,OVERLAPS WITH,104685,140684
104292,OVERLAPS WITH,105103,140685
104292,OVERLAPS WITH,109649,140686
104292,OVERLAPS WITH,109650,140687
104292,SUPERSET OF,12661,140688
104292,OVERLAPS WITH,104985,140689
104292,SUBSET OF,117720,140690
104292,OVERLAPS WITH,104924,140691
104292,OVERLAPS WITH,104830,140693
104285,OVERLAPS WITH,108129,140694
104285,OVERLAPS WITH,104288,140695
104285,OVERLAPS WITH,105508,140696
104285,OVERLAPS WITH,108141,140697
104285,OVERLAPS WITH,107885,140698
104285,SUPERSET OF,10670,140699
104285,OVERLAPS WITH,107887,140700
104285,OVERLAPS WITH,117139,140701
104285,OVERLAPS WITH,105076,140702
104285,OVERLAPS WITH,104891,140704
104285,OVERLAPS WITH,104283,140705
104990,SUPERSET OF,11930,140707
104990,SUBSET OF,104716,140708
104991,EQUIVALENT TO,107946,140709
104991,SUPERSET OF,17084,140710
104991,SUPERSET OF,100044,140711
104997,SUBSET OF,105761,140712
104997,SUPERSET OF,10594,140713
104997,SUPERSET OF,3,140714
104997,OVERLAPS WITH,105095,140715
104997,OVERLAPS WITH,104872,140716
104997,OVERLAPS WITH,104796,140717
104997,OVERLAPS WITH,105039,140718
10781,SUBSET OF,109664,140721
10781,SUBSET OF,109668,140722
10781,SUBSET OF,117016,140723
11567,SUBSET OF,104958,140724
10315,SUBSET OF,105505,140725
10315,SUBSET OF,104776,140726
10815,SUBSET OF,118324,140727
10815,SUBSET OF,117055,140728
109639,SUBSET OF,117072,140741
109639,SUPERSET OF,12291,140742
109639,SUPERSET OF,10732,140743
109639,OVERLAPS WITH,117071,140744
109641,SUPERSET OF,10950,140745
109641,SUBSET OF,105736,140746
109641,SUPERSET OF,11562,140747
109662,SUPERSET OF,10131,140748
109662,SUPERSET OF,12067,140749
109662,OVERLAPS WITH,117061,140750
109662,SUBSET OF,116869,140751
118281,OVERLAPS WITH,118279,140753
118281,OVERLAPS WITH,118278,140754
118281,SUBSET OF,104838,140755
118281,SUPERSET OF,118280,140757
118281,OVERLAPS WITH,105064,140758
118281,OVERLAPS WITH,118283,140759
118281,OVERLAPS WITH,117035,140760
118281,OVERLAPS WITH,118282,140761
118281,SUBSET OF,104301,140762
118281,OVERLAPS WITH,118285,140763
118281,OVERLAPS WITH,118284,140764
118281,OVERLAPS WITH,118287,140765
118281,SUPERSET OF,11439,140766
118281,OVERLAPS WITH,118291,140767
118281,OVERLAPS WITH,118293,140768
118281,OVERLAPS WITH,118292,140769
118291,OVERLAPS WITH,118279,140771
118291,OVERLAPS WITH,118278,140772
118291,SUBSET OF,104838,140773
118291,OVERLAPS WITH,118281,140774
118291,OVERLAPS WITH,118280,140775
118291,OVERLAPS WITH,105064,140776
118291,OVERLAPS WITH,118283,140777
118291,SUBSET OF,117035,140778
118291,OVERLAPS WITH,118282,140779
118291,SUBSET OF,104301,140780
118291,OVERLAPS WITH,118285,140781
118291,OVERLAPS WITH,118284,140782
118291,OVERLAPS WITH,104752,140783
118291,SUBSET OF,118293,140784
118291,SUBSET OF,118292,140785
118291,OVERLAPS WITH,118294,140786
118291,SUPERSET OF,19609,140787
118298,SUPERSET OF,104272,140788
118298,OVERLAPS WITH,109746,140789
118298,OVERLAPS WITH,117739,140790
118298,OVERLAPS WITH,107901,140791
118308,SUPERSET OF,104258,140793
118308,SUPERSET OF,103691,140794
118308,OVERLAPS WITH,117291,140795
118308,OVERLAPS WITH,117148,140796
118311,OVERLAPS WITH,118312,140797
118311,SUPERSET OF,104203,140798
118311,SUPERSET OF,11213,140799
118311,OVERLAPS WITH,104750,140800
118322,SUPERSET OF,144,140801
118322,OVERLAPS WITH,105029,140802
118322,SUBSET OF,104841,140804
118322,SUBSET OF,104714,140805
118322,OVERLAPS WITH,118318,140806
118346,OVERLAPS WITH,117731,140807
118346,OVERLAPS WITH,109746,140808
118346,SUPERSET OF,101460,140809
118346,OVERLAPS WITH,117094,140810
106175,SUPERSET OF,101555,140812
106175,SUPERSET OF,12739,140813
106175,SUPERSET OF,17045,140814
106175,SUPERSET OF,104999,140815
106175,SUPERSET OF,109496,140816
106178,EQUIVALENT TO,110,140817
106181,SUPERSET OF,100982,140818
106181,SUPERSET OF,11452,140819
117381,SUBSET OF,117741,140820
108396,OVERLAPS WITH,117153,140821
108396,OVERLAPS WITH,117155,140823
108396,OVERLAPS WITH,117027,140824
108396,OVERLAPS WITH,117154,140825
108396,SUBSET OF,109083,140826
108404,SUPERSET OF,108405,140828
108404,SUPERSET OF,12694,140829
108404,SUPERSET OF,108406,140830
108404,SUPERSET OF,10919,140831
108404,SUPERSET OF,10938,140832
108404,SUBSET OF,105757,140833
108404,OVERLAPS WITH,107917,140834
108404,SUPERSET OF,107918,140835
108413,OVERLAPS WITH,117187,140836
108413,SUPERSET OF,100486,140837
10692,SUBSET OF,104728,140841
107893,OVERLAPS WITH,109746,140845
107893,OVERLAPS WITH,104709,140846
107893,OVERLAPS WITH,107895,140847
107893,OVERLAPS WITH,117095,140848
107893,SUPERSET OF,12071,140849
107893,SUPERSET OF,10007,140850
107893,OVERLAPS WITH,104710,140851
107893,OVERLAPS WITH,107894,140852
107893,OVERLAPS WITH,118297,140853
107893,OVERLAPS WITH,118296,140854
107893,OVERLAPS WITH,104296,140855
107901,OVERLAPS WITH,109746,140856
107901,SUPERSET OF,11626,140857
107901,OVERLAPS WITH,105083,140858
107901,OVERLAPS WITH,117739,140859
107901,OVERLAPS WITH,117754,140860
107901,OVERLAPS WITH,118298,140861
107936,OVERLAPS WITH,118337,140863
107936,SUPERSET OF,12576,140864
107936,OVERLAPS WITH,117159,140865
107936,SUBSET OF,109750,140866
107936,SUPERSET OF,10427,140867
107936,OVERLAPS WITH,105055,140868
107936,OVERLAPS WITH,104943,140869
18056,SUBSET OF,105639,140870
17111,SUBSET OF,104706,140871
17111,SUBSET OF,107930,140872
100342,SUBSET OF,104840,140873
10558,SUBSET OF,104756,140876
10558,SUBSET OF,117295,140877
101310,SUBSET OF,118339,140878
101310,SUBSET OF,117013,140879
101310,SUBSET OF,108397,140881
12877,SUBSET OF,104851,140883
17090,SUBSET OF,104755,140897
11904,SUBSET OF,116861,140898
12173,SUBSET OF,104684,140899
10052,SUBSET OF,117240,140900
105738,SUPERSET OF,100129,140901
105738,SUPERSET OF,100416,140902
105738,SUPERSET OF,30019,140903
105738,SUPERSET OF,30020,140904
105738,SUPERSET OF,30021,140905
105738,SUPERSET OF,30027,140906
105738,SUPERSET OF,11569,140907
105738,SUPERSET OF,102676,140908
105738,SUPERSET OF,30008,140909
105738,SUPERSET OF,30009,140910
105738,SUPERSET OF,30010,140911
105738,SUPERSET OF,101340,140912
105738,SUPERSET OF,30046,140913
10654,SUBSET OF,104929,140914
30022,SUBSET OF,109746,140915
30022,SUBSET OF,117094,140916
10696,SUBSET OF,105106,140917
100961,SUBSET OF,118323,140918
102439,SUBSET OF,108118,140919
102439,SUBSET OF,118345,140920
104688,SUPERSET OF,117121,140921
104688,SUPERSET OF,117120,140922
104688,SUPERSET OF,104704,140923
104688,SUPERSET OF,118275,140924
104688,SUPERSET OF,117122,140925
104688,SUPERSET OF,118277,140926
104688,SUPERSET OF,118276,140927
104688,SUPERSET OF,104774,140928
104688,SUPERSET OF,11463,140929
104688,SUPERSET OF,104905,140930
104688,SUPERSET OF,104904,140932
104688,SUPERSET OF,104712,140933
104688,SUPERSET OF,74,140934
104688,SUPERSET OF,105038,140935
104688,SUPERSET OF,118288,140936
104688,SUPERSET OF,11218,140938
104688,SUPERSET OF,12757,140939
104688,SUPERSET OF,118295,140940
104688,SUPERSET OF,117721,140941
104688,SUPERSET OF,104921,140942
104688,SUPERSET OF,109656,140943
104688,SUPERSET OF,221,140945
104688,OVERLAPS WITH,117727,140946
104688,SUPERSET OF,105121,140947
104688,SUPERSET OF,12770,140948
104688,SUPERSET OF,105059,140949
104688,SUPERSET OF,104291,140950
104688,SUPERSET OF,11881,140951
104688,SUPERSET OF,11440,140952
104688,SUPERSET OF,104757,140955
104688,SUPERSET OF,11191,140956
104688,SUPERSET OF,117115,140958
104688,SUPERSET OF,117114,140959
104688,SUPERSET OF,117117,140960
104688,SUPERSET OF,117116,140961
104688,SUPERSET OF,105087,140963
104688,SUPERSET OF,117119,140964
104688,SUPERSET OF,104703,140965
104688,SUPERSET OF,104702,140966
104688,SUPERSET OF,117118,140967
104715,SUPERSET OF,12224,140968
104715,SUPERSET OF,11433,140972
104715,SUPERSET OF,118289,140978
104715,OVERLAPS WITH,118290,140981
104397,SUBSET OF,117219,140985
104999,SUPERSET OF,12739,140986
104999,SUPERSET OF,17045,140987
104999,SUBSET OF,106175,140988
109740,OVERLAPS WITH,105104,140989
109740,SUPERSET OF,117030,140990
109740,OVERLAPS WITH,117110,140991
109740,SUPERSET OF,103465,140992
109740,SUPERSET OF,10904,140993
109740,SUPERSET OF,117759,140994
109740,SUPERSET OF,100126,140995
107641,SUBSET OF,118314,140999
108038,SUBSET OF,118692,141000
108117,SUPERSET OF,104196,141001
108117,SUPERSET OF,108009,141002
108119,SUPERSET OF,103467,141003
108132,OVERLAPS WITH,104289,141005
108132,OVERLAPS WITH,108131,141006
108132,OVERLAPS WITH,117042,141007
108132,OVERLAPS WITH,117716,141008
108132,SUBSET OF,104692,141009
108132,OVERLAPS WITH,104281,141010
