atc_code,ddd_units,ddd_admr,ddd_comment,ddd_id,ddd_value
C10AC04,g,O,,593,3.750000000000000000000000000000
C10AD01,g,O,,594,1.500000000000000000000000000000
C10AD02,g,O,,595,2.000000000000000000000000000000
C10AD05,g,O,,596,0.900000000000000000000000000000
C10AD06,g,O,,597,0.500000000000000000000000000000
C10AX01,mg,O,,598,4.000000000000000000000000000000
C10AX09,mg,O,,599,10.000000000000000000000000000000
C10BX01,mg,O,Refers to simvastatin,600,30.000000000000000000000000000000
D01BA01,g,O,,601,0.500000000000000000000000000000
D01BA02,g,O,,602,0.250000000000000000000000000000
D02BB01,g,O,,603,0.100000000000000000000000000000
D05BA01,mg,O,,604,10.000000000000000000000000000000
D05BA02,mg,O,,605,10.000000000000000000000000000000
D05BB01,mg,O,,606,35.000000000000000000000000000000
D05BB02,mg,O,,607,35.000000000000000000000000000000
D10BA01,mg,O,,608,30.000000000000000000000000000000
D11AX02,g,O,,609,0.400000000000000000000000000000
D11AX10,mg,O,,610,1.000000000000000000000000000000
D11AH04,mg,O,,611,20.000000000000000000000000000000
G02AD01,mg,P,,639,25.000000000000000000000000000000
G02AD03,mg,V,Single dose treatment,641,1.000000000000000000000000000000
G02AD04,mg,P,Single dose treatment,642,2.500000000000000000000000000000
G02AD05,mg,P,,643,0.500000000000000000000000000000
G02CA02,mg,P,,645,30.000000000000000000000000000000
G02CB02,mg,O,,647,0.600000000000000000000000000000
G02CB03,mg,O,,648,0.500000000000000000000000000000
G02CB04,mcg,O,,649,75.000000000000000000000000000000
G02CX01,mg,P,,650,165.000000000000000000000000000000
G03AC01,mg,P,,651,2.500000000000000000000000000000
G03AC06,mg,P,,652,1.670000000000000000000000000000
G03BA01,mg,O,,654,5.000000000000000000000000000000
G03BA02,mg,O,,655,25.000000000000000000000000000000
G03BB01,mg,O,,657,50.000000000000000000000000000000
G03CA01,mcg,O,,658,25.000000000000000000000000000000
G03CA06,mg,O,,661,24.000000000000000000000000000000
G03CA07,mg,O,,662,1.000000000000000000000000000000
G03CB03,mg,O,,666,9.000000000000000000000000000000
G03CX01,mg,O,,667,2.500000000000000000000000000000
G03DA01,mg,P,,668,30.000000000000000000000000000000
G03DA03,mg,P,,670,10.000000000000000000000000000000
G03DB01,mg,O,,672,10.000000000000000000000000000000
G03DB02,mg,O,,673,5.000000000000000000000000000000
G03DC01,mg,O,,674,10.000000000000000000000000000000
G03DC02,mg,O,,675,5.000000000000000000000000000000
G03DC03,mg,O,,676,5.000000000000000000000000000000
G03DC04,mg,O,,677,5.000000000000000000000000000000
G03DC31,mg,O,,678,5.000000000000000000000000000000
G03GA01,U,P,,679,250.000000000000000000000000000000
G03GA03,U,P,,681,750.000000000000000000000000000000
G03GA04,U,P,,682,75.000000000000000000000000000000
G03GA05,U,P,,683,75.000000000000000000000000000000
G03GA06,U,P,,684,75.000000000000000000000000000000
G03GA07,U,P,,685,75.000000000000000000000000000000
G03GA08,mg,P,,686,0.250000000000000000000000000000
G03GB01,g,O,,687,0.140000000000000000000000000000
G03GB02,mg,O,,688,9.000000000000000000000000000000
G03GB03,mg,O,,689,10.000000000000000000000000000000
G03XA01,g,O,,691,0.600000000000000000000000000000
G03XA02,mg,O,,692,0.700000000000000000000000000000
G04BA01,g,O,,695,8.500000000000000000000000000000
G04BD02,g,O,,697,0.800000000000000000000000000000
G04BD03,g,O,,698,0.450000000000000000000000000000
G04BD05,mg,O,,700,50.000000000000000000000000000000
G04BD06,mg,O,,701,30.000000000000000000000000000000
G04BD07,mg,O,,702,4.000000000000000000000000000000
G04BD08,mg,O,,703,5.000000000000000000000000000000
G04BD09,mg,O,,704,40.000000000000000000000000000000
G04BD10,mg,O,,705,7.500000000000000000000000000000
G04BD11,mg,O,,706,4.000000000000000000000000000000
G04BE03,mg,O,,708,50.000000000000000000000000000000
G04BE04,mg,O,,709,15.000000000000000000000000000000
G04BE07,mg,SL,,711,2.000000000000000000000000000000
G04BE08,mg,O,,712,10.000000000000000000000000000000
G04BE09,mg,O,,713,10.000000000000000000000000000000
G04BX01,g,O,,714,0.500000000000000000000000000000
G04BX03,g,O,,715,0.750000000000000000000000000000
G04BX06,g,O,,716,0.600000000000000000000000000000
G04BX12,g,O,,717,2.000000000000000000000000000000
G04BX14,mg,O,,718,30.000000000000000000000000000000
G04CA01,mg,O,,719,7.500000000000000000000000000000
G04CA02,mg,O,,720,0.400000000000000000000000000000
G04CA03,mg,O,,721,5.000000000000000000000000000000
G04CB01,mg,O,,722,5.000000000000000000000000000000
G04CB02,mg,O,,723,0.500000000000000000000000000000
H01AA01,U,P,,724,25.000000000000000000000000000000
H01AA02,mg,P,,725,0.250000000000000000000000000000
H01AC01,U,P,,727,2.000000000000000000000000000000
H01AC03,mg,P,,728,2.000000000000000000000000000000
H01AX01,mg,P,,729,10.000000000000000000000000000000
H01BA04,mg,P,,733,12.000000000000000000000000000000
H01BA05,U,P,,734,5.000000000000000000000000000000
H01BB01,U,O,,735,100.000000000000000000000000000000
H01CA02,mg,N,,738,0.400000000000000000000000000000
H01CB01,mg,P,,739,6.000000000000000000000000000000
H01CB02,mg,P,,740,0.700000000000000000000000000000
H01CB03,mg,P,,741,3.000000000000000000000000000000
H01CC01,mg,P,,742,0.250000000000000000000000000000
H01CC02,mg,P,,743,0.250000000000000000000000000000
H02AA02,mg,O,,744,0.100000000000000000000000000000
H02AB03,mg,O,,748,10.000000000000000000000000000000
H02AB07,mg,O,,752,10.000000000000000000000000000000
H02AB11,mg,O,,756,12.000000000000000000000000000000
H02AB12,mg,P,intraarticular,757,20.000000000000000000000000000000
H02AB13,mg,O,,758,15.000000000000000000000000000000
H02CA01,g,O,,759,0.360000000000000000000000000000
H03BA01,g,O,,762,0.100000000000000000000000000000
H03BA02,g,O,,763,0.100000000000000000000000000000
H03BB01,mg,O,,764,15.000000000000000000000000000000
H03BB02,mg,O,,765,10.000000000000000000000000000000
H04AA01,mg,P,,766,1.000000000000000000000000000000
H05AA02,mcg,P,,767,20.000000000000000000000000000000
H05BA02,U,P,,770,100.000000000000000000000000000000
H05BA03,U,P,,771,100.000000000000000000000000000000
H05BX01,mg,O,,772,60.000000000000000000000000000000
J01AA01,g,O,,774,0.600000000000000000000000000000
J01AA03,g,O,,776,1.000000000000000000000000000000
J01AA05,g,O,,778,0.600000000000000000000000000000
J01AA09,g,P,,782,0.350000000000000000000000000000
J01AA11,g,O,,783,1.000000000000000000000000000000
J01CA02,g,O,,788,1.050000000000000000000000000000
J01CA03,g,P,,789,12.000000000000000000000000000000
J01CA05,g,O,,791,4.000000000000000000000000000000
J01CA06,g,O,,792,1.200000000000000000000000000000
J01CA08,g,O,,794,0.600000000000000000000000000000
J01CA09,g,P,,795,12.000000000000000000000000000000
J01CA10,g,P,,796,6.000000000000000000000000000000
J01CA11,g,P,,797,1.200000000000000000000000000000
J01CA12,g,P,,798,14.000000000000000000000000000000
J01CA13,g,P,,799,15.000000000000000000000000000000
J01CA15,g,O,,801,2.000000000000000000000000000000
J01CA16,g,P,,802,15.000000000000000000000000000000
J01CA18,g,O,,804,2.000000000000000000000000000000
J01CE01,g,P,,805,3.600000000000000000000000000000
J01CE02,g,O,,806,2.000000000000000000000000000000
J01CE03,g,O,,807,0.900000000000000000000000000000
J01CE04,g,O,,808,1.500000000000000000000000000000
J01CE05,g,O,,809,1.000000000000000000000000000000
J01CE06,g,O,,810,1.050000000000000000000000000000
J01CE07,g,O,,811,1.000000000000000000000000000000
J01CE08,g,P,,812,3.600000000000000000000000000000
J01CE09,g,P,,813,0.600000000000000000000000000000
J01CE10,g,O,,814,2.000000000000000000000000000000
J01CF03,g,P,,817,4.000000000000000000000000000000
J01CG01,g,P,,820,1.000000000000000000000000000000
J01CR04,g,O,,824,1.500000000000000000000000000000
J01DB01,g,O,,826,2.000000000000000000000000000000
J01DB02,g,P,,827,3.000000000000000000000000000000
J01DB03,g,P,,828,4.000000000000000000000000000000
J01DB04,g,P,,829,3.000000000000000000000000000000
J01DB05,g,O,,830,2.000000000000000000000000000000
J01DB06,g,P,,831,3.000000000000000000000000000000
J01DB07,g,O,,832,1.000000000000000000000000000000
J01DB08,g,P,,833,4.000000000000000000000000000000
J01DB12,g,P,,835,3.000000000000000000000000000000
J01DC01,g,P,,836,6.000000000000000000000000000000
J01DC03,g,P,,838,6.000000000000000000000000000000
J01DC04,g,O,,839,1.000000000000000000000000000000
J01DC05,g,P,,840,4.000000000000000000000000000000
J01DC06,g,P,,841,1.000000000000000000000000000000
J01DC08,g,O,,843,0.600000000000000000000000000000
J01DC09,g,P,,844,4.000000000000000000000000000000
J01DC10,g,O,,845,1.000000000000000000000000000000
J01DC11,g,P,,846,4.000000000000000000000000000000
J01DD01,g,P,,847,4.000000000000000000000000000000
J01DD02,g,P,,848,4.000000000000000000000000000000
J01DD03,g,P,,849,4.000000000000000000000000000000
J01DD04,g,P,,850,2.000000000000000000000000000000
J01DD05,g,P,,851,2.000000000000000000000000000000
J01DD06,g,P,,852,4.000000000000000000000000000000
J01DD07,g,P,,853,4.000000000000000000000000000000
J01DD08,g,O,,854,0.400000000000000000000000000000
J01DD09,g,P,,855,2.000000000000000000000000000000
J01DD10,g,O,,856,1.000000000000000000000000000000
J01DD11,g,P,,857,2.000000000000000000000000000000
J01DD12,g,P,,858,4.000000000000000000000000000000
J01DD13,g,O,,859,0.400000000000000000000000000000
J01DD14,g,O,,860,0.400000000000000000000000000000
J01DD15,g,O,,861,0.600000000000000000000000000000
J01DD16,g,O,,862,0.400000000000000000000000000000
J01DD17,g,O,,863,0.450000000000000000000000000000
J01DE02,g,P,,866,4.000000000000000000000000000000
J01DE03,g,P,,867,4.000000000000000000000000000000
J01DH03,g,P,,870,1.000000000000000000000000000000
J01DH04,g,P,,871,1.500000000000000000000000000000
J01DH05,g,P,,872,1.200000000000000000000000000000
J01DH55,g,P,Refers to panipenem,874,2.000000000000000000000000000000
J01EA02,g,O,,876,0.200000000000000000000000000000
J01EB02,g,O,,878,4.000000000000000000000000000000
J01EB03,g,O,,879,4.000000000000000000000000000000
J01EB04,g,O,,880,1.000000000000000000000000000000
J01EB08,g,O,,882,6.000000000000000000000000000000
J01EC01,g,O,,883,2.000000000000000000000000000000
J01EC02,g,O,,884,0.600000000000000000000000000000
J01ED01,g,O,,886,0.500000000000000000000000000000
J01ED02,g,O,,887,0.100000000000000000000000000000
J01ED04,g,O,,888,0.500000000000000000000000000000
J01ED05,g,O,,889,0.500000000000000000000000000000
J01ED06,g,O,,890,0.500000000000000000000000000000
J01ED07,g,O,,891,3.000000000000000000000000000000
J01ED08,g,O,,892,1.000000000000000000000000000000
J01FA02,g,O,,895,3.000000000000000000000000000000
J01FA05,g,O,,897,1.000000000000000000000000000000
J01FA06,g,O,,898,0.300000000000000000000000000000
J01FA07,g,O,,899,2.000000000000000000000000000000
J01FA08,g,O,,900,1.000000000000000000000000000000
J01FA11,g,O,,903,1.200000000000000000000000000000
J01FA12,g,O,,904,0.800000000000000000000000000000
J01FA13,g,O,,905,0.500000000000000000000000000000
J01FA14,g,O,,906,0.750000000000000000000000000000
J01FA15,g,O,,907,0.800000000000000000000000000000
J01FG01,g,O,,910,2.000000000000000000000000000000
J01FG02,g,P,,911,1.500000000000000000000000000000
J01GA01,g,P,,912,1.000000000000000000000000000000
J01GA02,g,P,,913,1.000000000000000000000000000000
J01GB03,g,P,,915,0.240000000000000000000000000000
J01GB04,g,P,,916,1.000000000000000000000000000000
J01GB05,g,O,,917,1.000000000000000000000000000000
J01GB06,g,P,,918,1.000000000000000000000000000000
J01GB08,g,P,,920,0.240000000000000000000000000000
J01GB09,g,P,,921,0.140000000000000000000000000000
J01GB12,g,P,,922,0.200000000000000000000000000000
J01MA04,g,O,,926,0.800000000000000000000000000000
J01MA05,g,O,,927,0.800000000000000000000000000000
J01MA06,g,O,,928,0.800000000000000000000000000000
J01MA09,g,O,,930,0.200000000000000000000000000000
J01MA10,g,O,,931,0.200000000000000000000000000000
J01MA11,g,O,,932,0.400000000000000000000000000000
J01MA17,g,O,,937,0.600000000000000000000000000000
J01MA18,g,P,,938,1.000000000000000000000000000000
J01MB01,g,O,,939,0.300000000000000000000000000000
J01MB02,g,O,,940,4.000000000000000000000000000000
J01MB03,g,O,,941,2.000000000000000000000000000000
J01MB04,g,O,,942,0.800000000000000000000000000000
J01MB05,g,O,,943,1.000000000000000000000000000000
J01MB06,g,O,,944,1.000000000000000000000000000000
J01MB07,g,O,,945,1.200000000000000000000000000000
J01XA01,g,P,,946,2.000000000000000000000000000000
J01XA02,g,P,,947,0.400000000000000000000000000000
J01XB02,g,P,,949,0.150000000000000000000000000000
J01XD01,g,P,,951,1.500000000000000000000000000000
J01XD02,g,P,,952,1.500000000000000000000000000000
J01XD03,g,P,,953,1.000000000000000000000000000000
J01XE01,g,O,,954,0.200000000000000000000000000000
J01XE02,g,O,,955,0.160000000000000000000000000000
J01XX03,g,R,,957,1.500000000000000000000000000000
J01XX04,g,P,,958,3.000000000000000000000000000000
J01XX06,g,O,,960,12.000000000000000000000000000000
J01XX07,g,O,,961,1.000000000000000000000000000000
J01XX09,g,P,,963,0.280000000000000000000000000000
J02AA01,mg,P,,964,35.000000000000000000000000000000
J02AB01,g,P,,965,1.000000000000000000000000000000
J02AB02,g,O,,966,0.200000000000000000000000000000
J02AX04,mg,P,,972,50.000000000000000000000000000000
J02AX05,g,P,,973,0.100000000000000000000000000000
J02AX06,g,P,,974,0.100000000000000000000000000000
J04AB01,g,O,,977,0.750000000000000000000000000000
J04AB03,g,P,,979,0.600000000000000000000000000000
J04AB04,g,O,,980,0.150000000000000000000000000000
J04AB30,g,P,,981,1.000000000000000000000000000000
J04AD01,g,O,,983,0.750000000000000000000000000000
J04AD02,g,O,,984,7.000000000000000000000000000000
J04AD03,g,O,,985,0.750000000000000000000000000000
J04AK01,g,O,,986,1.500000000000000000000000000000
J04BA01,g,O,,988,0.100000000000000000000000000000
J04BA02,mg,O,,989,50.000000000000000000000000000000
J04BA03,g,O,,990,0.330000000000000000000000000000
J05AB09,g,O,,994,0.750000000000000000000000000000
J05AB11,g,O,,995,3.000000000000000000000000000000
J05AB12,mg,P,,996,25.000000000000000000000000000000
J05AB14,g,O,,997,0.900000000000000000000000000000
J05AD01,g,P,,999,6.500000000000000000000000000000
J05AE01,g,O,,1000,1.800000000000000000000000000000
J05AE02,g,O,,1001,2.400000000000000000000000000000
J05AE03,g,O,,1002,1.200000000000000000000000000000
J05AE04,g,O,,1003,2.250000000000000000000000000000
J05AE05,g,O,,1004,1.200000000000000000000000000000
J05AE07,g,O,,1006,1.400000000000000000000000000000
J05AE08,g,O,,1007,0.300000000000000000000000000000
J05AE09,g,O,,1008,1.000000000000000000000000000000
J05AE10,g,O,,1009,1.200000000000000000000000000000
J05AF02,g,O,,1011,0.400000000000000000000000000000
J05AF03,mg,O,,1012,2.250000000000000000000000000000
J05AF04,mg,O,,1013,80.000000000000000000000000000000
J05AF05,g,O,,1014,0.300000000000000000000000000000
J05AF06,g,O,,1015,0.600000000000000000000000000000
J05AF08,mg,O,,1017,10.000000000000000000000000000000
J05AF09,g,O,,1018,0.200000000000000000000000000000
J05AF10,mg,O,,1019,0.500000000000000000000000000000
J05AF11,g,O,,1020,0.600000000000000000000000000000
J05AF12,mg,O,,1021,30.000000000000000000000000000000
J05AG01,g,O,,1022,0.400000000000000000000000000000
J05AG03,g,O,,1023,0.600000000000000000000000000000
J05AG04,g,O,,1024,0.400000000000000000000000000000
J05AH01,mg,Inhal.powder,,1025,20.000000000000000000000000000000
J05AH02,g,O,,1026,0.150000000000000000000000000000
J05AX01,g,O,,1027,0.300000000000000000000000000000
J05AX07,g,P,,1028,0.180000000000000000000000000000
J05AX08,g,O,,1029,0.800000000000000000000000000000
J05AX09,g,O,,1030,0.600000000000000000000000000000
J06BC01,g,P,,1031,0.100000000000000000000000000000
L02AA01,mg,O,,1032,3.000000000000000000000000000000
L02AA02,mg,P,,1033,6.000000000000000000000000000000
L02AA03,mg,O,,1034,1.500000000000000000000000000000
L02AB01,g,O,,1036,0.160000000000000000000000000000
L02AB03,mg,P,,1038,40.000000000000000000000000000000
L02BA01,mg,O,,1043,20.000000000000000000000000000000
L02BA02,mg,O,,1044,60.000000000000000000000000000000
L02BA03,mg,P,,1045,8.300000000000000000000000000000
L02BB01,g,O,,1046,0.750000000000000000000000000000
L02BB02,g,O,,1047,0.300000000000000000000000000000
L02BB03,mg,O,,1048,50.000000000000000000000000000000
L02BG01,g,O,,1049,1.000000000000000000000000000000
L02BG02,mg,P,,1050,18.000000000000000000000000000000
L02BG03,mg,O,,1051,1.000000000000000000000000000000
L02BG04,mg,O,,1052,2.500000000000000000000000000000
L02BG06,mg,O,,1053,25.000000000000000000000000000000
L02BX02,mg,P,,1054,2.700000000000000000000000000000
L03AA02,mg,P,,1055,0.350000000000000000000000000000
L03AA03,mg,P,,1056,0.350000000000000000000000000000
L03AA09,mg,P,,1057,0.450000000000000000000000000000
L03AA10,mg,P,,1058,0.350000000000000000000000000000
L03AA12,mg,P,,1059,1.400000000000000000000000000000
L03AA13,mg,P,,1060,0.300000000000000000000000000000
L03AB01,MU,P,,1061,2.000000000000000000000000000000
L03AB02,TU,P,,1062,33.330000000000000000000000000000
L03AB03,mcg,P,,1063,40.000000000000000000000000000000
L03AB04,MU,P,,1064,2.000000000000000000000000000000
L03AB05,MU,P,,1065,2.000000000000000000000000000000
L03AB06,MU,P,,1066,5.000000000000000000000000000000
L03AB07,mcg,P,,1067,4.300000000000000000000000000000
L03AB08,MU,P,,1068,4.000000000000000000000000000000
L03AB09,mcg,P,,1069,4.000000000000000000000000000000
L03AB10,mcg,P,,1070,7.500000000000000000000000000000
L03AB11,mcg,P,,1071,26.000000000000000000000000000000
L03AC02,mg,P,,1072,3.500000000000000000000000000000
L03AX03,mg,intravesical,,1074,1.800000000000000000000000000000
L03AX05,g,O,,1075,1.600000000000000000000000000000
L03AX10,mg,intravesical,,1076,3.000000000000000000000000000000
L03AX11,mg,P,,1077,3.500000000000000000000000000000
L03AX13,mg,P,,1078,20.000000000000000000000000000000
L04AA02,mg,P,,1079,5.000000000000000000000000000000
L04AA10,mg,O,,1081,3.000000000000000000000000000000
L04AA13,mg,O,,1082,20.000000000000000000000000000000
L04AA18,mg,O,,1083,1.500000000000000000000000000000
L04AA21,mg,P,,1084,10.000000000000000000000000000000
L04AA23,mg,P,,1085,10.000000000000000000000000000000
L04AA25,mg,P,,1087,64.000000000000000000000000000000
L04AC02,mg,P,course dose,1093,40.000000000000000000000000000000
L04AC03,g,P,,1094,0.100000000000000000000000000000
L04AC04,mg,P,,1095,23.000000000000000000000000000000
L04AC05,mg,P,,1096,0.540000000000000000000000000000
L04AX02,g,O,,1100,0.100000000000000000000000000000
M01AB04,g,O,,1110,0.300000000000000000000000000000
M01AB07,g,O,,1113,0.400000000000000000000000000000
M01AB08,g,O,,1114,0.400000000000000000000000000000
M01AB09,g,O,,1115,0.600000000000000000000000000000
M01AB11,g,O,,1116,0.120000000000000000000000000000
M01AB16,g,O,,1118,0.200000000000000000000000000000
M01AB55,g,O,Refers to diclofenac,1119,0.100000000000000000000000000000
M01AE04,g,O,,1127,1.200000000000000000000000000000
M01AE05,g,O,,1128,0.600000000000000000000000000000
M01AE07,g,O,,1129,0.400000000000000000000000000000
M01AE08,g,O,,1130,0.800000000000000000000000000000
M01AE12,g,O,,1133,0.900000000000000000000000000000
M01AE14,g,O,,1134,0.800000000000000000000000000000
M01AG01,g,O,,1136,1.000000000000000000000000000000
M01AG03,g,O,,1138,0.500000000000000000000000000000
M01AH01,g,O,,1139,0.200000000000000000000000000000
M01AH02,mg,O,,1140,25.000000000000000000000000000000
M01AH03,mg,O,,1141,10.000000000000000000000000000000
M01AH04,mg,P,,1142,40.000000000000000000000000000000
M01AH05,mg,O,,1143,60.000000000000000000000000000000
M01AX01,g,O,,1145,1.000000000000000000000000000000
M01AX02,g,O,,1146,0.750000000000000000000000000000
M01AX04,g,O,,1147,0.750000000000000000000000000000
M01AX12,mg,P,,1150,50.000000000000000000000000000000
M01AX17,g,O,,1152,0.200000000000000000000000000000
M01CA03,g,O,,1153,1.500000000000000000000000000000
M01CB01,mg,P,,1154,2.400000000000000000000000000000
M01CB02,mg,P,,1155,14.000000000000000000000000000000
M01CB03,mg,O,,1156,6.000000000000000000000000000000
M01CB04,mg,P,,1157,2.400000000000000000000000000000
M01CC01,g,O,,1158,0.500000000000000000000000000000
M03BA01,g,O,,1159,1.600000000000000000000000000000
M03BA02,g,O,,1160,1.400000000000000000000000000000
M03BA04,g,O,,1162,0.500000000000000000000000000000
M03BA05,g,O,,1163,0.300000000000000000000000000000
M03BB02,g,O,,1164,0.600000000000000000000000000000
M03BB03,g,O,,1165,1.500000000000000000000000000000
M03BX02,mg,O,,1168,12.000000000000000000000000000000
M03BX04,g,O,,1169,0.200000000000000000000000000000
M03BX09,g,O,,1170,0.150000000000000000000000000000
M03BX30,g,O,,1171,2.000000000000000000000000000000
M03CA01,g,O,,1172,0.100000000000000000000000000000
M04AA03,mg,O,,1174,80.000000000000000000000000000000
M04AB01,g,O,,1175,1.000000000000000000000000000000
M04AB02,g,O,,1176,0.300000000000000000000000000000
M04AB03,g,O,,1177,0.100000000000000000000000000000
M04AC02,g,O,,1179,1.000000000000000000000000000000
M05BA03,mg,P,course dose,1182,60.000000000000000000000000000000
M05BA04,mg,O,,1183,10.000000000000000000000000000000
M05BA05,g,O,,1184,0.400000000000000000000000000000
M05BA07,mg,O,,1186,5.000000000000000000000000000000
M05BA08,mg,P,,1187,4.000000000000000000000000000000
M05BB01,g,O,Refers to etidronic acid,1188,0.400000000000000000000000000000
M05BB03,mg,O,Refers to alendronic acid,1189,10.000000000000000000000000000000
M05BX03,g,O,,1191,2.000000000000000000000000000000
M09AA01,g,O,,1192,0.200000000000000000000000000000
M09AX01,mg,P,intraarticular,1193,3.600000000000000000000000000000
N02AA08,g,O,,1198,0.150000000000000000000000000000
N02AC03,mg,P,,1203,45.000000000000000000000000000000
N02AC05,mg,O,,1205,15.000000000000000000000000000000
N02AD02,mg,P,,1207,3.000000000000000000000000000000
N02AF01,mg,P,,1209,12.000000000000000000000000000000
N02AF02,mg,P,,1210,80.000000000000000000000000000000
N02BA02,g,O,,1215,3.000000000000000000000000000000
N02BA03,g,O,,1216,3.000000000000000000000000000000
N02BA04,g,O,,1217,3.000000000000000000000000000000
N02BA05,g,O,,1218,3.000000000000000000000000000000
N02BA06,g,O,,1219,3.000000000000000000000000000000
N02BA07,g,O,,1220,3.000000000000000000000000000000
N02BA09,g,O,,1221,3.000000000000000000000000000000
N02BA10,g,O,,1222,3.000000000000000000000000000000
N02BA11,g,O,,1223,0.750000000000000000000000000000
N02BA12,g,O,,1224,7.000000000000000000000000000000
N02BA15,g,O,,1225,3.600000000000000000000000000000
N02BB01,g,O,,1226,3.000000000000000000000000000000
N02BB03,g,R,,1228,0.500000000000000000000000000000
N02BB04,g,R,,1229,3.000000000000000000000000000000
N02BB51,g,O,Refers to phenazone,1230,3.000000000000000000000000000000
N02BB54,g,O,Refers to propyphenazone,1231,3.000000000000000000000000000000
N02BE03,g,O,,1233,1.800000000000000000000000000000
N02BE05,g,P,,1234,6.000000000000000000000000000000
N02BG02,g,O,,1235,0.900000000000000000000000000000
N02BG03,g,O,,1236,0.800000000000000000000000000000
N02BG04,g,O,,1237,1.000000000000000000000000000000
N02BG08,mcg,P,,1238,12.000000000000000000000000000000
N02CA04,mg,O,,1241,4.000000000000000000000000000000
N02CA52,mg,O,Refers to ergotamine,1242,4.000000000000000000000000000000
N02CA72,mg,O,Refers to ergotamine,1243,4.000000000000000000000000000000
N02CB01,mg,O,,1244,20.000000000000000000000000000000
N02CC02,mg,O,,1246,2.500000000000000000000000000000
N02CC04,mg,O,,1248,10.000000000000000000000000000000
N02CC05,mg,O,,1249,12.500000000000000000000000000000
N02CC06,mg,O,,1250,40.000000000000000000000000000000
N02CC07,mg,O,,1251,2.500000000000000000000000000000
N02CX01,mg,O,,1252,1.500000000000000000000000000000
N02CX02,mg,O,,1253,0.100000000000000000000000000000
N02CX03,mg,O,,1254,24.000000000000000000000000000000
N03AA01,g,O,,1255,0.500000000000000000000000000000
N03AA03,g,O,,1257,1.250000000000000000000000000000
N03AA30,g,O,,1258,0.200000000000000000000000000000
N03AB01,g,O,,1259,2.500000000000000000000000000000
N03AB03,g,O,,1261,0.300000000000000000000000000000
N03AB04,g,O,,1262,0.400000000000000000000000000000
N03AB05,g,P,,1263,0.450000000000000000000000000000
N03AC01,g,O,,1264,0.900000000000000000000000000000
N03AC02,g,O,,1265,1.500000000000000000000000000000
N03AD01,g,O,,1266,1.250000000000000000000000000000
N03AD02,g,O,,1267,2.000000000000000000000000000000
N03AD03,g,O,,1268,0.900000000000000000000000000000
N03AF02,g,O,,1271,1.000000000000000000000000000000
N03AF03,g,O,,1272,1.400000000000000000000000000000
N03AG02,g,O,,1274,1.500000000000000000000000000000
N03AG04,g,O,,1276,2.000000000000000000000000000000
N03AG06,mg,O,,1277,30.000000000000000000000000000000
N03AX03,g,O,,1278,0.400000000000000000000000000000
N03AX07,g,O,,1279,1.500000000000000000000000000000
N03AX09,g,O,,1280,0.300000000000000000000000000000
N03AX10,g,O,,1281,2.400000000000000000000000000000
N03AX11,g,O,,1282,0.300000000000000000000000000000
N03AX12,g,O,,1283,1.800000000000000000000000000000
N03AX15,g,O,,1285,0.200000000000000000000000000000
N03AX16,g,O,,1286,0.300000000000000000000000000000
N03AX17,g,O,,1287,1.000000000000000000000000000000
N04AA01,mg,O,,1289,10.000000000000000000000000000000
N04AA03,mg,O,,1291,40.000000000000000000000000000000
N04AC30,mg,O,,1296,9.000000000000000000000000000000
N04BA01,g,O,,1297,3.500000000000000000000000000000
N04BA02,g,O,Refers to levodopa,1298,0.600000000000000000000000000000
N04BB01,g,O,,1300,0.200000000000000000000000000000
N04BC01,mg,O,,1301,40.000000000000000000000000000000
N04BC02,mg,O,,1302,3.000000000000000000000000000000
N04BC04,mg,O,,1303,6.000000000000000000000000000000
N04BC05,mg,O,hydrochloride,1304,2.500000000000000000000000000000
N04BC06,mg,O,,1305,3.000000000000000000000000000000
N04BC07,mg,P,,1306,20.000000000000000000000000000000
N04BC08,g,O,,1307,0.200000000000000000000000000000
N04BD01,mg,O,,1309,5.000000000000000000000000000000
N04BD02,mg,O,,1310,1.000000000000000000000000000000
N04BX01,g,O,,1311,0.450000000000000000000000000000
N04BX02,g,O,,1312,1.000000000000000000000000000000
N05AB05,mg,O,,1322,60.000000000000000000000000000000
N05AB07,mg,O,,1324,50.000000000000000000000000000000
N05AB09,mg,O,,1326,10.000000000000000000000000000000
N05AC02,g,O,,1329,0.300000000000000000000000000000
N05AD02,mg,O,,1333,2.000000000000000000000000000000
N05AD05,g,O,,1336,0.200000000000000000000000000000
N05AD07,mg,O,,1338,1.500000000000000000000000000000
N05AE01,g,O,,1339,0.120000000000000000000000000000
N05AE02,mg,O,,1340,50.000000000000000000000000000000
N05AE03,mg,O,,1341,16.000000000000000000000000000000
N05AF04,mg,O,,1346,30.000000000000000000000000000000
N05AG01,mg,P,depot,1348,0.700000000000000000000000000000
N05AG02,mg,O,,1349,4.000000000000000000000000000000
N05AG03,mg,O,,1350,6.000000000000000000000000000000
N05AH04,g,O,,1354,0.400000000000000000000000000000
N05AL02,g,O,,1357,1.200000000000000000000000000000
N05AL05,g,O,,1360,0.400000000000000000000000000000
N05AL07,g,O,,1361,0.400000000000000000000000000000
N05AN01,mmol,O,,1362,24.000000000000000000000000000000
N05AX11,g,O,,1365,0.200000000000000000000000000000
N05BA03,mg,O,,1370,20.000000000000000000000000000000
N05BA04,mg,O,,1371,50.000000000000000000000000000000
