Year,State,Table_Data,Footnote,HighValue,LowValue,CPIAverage,High2018,Low2018
2017,Kentucky,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,Louisiana,...,,0,0,245.1195833,0,0
2017,Maine,9,,9,9,245.1195833,9.19,9.19
2017,Maryland,8.75,,8.75,8.75,245.1195833,8.94,8.94
2017,Massachusetts,11,,11,11,245.1195833,11.24,11.24
2017,Michigan,8.90(e),(e),8.9,8.9,245.1195833,9.09,9.09
2017,Minnesota,7.75-9.50(g),(g),9.5,7.75,245.1195833,9.7,7.92
2017,Mississippi,...,,0,0,245.1195833,0,0
2017,Missouri,7.7,,7.7,7.7,245.1195833,7.87,7.87
2017,Montana,8.15(g),(g),8.15,8.15,245.1195833,8.33,8.33
2017,Nebraska,9.00[c],[c],9,9,245.1195833,9.19,9.19
2017,Nevada,7.25-8.25,,8.25,7.25,245.1195833,8.43,7.41
2017,New Hampshire,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,New Jersey,8.44,,8.44,8.44,245.1195833,8.62,8.62
2017,New Mexico,7.5,,7.5,7.5,245.1195833,7.66,7.66
2017,New York,9.7,,9.7,9.7,245.1195833,9.91,9.91
2017,North Carolina,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,North Dakota,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,Ohio,8.15,,8.15,8.15,245.1195833,8.33,8.33
2017,Oklahoma,2.00-7.25(g),(g),7.25,2,245.1195833,7.41,2.04
2017,Oregon,9.75,,9.75,9.75,245.1195833,9.96,9.96
2017,Pennsylvania,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,Puerto Rico,5.08-7.25(i),(i),7.25,5.08,245.1195833,7.41,5.19
2017,Rhode Island,9.6,,9.6,9.6,245.1195833,9.81,9.81
2017,South Carolina,...,,0,0,245.1195833,0,0
2017,South Dakota,8.65,,8.65,8.65,245.1195833,8.84,8.84
2017,Tennessee,...,,0,0,245.1195833,0,0
2017,Texas,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,U.S. Virgin Islands,4.30-7.25(j),(j),7.25,4.3,245.1195833,7.41,4.39
2017,Utah,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,Vermont,10.00(e),(e),10,10,245.1195833,10.22,10.22
2017,Virginia,7.25[c],[c],7.25,7.25,245.1195833,7.41,7.41
2017,Washington,11,,11,11,245.1195833,11.24,11.24
2017,West Virginia,8.75,,8.75,8.75,245.1195833,8.94,8.94
2017,Wisconsin,7.25,,7.25,7.25,245.1195833,7.41,7.41
2017,Wyoming,5.15,,5.15,5.15,245.1195833,5.26,5.26
