ID;SUBSYSTEM;CODE;COVWATERHYDRANTUNITTYPE;DISTANCEFROMCORNER;FEEDERLEN;DIR;LINE;COLOR;INCOMM;CHR0;CHR1;STREET_NUMBER;STREET;OLDHYDNUM;CASTSUB;OOCDATE;OOCNOTES;INSTDATE1;ORACLEID;ACTIVE;REMARKS;FIREUSEONLY;STATUS;COMPRESSION;ADDDTTM;ADDBY;MODBY;FEATURE_ID;UNITID;Geom;Geo Local Area
WH-H15-013;DSTR;TC;TC1;0.0;1.2;;;Green;Yes;;;SS 4100;W KING EDWARD AV;47A01;COVAV;;;1969-01-01;__FJ8TOR;Active;;N;IN_SERVICE;No;2009-11-10T10:39:45+01:00;covDBimport;SDE 834766;30005;30005;"{""type"": ""Point"", ""coordinates"": [-123.19897320246154, 49.250034591693826]}";Dunbar-Southlands
WH-H15-014;DSTR;TC;TC1;2.7;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC WALLACE ST & W 21ST AV;45B04;COVAV;;;1966-01-01;__FJ8TOV;Active;;N;IN_SERVICE;No;2009-11-10T10:37:17+01:00;covDBimport;SDE 834766;30507;30507;"{""type"": ""Point"", ""coordinates"": [-123.19069867888393, 49.25368497546816]}";Dunbar-Southlands
WH-H16-004;DSTR;TC;C71P;3.0;2.1;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC WALLACE ST & W 27TH AV;47A10;COVAV;;;2002-01-01;__FJ8WOP;Active;;N;IN_SERVICE;Yes;2009-11-10T10:45:14+01:00;covDBimport;SDE 834766;32594;32594;"{""type"": ""Point"", ""coordinates"": [-123.19074964500851, 49.2479921694423]}";Dunbar-Southlands
WH-H16-006;DSTR;TC;TC1;3.7;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC W 29TH AV & CHALDECOTT ST;47B03;COVAV;;;1945-01-01;__FJ8TOP;Active;;N;IN_SERVICE;No;2009-11-10T10:36:46+01:00;covDBimport;SDE 834766;30773;30773;"{""type"": ""Point"", ""coordinates"": [-123.19243592802428, 49.24626117206018]}";Dunbar-Southlands
WH-H16-010;DSTR;TC;TC1;2.4;0.9;E-EAST;E-EAST;Green;Yes;;;;NEC W 30TH AV & CAMOSUN ST;47B07;COVAV;;;1949-01-01;__FJ8TOG;Active;;N;IN_SERVICE;No;2009-11-10T10:41:05+01:00;covDBimport;SDE 834766;33533;33533;"{""type"": ""Point"", ""coordinates"": [-123.19663643409474, 49.24534708201619]}";Dunbar-Southlands
WH-H16-012;DSTR;TC;TC1;1.8;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC W 30TH AV & WALLACE ST;47B05;COVAV;;;1930-01-01;__FJ8TON;Active;;N;IN_SERVICE;No;2009-11-10T10:29:29+01:00;covDBimport;SDE 834766;29050;29050;"{""type"": ""Point"", ""coordinates"": [-123.1907070865125, 49.2453259703401]}";Dunbar-Southlands
WH-H17-003;DSTR;TC;TC1;4.6;1.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC WALLACE ST & W 31ST AV;47B10;COVAV;;;1959-01-01;__FJ8TO3;Active;;N;IN_SERVICE;No;2009-11-10T10:23:32+01:00;covDBimport;SDE 834766;28586;28586;"{""type"": ""Point"", ""coordinates"": [-123.1907801361029, 49.24416955653871]}";Dunbar-Southlands
WH-H17-005;DSTR;TC;TC1;2.7;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC CROWN ST & W 32ND AV;47B14;Musqueam;;;1973-01-01;__FJ8TO5;Active;;N;IN_SERVICE;No;2009-11-10T10:21:02+01:00;covDBimport;SDE 834766;28522;28522;"{""type"": ""Point"", ""coordinates"": [-123.1935491502263, 49.243243792893885]}";Dunbar-Southlands
WH-H17-013;DSTR;Clow;BrigadierM;3.7;8.0;E-EAST;E-EAST;Blue;Yes;;;;NEC W 35TH AV & CAMOSUN ST;65A10;COVAV;;;1946-01-01;__FJ8TO1;Active;;N;IN_SERVICE;Yes;2009-11-10T10:32:00+01:00;covDBimport;ENYAPGK;31846;31846;"{""type"": ""Point"", ""coordinates"": [-123.19668630201653, 49.240602725665745]}";Dunbar-Southlands
WH-H17-015;DSTR;Clow;BrigadierM;2.7;1.8;E-EAST;E-EAST;Blue;Yes;;;;NEC W 35TH AV & WALLACE ST;65A14;COVAV;;;1929-01-01;__FJ8TO8;Active;;N;IN_SERVICE;Yes;2009-11-10T10:34:00+01:00;covDBimport;SDE 834766;31442;31442;"{""type"": ""Point"", ""coordinates"": [-123.19076570291193, 49.2405546975448]}";Dunbar-Southlands
WH-H18-001;DSTR;TC;TC1;2.7;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC W 36TH AV & CAMOSUN ST;65A21;COVAV;;;1971-01-01;__FJ8TNM;Active;;N;IN_SERVICE;No;2009-11-10T10:43:42+01:00;covDBimport;SDE 834766;33046;33046;"{""type"": ""Point"", ""coordinates"": [-123.19668241215223, 49.23964395576687]}";Dunbar-Southlands
WH-H18-002;DSTR;TC;TC1;3.0;0.6;E-EAST;E-EAST;Blue;Yes;;;;NEC W 36TH AV & CROWN ST;65A20;COVAV;;;1930-01-01;__FJ8TNQ;Active;;N;IN_SERVICE;No;2009-11-10T10:41:37+01:00;covDBimport;SDE 834766;33262;33262;"{""type"": ""Point"", ""coordinates"": [-123.19352880293884, 49.239633099291005]}";Dunbar-Southlands
WH-H18-003;DSTR;TC;TC1;4.0;1.2;W-WEST;W-WEST;Green;Yes;;;;NWC W 36TH AV & WALLACE ST;65A19;COVAV;;;1930-01-01;__FJ8TNR;Active;;N;IN_SERVICE;No;2009-11-10T10:08:00+01:00;covDBimport;SDE 834766;27636;27636;"{""type"": ""Point"", ""coordinates"": [-123.19114104770374, 49.239622700180654]}";Dunbar-Southlands
WH-H18-006;DSTR;TC;TC1;1.5;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC W 37TH AV & CAMOSUN ST;65B01;COVAV;;;1971-01-01;__FJ8TNN;Active;;N;IN_SERVICE;No;2009-11-10T10:39:04+01:00;covDBimport;SDE 834766;29772;29772;"{""type"": ""Point"", ""coordinates"": [-123.19670610160976, 49.23869399907345]}";Dunbar-Southlands
WH-H18-007;DSTR;TC;TC1;0.6;1.5;E-EAST;E-EAST;Blue;Yes;;;;NEC W 38TH AV & CAMOSUN ST;65B10;COVAV;;;1966-01-01;__FJ8TNO;Active;;N;IN_SERVICE;No;2009-11-10T10:18:05+01:00;covDBimport;SDE 834766;28187;28187;"{""type"": ""Point"", ""coordinates"": [-123.19672828737994, 49.23770808176125]}";Dunbar-Southlands
WH-H18-010;DSTR;TC;TC1;3.4;0.6;W-WEST;W-WEST;Blue;Yes;;;;NWC W 39TH AV & HIGHBURY ST;65B16;COVAV;;;1979-01-01;__FJ8TNV;Active;;N;IN_SERVICE;No;2009-11-10T10:35:24+01:00;covDBimport;ENYAMW;30959;30959;"{""type"": ""Point"", ""coordinates"": [-123.18839257435914, 49.23652383541883]}";Dunbar-Southlands
WH-H19-001;DSTR;AVK;2780;21.0;2.6;E-EAST;E-EAST;Blue;Yes;;;;NS SW MARINE DRIVE & CAMOSUN ST;66A04;COVAV;;;2007-06-18;__FJ8TN5;Active;;N;IN_SERVICE;Yes;2009-11-10T10:27:00+01:00;covDBimport;JIF37;28953;28953;"{""type"": ""Point"", ""coordinates"": [-123.1964549626187, 49.23494981038861]}";Dunbar-Southlands
WH-H19-003;DSTR;AVK;2780;4.0;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC CROWN ST & W 41ST AV;66A05;Musqueam;;;2006-09-12;__FJ8TN9;Active;;N;IN_SERVICE;Yes;2009-11-10T10:42:44+01:00;covDBimport;SDE 834766;33648;33648;"{""type"": ""Point"", ""coordinates"": [-123.19358858793628, 49.23491536702629]}";Dunbar-Southlands
WH-H19-004;DSTR;TC;C71P;5.8;1.1;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC HOLLAND ST & W 41ST AV;66A06;COVAV;;;2005-07-27;__FJ8TNB;Active;;N;IN_SERVICE;Yes;2009-11-10T10:45:38+01:00;covDBimport;SDE 834766;32181;32181;"{""type"": ""Point"", ""coordinates"": [-123.19222256940793, 49.23463135605143]}";Dunbar-Southlands
WH-H19-007;DSTR;TC;TC1;6.1;0.3;N-NORTH;N-NORTH;Blue;Yes;;;;NEC HIGHBURY ST & W 41ST AV;66A09;COVAV;;;1967-01-01;__FJ8TNG;Active;;N;IN_SERVICE;No;2009-11-10T10:19:54+01:00;covDBimport;SDE 834766;28374;28374;"{""type"": ""Point"", ""coordinates"": [-123.18824905407008, 49.23491300131543]}";Dunbar-Southlands
WH-H19-016;DSTR;TC;TC1;165.8;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;ES 5996;CROWN ST;66A02;;;;1950-01-01;__FJ8TN8;Active;;N;IN_SERVICE;No;2009-11-10T10:38:29+01:00;covDBimport;ENMS;30239;30239;"{""type"": ""Point"", ""coordinates"": [-123.19367779845513, 49.23209518602031]}";Dunbar-Southlands
WH-H20-007;DSTR;AVK;2780;1.5;0.9;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SEC STAULO CRESCENT & MUSQUEAM DRIV;67D03;Musqueam LH;;;2008-07-15;__FJ8TMQ;Active;;N;IN_SERVICE;Yes;2009-11-10T10:39:01+01:00;covDBimport;SDE 834766;29756;29756;"{""type"": ""Point"", ""coordinates"": [-123.19851051539955, 49.228216149610134]}";Dunbar-Southlands
WH-H20-008;DSTR;TC;C71P;31.5;7.2;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SWC SALISH DRIVE & MUSQUEAM DRIVE;67D01;COVAV;;;2008-07-31;__FJ8TMR;Active;;N;IN_SERVICE;No;2009-11-10T10:38:30+01:00;covDBimport;SDE 834766;30242;30242;"{""type"": ""Point"", ""coordinates"": [-123.1972041299153, 49.22794032545765]}";Dunbar-Southlands
WH-H20-010;DSTR;TC;TC1;239.9;2.1;W-WEST;W-WEST;Yellow;Yes;;;IFO 3828;W 49TH AV;69A04;COVAV;;;1946-01-01;__FJ8TMZ;Active;;N;IN_SERVICE;No;2009-11-10T10:43:00+01:00;covDBimport;SDE 834766;32979;32979;"{""type"": ""Point"", ""coordinates"": [-123.18896979222477, 49.22742685840663]}";Dunbar-Southlands
WH-H20-012;DSTR;TC;C71P;75.7;7.4;S-SOUTH;S-SOUTH;Blue;Yes;;;WS 6300;ALISH DRIVE;67D09;COVAV;;;2008-08-04;__FJ8TMS;Active;;N;IN_SERVICE;No;2009-11-10T10:43:55+01:00;covDBimport;SDE 834766;33098;33098;"{""type"": ""Point"", ""coordinates"": [-123.19719776762545, 49.229292360816466]}";Dunbar-Southlands
WH-H20-805;DSTR;Clow;BrigadierM;0.0;0.0;;;;Yes;;;;NEC STAUTLO AV & SALISH DR;;COVAV;;;2014-07-11;__G046WQ;Active;;Y;IN_SERVICE;Yes;2015-10-14T10:52:15+02:00;integration;ENISCB;4274156;4274156;"{""type"": ""Point"", ""coordinates"": [-123.19655900961922, 49.23004195440421]}";Dunbar-Southlands
WH-H20-806;DSTR;Clow;BrigadierM;0.0;0.0;;;;Yes;;;4000;CROWN PL;;Musqueam V;;;2014-07-11;__G046TF;Active;;Y;IN_SERVICE;Yes;2015-10-14T10:52:18+02:00;integration;ENISCB;4273922;4273922;"{""type"": ""Point"", ""coordinates"": [-123.194966645829, 49.22830688456886]}";Dunbar-Southlands
WH-H20-807;DSTR;Clow;BrigadierM;0.0;0.0;;;;Yes;;;4000;THELLAIWHALTUN AV WH-H20-807;;;;;2014-07-11;__G03GJO;Active;;Y;IN_SERVICE;Yes;2015-10-14T10:52:13+02:00;integration;integration;4273853;4273853;"{""type"": ""Point"", ""coordinates"": [-123.19487285429999, 49.22721123935228]}";Dunbar-Southlands
WH-H21-803;DSTR;TC;TC1;0.0;0.3;;;;Yes;;;6600;Hum-Lu-Sum Drive;;Musqueam V;;;1974-01-01;__FJ8TMM;Active;;Y;IN_SERVICE;No;2010-12-09T12:07:00+01:00;ENJAK;ENWWDAS;4127481;4127481;"{""type"": ""Point"", ""coordinates"": [-123.19197300074006, 49.2263959872162]}";Dunbar-Southlands
WH-I10-001;DSTR;TC;TC1;3.0;3.4;S-SOUTH;S-SOUTH;Green;Yes;;;;SEC ALMA ST & CAMERON AV;24B04;COVAV;;;;__FJ8UA9;Active;;N;IN_SERVICE;No;2009-11-10T10:32:55+01:00;covDBimport;SDE 834766;31850;31850;"{""type"": ""Point"", ""coordinates"": [-123.18543049314495, 49.27276902971588]}";Kitsilano
WH-I10-003;DSTR;TC;TC1;1.2;3.7;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ALMA ST & POINT GREY ROAD;24B05;COVAV;;;1964-01-01;__FJ8UA8;Active;;N;IN_SERVICE;No;2009-11-10T10:41:44+01:00;covDBimport;SDE 834766;33408;33408;"{""type"": ""Point"", ""coordinates"": [-123.18545225875859, 49.27216496731988]}";Kitsilano
WH-I11-002;DSTR;TC;TC1;2.4;2.7;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC WATERLOO ST & POINT GREY ROAD;24D03;COVAV;;;1961-01-01;__FJ8U9K;Active;;N;IN_SERVICE;No;2009-11-10T10:45:40+01:00;covDBimport;SDE 834766;32187;32187;"{""type"": ""Point"", ""coordinates"": [-123.17973452682683, 49.27163290577995]}";Kitsilano
WH-I11-003;DSTR;TC;TC1;1.5;1.5;E-EAST;E-EAST;Blue;Yes;;;;SEC W 1ST AV & HIGHBURY ST;24B07;COVAV;;;1986-01-01;__FJ8UB5;Active;;N;IN_SERVICE;No;2009-11-10T10:37:57+01:00;covDBimport;SDE 834766;30459;30459;"{""type"": ""Point"", ""coordinates"": [-123.18735553687688, 49.271255180890954]}";West Point Grey
WH-I11-005;DSTR;TC;TC1;3.7;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC W 3RD AV & HIGHBURY ST;24B14;COVAV;;;1947-01-01;__FJ8UB6;Active;;N;IN_SERVICE;No;2009-11-10T10:30:00+01:00;covDBimport;SDE 834766;29170;29170;"{""type"": ""Point"", ""coordinates"": [-123.18777358181062, 49.26947479291436]}";West Point Grey
WH-I11-007;DSTR;TC;C71P;0.9;1.8;N-NORTH;N-NORTH;Blue;Yes;;;;NEC HIGHBURY ST & W 5TH AV;28A07;COVAV;;;1995-01-01;__FJ8W8V;Active;;N;IN_SERVICE;Yes;2009-11-10T10:43:58+01:00;covDBimport;PIY88;33114;33114;"{""type"": ""Point"", ""coordinates"": [-123.18753009929203, 49.2679020892829]}";West Point Grey
WH-I11-008;DSTR;TC;TC1;2.1;0.3;W-WEST;W-WEST;Blue;Yes;;;;SWC W 5TH AV & ALMA ST;28A06;COVAV;;;1996-01-01;__FJ8UBA;Active;;N;IN_SERVICE;No;2009-11-10T10:26:24+01:00;covDBimport;ENYANGS;28717;28717;"{""type"": ""Point"", ""coordinates"": [-123.18590423520625, 49.26769135942598]}";West Point Grey
WH-I11-009;DSTR;TC;TC1;4.0;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC ALMA ST & W 4TH AV;28A04;COVAV;;;1986-01-01;__FJ8UB8;Active;;N;IN_SERVICE;No;2009-11-10T10:33:33+01:00;covDBimport;SDE 834766;31717;31717;"{""type"": ""Point"", ""coordinates"": [-123.18553781482346, 49.26876553492445]}";Kitsilano
WH-I11-010;DSTR;TC;TC1;4.3;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ALMA ST & W 4TH AV;28A05;COVAV;;;1986-01-01;__FJ8UB9;Active;;N;IN_SERVICE;No;2009-11-10T10:26:15+01:00;covDBimport;TEW94;28709;28709;"{""type"": ""Point"", ""coordinates"": [-123.18556282034764, 49.26847270091691]}";Kitsilano
WH-I11-016;DSTR;TC;TC1;2.4;3.4;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC DUNBAR ST & W 3RD AV;24D17;COVAV;;;1964-01-01;__FJ8U9C;Active;;N;IN_SERVICE;No;2009-11-10T10:42:00+01:00;covDBimport;ENYANGS;33863;33863;"{""type"": ""Point"", ""coordinates"": [-123.1834836839919, 49.26936923588503]}";Kitsilano
WH-I11-018;DSTR;TC;TC1;2.1;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC W 5TH AV & DUNBAR ST;28C14;COVAV;;;1951-01-01;__FJ8U9E;Active;;N;IN_SERVICE;No;2009-11-10T10:16:07+01:00;covDBimport;SDE 834766;28210;28210;"{""type"": ""Point"", ""coordinates"": [-123.18383258460717, 49.267639803315156]}";Kitsilano
WH-I11-019;DSTR;TC;TC1;1.5;0.9;W-WEST;W-WEST;Blue;Yes;;;;SWC W 5TH AV & COLLINGWOOD ST;28C11;COVAV;;;1960-01-01;__FJ8U9J;Active;;N;IN_SERVICE;No;2009-11-10T10:44:50+01:00;covDBimport;SDE 834766;32177;32177;"{""type"": ""Point"", ""coordinates"": [-123.181888968716, 49.26762260413365]}";Kitsilano
WH-I11-022;DSTR;TC;TC1;0.9;3.0;W-WEST;W-WEST;Blue;Yes;;;;SWC W 2ND AV & COLLINGWOOD ST;24D15;COVAV;;;1964-01-01;__FJ8U9H;Active;;N;IN_SERVICE;No;2009-11-10T10:37:05+01:00;covDBimport;SDE 834766;30281;30281;"{""type"": ""Point"", ""coordinates"": [-123.18178254879273, 49.27027142683605]}";Kitsilano
WH-I11-024;DSTR;TC;TC1;1.8;1.5;W-WEST;W-WEST;Blue;Yes;;;;SWC W 2ND AV & WATERLOO ST;24D14;COVAV;;;1951-01-01;__FJ8U9L;Active;;N;IN_SERVICE;No;2009-11-10T10:31:02+01:00;covDBimport;SDE 834766;29339;29339;"{""type"": ""Point"", ""coordinates"": [-123.17986282360096, 49.27024068113978]}";Kitsilano
WH-I11-026;DSTR;TC;TC1;1.2;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC WATERLOO ST & W 4TH AV;28C03;COVAV;;;1983-01-01;__FJ8U9N;Active;;N;IN_SERVICE;No;2009-11-10T10:38:24+01:00;covDBimport;SDE 834766;30104;30104;"{""type"": ""Point"", ""coordinates"": [-123.17986100450166, 49.26840924299945]}";Kitsilano
WH-I11-028;DSTR;TC;TC1;1.2;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC BLENHEIM ST & W 5TH AV;28C09;COVAV;;;1965-01-01;__FJ8U9S;Active;;N;IN_SERVICE;No;2009-11-10T10:42:00+01:00;covDBimport;ENYANGS;33938;33938;"{""type"": ""Point"", ""coordinates"": [-123.17781940631568, 49.26752002488664]}";Kitsilano
WH-I11-029;DSTR;TC;TC1;4.3;2.4;E-WEST;E-WEST;Blue;Yes;;;;SWC BLENHEIM ST & W 4TH AV;28C04;COVAV;;;1975-01-01;__FJ8U9R;Active;;N;IN_SERVICE;No;2009-11-10T10:09:39+01:00;covDBimport;SDE 834766;27745;27745;"{""type"": ""Point"", ""coordinates"": [-123.17777091506132, 49.268374212046666]}";Kitsilano
WH-I11-030;DSTR;TC;C71P;2.4;2.4;W-WEST;W-WEST;Blue;Yes;;;;SWC W 3RD AV & BLENHEIM ST;24D20;COVAV;;;1996-01-01;__FJ8WR6;Active;;N;IN_SERVICE;Yes;2009-11-10T10:40:00+01:00;covDBimport;SDE 834766;33965;33965;"{""type"": ""Point"", ""coordinates"": [-123.17782930290403, 49.26932898086833]}";Kitsilano
WH-I11-031;DSTR;TC;TC1;2.1;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC W 2ND AV & BLENHEIM ST;24D11;COVAV;;;1983-01-01;__FJ8U9Q;Active;;N;IN_SERVICE;No;2009-11-10T10:17:08+01:00;covDBimport;SDE 834766;28275;28275;"{""type"": ""Point"", ""coordinates"": [-123.17779042451524, 49.270180904172285]}";Kitsilano
WH-I11-032;DSTR;AVK;2780;3.0;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC BLENHEIM ST & W 1ST AV;24D06;COVAV;;;2006-04-10;__FJ8U9P;Active;replaced 6/9/2011;N;IN_SERVICE;Yes;2009-11-10T10:38:00+01:00;covDBimport;SDE 834766;29734;29734;"{""type"": ""Point"", ""coordinates"": [-123.17771375872799, 49.27107208653618]}";Kitsilano
WH-I12-001;DSTR;TC;C71P;0.9;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC HIGHBURY ST & W 6TH AV;28A08;COVAV;;;1995-01-01;__FJ8WR8;Active;;N;IN_SERVICE;Yes;2009-11-10T10:31:00+01:00;covDBimport;SDE 834766;29446;29446;"{""type"": ""Point"", ""coordinates"": [-123.18756397864973, 49.26704523204299]}";West Point Grey
WH-I12-004;DSTR;Mueller;CENTURION;1.8;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC HIGHBURY ST & W BROADWAY;28B08;COVAV;;;1988-01-01;__FJ8UAY;Active;;N;IN_SERVICE;Yes;2009-11-10T10:31:14+01:00;covDBimport;ENYAMW;29404;29404;"{""type"": ""Point"", ""coordinates"": [-123.18766400887284, 49.264501899600766]}";West Point Grey
WH-I12-005;DSTR;Mueller;CENTURION;1.5;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC W 10TH AV & HIGHBURY ST;28B15;COVAV;;;1990-01-01;__FJ8WRA;Active;;N;IN_SERVICE;Yes;2009-11-10T10:44:48+01:00;covDBimport;SDE 834766;32168;32168;"{""type"": ""Point"", ""coordinates"": [-123.18770056937696, 49.26363197641165]}";West Point Grey
WH-I12-007;DSTR;TC;TC1;3.0;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NEC ALMA ST & W 10TH AV;28B17;COVAV;;;1975-01-01;__FJ8UB3;Active;;N;IN_SERVICE;No;2009-11-10T10:46:03+01:00;covDBimport;SDE 834766;32610;32610;"{""type"": ""Point"", ""coordinates"": [-123.18582153232963, 49.2636152422378]}";Kitsilano
WH-I12-013;DSTR;TC;C71P;0.9;1.8;E-WEST;E-WEST;Blue;Yes;;;;SWC W 6TH AV & DUNBAR ST;28C15;COVAV;;;1996-01-01;__FJ8WRB;Active;;N;IN_SERVICE;Yes;2009-11-10T10:36:38+01:00;covDBimport;integration;30570;30570;"{""type"": ""Point"", ""coordinates"": [-123.18382122270467, 49.26680146829828]}";Kitsilano
WH-I12-019;DSTR;TC;TC1;1.8;0.3;W-WEST;W-WEST;Blue;Yes;;;;NWC W BROADWAY & COLLINGWOOD ST;28D11;COVAV;;;1970-01-01;__FJ8U87;Active;;N;IN_SERVICE;No;2009-11-10T10:36:57+01:00;covDBimport;SDE 834766;30127;30127;"{""type"": ""Point"", ""coordinates"": [-123.18201096317992, 49.26436430319929]}";Kitsilano
WH-I12-020;DSTR;Clow;BrigadierM;2.1;3.6;W-WEST;W-WEST;Blue;Yes;;;;SWC W 8TH AV & COLLINGWOOD ST;28D02;COVAV;;;1965-01-01;__FJ8U86;Active;;N;IN_SERVICE;Yes;2009-11-10T10:20:00+01:00;covDBimport;integration;28328;28328;"{""type"": ""Point"", ""coordinates"": [-123.18197456550726, 49.26509279252511]}";Kitsilano
WH-I12-024;DSTR;TC;C71P;1.8;2.7;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC WATERLOO ST & W 7TH AV;28C24;COVAV;;;1995-01-01;__FJ8WBH;Active;;N;IN_SERVICE;Yes;2009-11-10T10:11:29+01:00;covDBimport;SDE 834766;27936;27936;"{""type"": ""Point"", ""coordinates"": [-123.17994185787109, 49.26586533618463]}";Kitsilano
WH-I13-001;DSTR;TC;TC1;4.0;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC HIGHBURY ST & W 11TH AV;28B20;COVAV;;;1962-01-01;__FJ8UAM;Active;;N;IN_SERVICE;No;2009-11-10T10:12:00+01:00;covDBimport;SDE 834766;27995;27995;"{""type"": ""Point"", ""coordinates"": [-123.18773872073658, 49.26245712178992]}";West Point Grey
WH-I13-002;DSTR;AVK;2780;2.7;0.6;S-SOUTH;S-SOUTH;Green;Yes;;;;SEC HIGHBURY ST & W 12TH AV;28B27;COVAV;;;2009-08-12;__FJFK5G;Active;;N;IN_SERVICE;Yes;2009-11-10T10:43:27+01:00;covDBimport;SDE 834766;32973;32973;"{""type"": ""Point"", ""coordinates"": [-123.18777106832982, 49.26156427631318]}";West Point Grey
WH-I13-003;DSTR;AVK;2780;3.7;0.4;W-WEST;W-WEST;Yellow;Yes;;;;NWC W 13TH AV & HIGHBURY ST;28B32;COVAV;;;2008-12-05;__FJ8UAO;Active;;N;IN_SERVICE;Yes;2009-11-10T10:13:39+01:00;covDBimport;SDE 834766;27909;27909;"{""type"": ""Point"", ""coordinates"": [-123.18810168111956, 49.260855347398476]}";West Point Grey
WH-I13-005;DSTR;TC;TC1;0.9;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC W 15TH AV & HIGHBURY ST;45C14;COVAV;;;1967-01-01;__FJ8UAQ;Active;;N;IN_SERVICE;No;2009-11-10T10:38:43+01:00;covDBimport;SDE 834766;30476;30476;"{""type"": ""Point"", ""coordinates"": [-123.18782866371718, 49.25899508603533]}";West Point Grey
WH-I13-006;DSTR;TC;TC1;4.0;0.6;E-EAST;E-EAST;Blue;Yes;;;;NEC W 15TH AV & ALMA ST;45C11;COVAV;;;1975-01-01;__FJ8UAW;Active;;N;IN_SERVICE;No;2009-11-10T10:28:01+01:00;covDBimport;SDE 834766;28913;28913;"{""type"": ""Point"", ""coordinates"": [-123.18585848162188, 49.25901221473625]}";West Point Grey
WH-I13-008;DSTR;TC;C71P;4.0;1.2;E-EAST;E-EAST;Yellow;Yes;;;;NWC W 13TH AV & ALMA ST;28B33;COVAV;;;2002-01-01;__FJ8WMJ;Active;;N;IN_SERVICE;Yes;2009-11-10T10:34:54+01:00;covDBimport;SDE 834766;31755;31755;"{""type"": ""Point"", ""coordinates"": [-123.18606730874485, 49.260813674447675]}";West Point Grey
WH-I13-009;DSTR;TC;TC1;2.1;0.6;W-WEST;W-WEST;Blue;Yes;;;;NWC W 12TH AV & ALMA ST;28B28;COVAV;;;1963-01-01;__FJ8UAT;Active;;N;IN_SERVICE;No;2009-11-10T10:44:47+01:00;covDBimport;SDE 834766;32163;32163;"{""type"": ""Point"", ""coordinates"": [-123.18611818725405, 49.26173067259213]}";West Point Grey
WH-I13-016;DSTR;TC;TC1;6.7;0.9;W-WEST;W-WEST;Green;Yes;;;;NWC W 14TH AV & DUNBAR ST;45C03;COVAV;;;1968-01-01;__FJ8U77;Active;;N;IN_SERVICE;No;2009-11-10T10:43:33+01:00;covDBimport;ENWWDAS;33003;33003;"{""type"": ""Point"", ""coordinates"": [-123.18454556232864, 49.25983336079512]}";West Point Grey
WH-I13-017;DSTR;TC;TC1;2.1;0.9;W-WEST;W-WEST;Blue;Yes;;;;NWC W 15TH AV & DUNBAR ST;45C10;COVAV;;;1975-01-01;__FJ8U78;Active;;N;IN_SERVICE;No;2009-11-10T10:30:10+01:00;covDBimport;SDE 834766;29072;29072;"{""type"": ""Point"", ""coordinates"": [-123.18416585117356, 49.25898659923089]}";West Point Grey
WH-I13-024;DSTR;TC;TC1;2.4;3.7;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC WATERLOO ST & W 12TH AV;28D31;COVAV;;;1964-01-01;__FJ8U7E;Active;;N;IN_SERVICE;No;2009-11-10T10:42:07+01:00;covDBimport;SDE 834766;33784;33784;"{""type"": ""Point"", ""coordinates"": [-123.18011396367095, 49.26144736739208]}";Kitsilano
WH-I13-025;DSTR;TC;TC1;0.0;3.7;;;Blue;Yes;;;;SWC WATERLOO ST & W 13TH AV;28D40;COVAV;;;1964-01-01;__FJ8U7F;Active;;N;IN_SERVICE;No;2009-11-10T10:40:36+01:00;covDBimport;SDE 834766;33963;33963;"{""type"": ""Point"", ""coordinates"": [-123.18014705947914, 49.260537440869186]}";Kitsilano
