SUBSYSTEM;SIZE;OPEN_IND;X_OFFSET_FROM_PROP_LINE_M;X_OFFSET_DIRECTION;Y_OFFSET_FROM_PROP_LINE_M;Y_OFFSET_DIRECTION;Geom;Geo Local Area
Distribution;SMALL;OPEN;9.8;W;21.8;S;"{""type"": ""Point"", ""coordinates"": [-123.11272973715897, 49.26724926057275]}";Mount Pleasant
Distribution;SMALL;OPEN;44.5;E;3.2;S;"{""type"": ""Point"", ""coordinates"": [-123.09324424093826, 49.211131441770775]}";Sunset
Distribution;SMALL;OPEN;194.9;W;3.8;N;"{""type"": ""Point"", ""coordinates"": [-123.0932821199825, 49.23720628898892]}";Riley Park
Distribution;SMALL;OPEN;10.4;E;20.6;N;"{""type"": ""Point"", ""coordinates"": [-123.17047032595502, 49.249985777371805]}";Arbutus-Ridge
Distribution;SMALL;OPEN;0.0;W;5.0;N;"{""type"": ""Point"", ""coordinates"": [-123.1110307989403, 49.26474140608412]}";Mount Pleasant
Distribution;SMALL;OPEN;0.0;E;6.0;N;"{""type"": ""Point"", ""coordinates"": [-123.03216020116919, 49.221939305776345]}";Killarney
Distribution;SMALL;OPEN;30.9;E;4.4;N;"{""type"": ""Point"", ""coordinates"": [-123.11155018856442, 49.28248072589838]}";Downtown
Distribution;SMALL;OPEN;2.8;W;2.4;N;"{""type"": ""Point"", ""coordinates"": [-123.09015241093738, 49.24364626336771]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;2.8;W;60.2;S;"{""type"": ""Point"", ""coordinates"": [-123.08655276979475, 49.27277911616363]}";Strathcona
Distribution;SMALL;OPEN;7.1;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.06581820042602, 49.250205271796645]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;7.1;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.06587298273678, 49.24803441338633]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;5.1;W;8.2;S;"{""type"": ""Point"", ""coordinates"": [-123.11089284320633, 49.26319057622311]}";Mount Pleasant
Distribution;SMALL;OPEN;0.0;W;10.0;N;"{""type"": ""Point"", ""coordinates"": [-123.02380056563314, 49.2801508970335]}";Hastings-Sunrise
Distribution;SMALL;OPEN;52.0;W;11.4;S;"{""type"": ""Point"", ""coordinates"": [-123.13220756017924, 49.263528743718226]}";Fairview
Distribution;SMALL;OPEN;0.4;W;5.6;N;"{""type"": ""Point"", ""coordinates"": [-123.08312237445813, 49.264239435575746]}";Mount Pleasant
Distribution;SMALL;OPEN;0.0;E;5.5;N;"{""type"": ""Point"", ""coordinates"": [-123.09403403993598, 49.244555510948985]}";Riley Park
Distribution;SMALL;OPEN;35.3;W;15.4;N;"{""type"": ""Point"", ""coordinates"": [-123.10389074958337, 49.255780648859265]}";Riley Park
Distribution;SMALL;OPEN;6.5;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.08138013167527, 49.26417642309778]}";Mount Pleasant
Distribution;SMALL;OPEN;7.5;E;1.2;S;"{""type"": ""Point"", ""coordinates"": [-123.11302482364654, 49.274834979749876]}";Downtown
Distribution;SMALL;OPEN;0.0;W;7.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05678131064144, 49.27825177661418]}";Grandview-Woodland
Distribution;SMALL;OPEN;10.1;E;6.1;S;"{""type"": ""Point"", ""coordinates"": [-123.05664583336916, 49.277377421454446]}";Grandview-Woodland
Distribution;SMALL;OPEN;0.7;E;27.2;S;"{""type"": ""Point"", ""coordinates"": [-123.11917823692468, 49.20546974125787]}";Marpole
Distribution;SMALL;OPEN;5.5;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12257239458243, 49.27492840301226]}";Downtown
Distribution;SMALL;OPEN;7.4;E;1.5;S;"{""type"": ""Point"", ""coordinates"": [-123.12417935689109, 49.27595225558466]}";Downtown
Distribution;SMALL;OPEN;;;179.6;N;"{""type"": ""Point"", ""coordinates"": [-123.1126371004457, 49.27447463328867]}";Downtown
Distribution;SMALL;OPEN;6.6;E;22.7;N;"{""type"": ""Point"", ""coordinates"": [-123.12234937751757, 49.27716252216828]}";Downtown
Distribution;SMALL;OPEN;12.5;W;;;"{""type"": ""Point"", ""coordinates"": [-123.11252496065364, 49.27453494735095]}";Downtown
Distribution;SMALL;OPEN;5.3;W;66.4;S;"{""type"": ""Point"", ""coordinates"": [-123.12181354321123, 49.27543002162621]}";Downtown
Distribution;SMALL;OPEN;12.7;W;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.05653477761365, 49.25672458897982]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;12.7;W;5.8;N;"{""type"": ""Point"", ""coordinates"": [-123.05653481717383, 49.25671109613778]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;37.7;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.13840034474208, 49.24922181917566]}";Shaughnessy
Distribution;SMALL;OPEN;11.8;E;;;"{""type"": ""Point"", ""coordinates"": [-123.14816856011464, 49.254474682516715]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;W;8.1;S;"{""type"": ""Point"", ""coordinates"": [-123.12175171376663, 49.276383081926525]}";Downtown
Distribution;SMALL;OPEN;32.4;E;8.1;S;"{""type"": ""Point"", ""coordinates"": [-123.12318121303862, 49.27730725244529]}";Downtown
Distribution;SMALL;OPEN;0.0;W;10.1;S;"{""type"": ""Point"", ""coordinates"": [-123.12569615917984, 49.278908997034]}";Downtown
Distribution;SMALL;OPEN;8.0;E;5.2;N;"{""type"": ""Point"", ""coordinates"": [-123.02613177068766, 49.20440453202909]}";Killarney
Distribution;SMALL;OPEN;1.6;E;10.1;S;"{""type"": ""Point"", ""coordinates"": [-123.12700958418324, 49.27975833416009]}";Downtown
Distribution;SMALL;OPEN;1.5;E;34.9;N;"{""type"": ""Point"", ""coordinates"": [-123.0657466970153, 49.27522417362314]}";Grandview-Woodland
Distribution;SMALL;OPEN;2.7;E;2.5;N;"{""type"": ""Point"", ""coordinates"": [-123.14641791747154, 49.27297404810728]}";Kitsilano
Distribution;SMALL;OPEN;0.0;W;3.8;S;"{""type"": ""Point"", ""coordinates"": [-123.09966130124563, 49.268732769361364]}";Strathcona
Distribution;SMALL;OPEN;0.0;E;9.0;N;"{""type"": ""Point"", ""coordinates"": [-123.09960872853668, 49.26849672673216]}";Mount Pleasant
Distribution;SMALL;OPEN;0.0;W;9.0;N;"{""type"": ""Point"", ""coordinates"": [-123.0983602597732, 49.26778254306157]}";Mount Pleasant
Distribution;SMALL;OPEN;0.0;E;5.6;N;"{""type"": ""Point"", ""coordinates"": [-123.05450970614314, 49.27742390156286]}";Hastings-Sunrise
Distribution;SMALL;OPEN;8.5;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.15090317456844, 49.25201116511184]}";Shaughnessy
Distribution;SMALL;OPEN;7.2;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.14849506820156, 49.25281955593719]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;E;2.4;N;"{""type"": ""Point"", ""coordinates"": [-123.0931777905074, 49.283908209382986]}";Strathcona
Distribution;SMALL;OPEN;5.1;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.14660505022049, 49.224073177034555]}";Kerrisdale
Distribution;SMALL;OPEN;2.7;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.0469697197697, 49.2522683245488]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;4.3;E;0.3;N;"{""type"": ""Point"", ""coordinates"": [-123.15355356728108, 49.241995032499545]}";Arbutus-Ridge
Distribution;SMALL;OPEN;4.1;W;3.9;S;"{""type"": ""Point"", ""coordinates"": [-123.19922533516836, 49.22557345826063]}";Dunbar-Southlands
Distribution;SMALL;OPEN;4.2;W;5.1;S;"{""type"": ""Point"", ""coordinates"": [-123.19923248243616, 49.22557142199791]}";Dunbar-Southlands
Distribution;SMALL;OPEN;8.9;W;50.8;N;"{""type"": ""Point"", ""coordinates"": [-123.11165879144988, 49.27915234170002]}";Downtown
Distribution;SMALL;OPEN;40.8;W;11.0;S;"{""type"": ""Point"", ""coordinates"": [-123.15125713914416, 49.2638388011897]}";Kitsilano
Distribution;SMALL;OPEN;7.2;E;40.6;N;"{""type"": ""Point"", ""coordinates"": [-123.12218086390205, 49.277273997905624]}";Downtown
Distribution;SMALL;OPEN;7.2;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12276588859959, 49.276887016608754]}";Downtown
Distribution;SMALL;OPEN;6.5;E;5.1;S;"{""type"": ""Point"", ""coordinates"": [-123.15050759960711, 49.26642362590397]}";Kitsilano
Distribution;SMALL;OPEN;7.9;W;30.1;N;"{""type"": ""Point"", ""coordinates"": [-123.13983293010011, 49.22469646282261]}";Oakridge
Distribution;SMALL;OPEN;9.0;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.15031840812998, 49.268201926878824]}";Kitsilano
Distribution;SMALL;OPEN;;;;;"{""type"": ""Point"", ""coordinates"": [-123.05929922571028, 49.21536184957517]}";Victoria-Fraserview
Distribution;SMALL;OPEN;6.5;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05931687148366, 49.21457099344026]}";Victoria-Fraserview
Distribution;SMALL;OPEN;7.4;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.0607452471108, 49.215371820563135]}";Victoria-Fraserview
Distribution;SMALL;OPEN;9.0;W;1.0;S;"{""type"": ""Point"", ""coordinates"": [-123.15025933104829, 49.26975538478414]}";Kitsilano
Distribution;SMALL;OPEN;9.0;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.15021848699426, 49.270827179729466]}";Kitsilano
Distribution;SMALL;OPEN;6.2;E;;;"{""type"": ""Point"", ""coordinates"": [-123.05500736488543, 49.2188657445429]}";Victoria-Fraserview
Distribution;SMALL;OPEN;0.0;E;6.5;N;"{""type"": ""Point"", ""coordinates"": [-123.0657677677473, 49.21803434400013]}";Victoria-Fraserview
Distribution;SMALL;OPEN;108.4;E;4.9;N;"{""type"": ""Point"", ""coordinates"": [-123.05680128044716, 49.24116960538152]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;5.4;W;96.2;N;"{""type"": ""Point"", ""coordinates"": [-123.07132495685349, 49.24489827194367]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;4.5;W;10.7;N;"{""type"": ""Point"", ""coordinates"": [-123.12861731122656, 49.29180211705083]}";Downtown
Distribution;SMALL;OPEN;0.0;W;5.2;N;"{""type"": ""Point"", ""coordinates"": [-123.04323814857707, 49.23197737961906]}";Killarney
Distribution;SMALL;OPEN;6.1;W;0.35;N;"{""type"": ""Point"", ""coordinates"": [-123.20008556424834, 49.25906080106401]}";West Point Grey
Distribution;SMALL;OPEN;0.0;E;4.5;N;"{""type"": ""Point"", ""coordinates"": [-123.05847197856465, 49.239726492973254]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.0;W;7.3;S;"{""type"": ""Point"", ""coordinates"": [-123.1354959562289, 49.277688464674185]}";West End
Distribution;SMALL;OPEN;;;4.4;N;"{""type"": ""Point"", ""coordinates"": [-123.06532698766141, 49.245131062774604]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;8.3;E;2.5;N;"{""type"": ""Point"", ""coordinates"": [-123.09410901395563, 49.2076585134029]}";Sunset
Distribution;SMALL;OPEN;7.2;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.14223880823651, 49.28487585756717]}";West End
Distribution;SMALL;OPEN;13.4;W;6.3;N;"{""type"": ""Point"", ""coordinates"": [-123.1152455077153, 49.24889979625217]}";Riley Park
Distribution;SMALL;OPEN;0.0;W;8.4;N;"{""type"": ""Point"", ""coordinates"": [-123.14380375803262, 49.25617818059447]}";Shaughnessy
Distribution;SMALL;OPEN;0.3;E;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17196834298302, 49.2623642830403]}";Kitsilano
Distribution;SMALL;OPEN;0.5;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.16644218242908, 49.26227932950753]}";Kitsilano
Distribution;SMALL;OPEN;0.0;E;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.16616585409817, 49.26227522963969]}";Kitsilano
Distribution;SMALL;OPEN;0.0;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.16487388317073, 49.262255491984256]}";Kitsilano
Distribution;SMALL;OPEN;5.4;E;5.3;S;"{""type"": ""Point"", ""coordinates"": [-123.20488071382103, 49.26382308194791]}";West Point Grey
Distribution;SMALL;OPEN;1.5;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17782323293412, 49.26155070860071]}";Kitsilano
Distribution;SMALL;OPEN;0.0;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.14847484166336, 49.25817592110529]}";Kitsilano
Distribution;SMALL;OPEN;0.0;S;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17586934978348, 49.26151961638482]}";Kitsilano
Distribution;SMALL;OPEN;0.0;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17034408649, 49.26143434440099]}";Kitsilano
Distribution;SMALL;OPEN;3.0;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17010891429251, 49.26143086792006]}";Kitsilano
Distribution;SMALL;OPEN;0.0;E;7.3;S;"{""type"": ""Point"", ""coordinates"": [-123.15500621655887, 49.23087400877843]}";Kerrisdale
Distribution;SMALL;OPEN;7.3;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.14932452745207, 49.23085263599875]}";Kerrisdale
Distribution;SMALL;OPEN;7.3;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.13643375453937, 49.23246363672821]}";Oakridge
Distribution;SMALL;OPEN;0.0;E;7.4;S;"{""type"": ""Point"", ""coordinates"": [-123.13957029914287, 49.22881228521462]}";Oakridge
Distribution;SMALL;OPEN;6.0;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.16569120965922, 49.24143800776099]}";Arbutus-Ridge
Distribution;SMALL;OPEN;0.0;W;9.5;S;"{""type"": ""Point"", ""coordinates"": [-123.15656976117474, 49.21958111993577]}";Kerrisdale
Distribution;SMALL;OPEN;0.0;E;9.5;S;"{""type"": ""Point"", ""coordinates"": [-123.15629408586773, 49.2195776792661]}";Kerrisdale
Distribution;SMALL;OPEN;0.0;E;5.5;N;"{""type"": ""Point"", ""coordinates"": [-123.142992652139, 49.27057954412167]}";Fairview
Distribution;SMALL;OPEN;0.0;E;7.7;N;"{""type"": ""Point"", ""coordinates"": [-123.05637803533709, 49.2713409810282]}";Hastings-Sunrise
Distribution;SMALL;OPEN;13.1;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.05197473068857, 49.288576746509314]}";Hastings-Sunrise
Distribution;SMALL;OPEN;13.1;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05197545697403, 49.2878548301608]}";Hastings-Sunrise
Distribution;SMALL;OPEN;1.7;E;5.5;N;"{""type"": ""Point"", ""coordinates"": [-123.14571718511976, 49.27062348197506]}";Kitsilano
Distribution;SMALL;OPEN;0.0;E;4.4;S;"{""type"": ""Point"", ""coordinates"": [-123.14339573744273, 49.26804977454701]}";Fairview
Distribution;SMALL;OPEN;0.0;W;4.7;S;"{""type"": ""Point"", ""coordinates"": [-123.13856323684101, 49.26796889419003]}";Fairview
Distribution;SMALL;OPEN;2.8;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.14632807288702, 49.274338264844005]}";Kitsilano
Distribution;SMALL;OPEN;4.7;E;0.9;S;"{""type"": ""Point"", ""coordinates"": [-123.03383840745039, 49.269288324880634]}";Hastings-Sunrise
Distribution;SMALL;OPEN;5.8;W;1.0;S;"{""type"": ""Point"", ""coordinates"": [-123.1259926266067, 49.21002487744258]}";Marpole
Distribution;SMALL;OPEN;46.84;W;3.9;N;"{""type"": ""Point"", ""coordinates"": [-123.14014282220944, 49.26615736129864]}";Fairview
Distribution;SMALL;OPEN;5.4;W;27.5;S;"{""type"": ""Point"", ""coordinates"": [-123.12909873632763, 49.27646696575846]}";Downtown
Distribution;SMALL;OPEN;5.2;W;63.9;S;"{""type"": ""Point"", ""coordinates"": [-123.1278582541981, 49.27728755465178]}";Downtown
Distribution;SMALL;OPEN;0.0;W;7.1;N;"{""type"": ""Point"", ""coordinates"": [-123.19384397075251, 49.2404767929159]}";Dunbar-Southlands
Distribution;SMALL;OPEN;0.0;E;7.1;S;"{""type"": ""Point"", ""coordinates"": [-123.19080227126565, 49.24051830535147]}";Dunbar-Southlands
Distribution;SMALL;OPEN;0.0;W;13.8;N;"{""type"": ""Point"", ""coordinates"": [-123.14765561538552, 49.24949162403911]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;W;13.9;N;"{""type"": ""Point"", ""coordinates"": [-123.14624923199312, 49.249470178229004]}";Shaughnessy
Distribution;SMALL;OPEN;6.8;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.18546222947788, 49.2264079099957]}";Dunbar-Southlands
Distribution;SMALL;OPEN;0.0;W;7.2;N;"{""type"": ""Point"", ""coordinates"": [-123.07770442223472, 49.2605009753855]}";Mount Pleasant
Transmission;LARGE;OPEN;38.0;W;5.0;S;"{""type"": ""Point"", ""coordinates"": [-123.07828902531583, 49.260586979727506]}";Mount Pleasant
Transmission;LARGE;OPEN;32.9;W;0.4;S;"{""type"": ""Point"", ""coordinates"": [-123.07816230715602, 49.26063017956182]}";Mount Pleasant
Transmission;LARGE;OPEN;21.3;W;0.9;S;"{""type"": ""Point"", ""coordinates"": [-123.0780107992307, 49.26062377842134]}";Mount Pleasant
Distribution;SMALL;OPEN;6.4;E;1.4;N;"{""type"": ""Point"", ""coordinates"": [-123.07924710487744, 49.27994012631057]}";Strathcona
Distribution;SMALL;OPEN;7.2;E;3.2;S;"{""type"": ""Point"", ""coordinates"": [-123.07923558569748, 49.28008765515064]}";Strathcona
Distribution;SMALL;OPEN;;;;;"{""type"": ""Point"", ""coordinates"": [-123.1858602249624, 49.25797590877077]}";West Point Grey
Distribution;SMALL;OPEN;;;;;"{""type"": ""Point"", ""coordinates"": [-123.17716457417099, 49.25778352543725]}";Kitsilano
Distribution;SMALL;OPEN;54.4;E;14.6;N;"{""type"": ""Point"", ""coordinates"": [-123.17719731277349, 49.25778429379608]}";Kitsilano
Distribution;SMALL;OPEN;140.2;E;7.7;N;"{""type"": ""Point"", ""coordinates"": [-123.07934339693121, 49.260520685396564]}";Mount Pleasant
Distribution;SMALL;OPEN;0.0;W;10.3;N;"{""type"": ""Point"", ""coordinates"": [-123.09802118166925, 49.261087799567754]}";Mount Pleasant
Distribution;SMALL;OPEN;3.5;E;7.6;S;"{""type"": ""Point"", ""coordinates"": [-123.08923922929608, 49.26064630715941]}";Mount Pleasant
Distribution;SMALL;OPEN;1.4;W;6.3;N;"{""type"": ""Point"", ""coordinates"": [-123.11516838707612, 49.251123052664965]}";Riley Park
Distribution;SMALL;OPEN;8.8;W;10.7;N;"{""type"": ""Point"", ""coordinates"": [-123.0382939680453, 49.20657106614476]}";Killarney
Distribution;SMALL;OPEN;24.0;W;12.6;N;"{""type"": ""Point"", ""coordinates"": [-123.04071888894197, 49.207593928023805]}";Killarney
Distribution;SMALL;OPEN;4.1;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.15172719745208, 49.250161242713844]}";Shaughnessy
Distribution;SMALL;OPEN;5.8;E;25.4;N;"{""type"": ""Point"", ""coordinates"": [-123.02366173488299, 49.28327307000038]}";Hastings-Sunrise
Distribution;SMALL;OPEN;124.8;E;7.2;S;"{""type"": ""Point"", ""coordinates"": [-123.04040938917015, 49.20595366408055]}";Killarney
Distribution;SMALL;OPEN;5.4;E;7.7;S;"{""type"": ""Point"", ""coordinates"": [-123.04205429914892, 49.2061158197612]}";Killarney
Distribution;SMALL;OPEN;0.0;E;7.7;S;"{""type"": ""Point"", ""coordinates"": [-123.04212888975457, 49.206119003899474]}";Killarney
Distribution;SMALL;OPEN;1.0;W;7.4;N;"{""type"": ""Point"", ""coordinates"": [-123.04689737364093, 49.260901763534484]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.0;E;8.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05444701388224, 49.24880392310973]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;4.6;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.14362516599799, 49.22184240507667]}";Kerrisdale
Distribution;SMALL;OPEN;0.0;E;8.0;S;"{""type"": ""Point"", ""coordinates"": [-123.10268922097674, 49.25374745410751]}";Riley Park
Distribution;SMALL;OPEN;7.1;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.10290333288431, 49.25282834770547]}";Riley Park
Distribution;SMALL;OPEN;6.6;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.13310202845146, 49.28731145470001]}";West End
Distribution;SMALL;OPEN;6.6;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.13522963293862, 49.285904775214675]}";West End
Distribution;SMALL;OPEN;3.3;E;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.12757417166657, 49.24242769482922]}";South Cambie
Distribution;SMALL;OPEN;0.0;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.1237395747586, 49.24237131867678]}";South Cambie
Distribution;SMALL;OPEN;1.3;W;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12510006244105, 49.24241882355819]}";South Cambie
Distribution;SMALL;OPEN;0.0;E;11.3;N;"{""type"": ""Point"", ""coordinates"": [-123.05628650183509, 49.28967358500494]}";Hastings-Sunrise
Distribution;SMALL;OPEN;5.4;E;3.3;N;"{""type"": ""Point"", ""coordinates"": [-123.10190514256168, 49.22099814568352]}";Sunset
Distribution;SMALL;OPEN;1.5;E;11.4;N;"{""type"": ""Point"", ""coordinates"": [-123.12154410686964, 49.27415234084022]}";Downtown
Distribution;SMALL;OPEN;11.3;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.044208917038, 49.27312720867437]}";Hastings-Sunrise
Distribution;SMALL;OPEN;2.0;E;7.0;N;"{""type"": ""Point"", ""coordinates"": [-123.08802003645759, 49.24251735926271]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;23.3;E;6.3;N;"{""type"": ""Point"", ""coordinates"": [-123.09290671229658, 49.27145470414212]}";Strathcona
Distribution;SMALL;OPEN;0.0;E;6.8;S;"{""type"": ""Point"", ""coordinates"": [-123.1728398306705, 49.244248306901106]}";Dunbar-Southlands
Distribution;SMALL;OPEN;6.7;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17568747273805, 49.24414074615005]}";Dunbar-Southlands
Distribution;SMALL;OPEN;9.7;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.09909791505659, 49.276663882473606]}";Strathcona
Distribution;SMALL;OPEN;0.0;W;6.8;S;"{""type"": ""Point"", ""coordinates"": [-123.17586989754429, 49.24426324462203]}";Dunbar-Southlands
Distribution;SMALL;OPEN;4.3;E;6.8;N;"{""type"": ""Point"", ""coordinates"": [-123.09966883417088, 49.27486719656862]}";Strathcona
Distribution;SMALL;OPEN;8.6;W;32.7;N;"{""type"": ""Point"", ""coordinates"": [-123.1404048626771, 49.20919334734409]}";Marpole
