enzyme,pathway_id
P21108,SMP0000365
Q06203,SMP0000365
P22102,SMP0000365
O15067,SMP0000365
P22234,SMP0000365
P30566,SMP0000365
P31939,SMP0000365
Q9BY32,SMP0000365
P49915,SMP0000365
P20839,SMP0000365
P36959,SMP0000365
P47989,SMP0000365
P30520,SMP0000365
P23109,SMP0000365
P00813,SMP0000365
P00568,SMP0000365
Q8NBU5,SMP0000365
Q08499,SMP0000365
Q96PN6,SMP0000365
P33402,SMP0000365
Q02153,SMP0000365
Q9Y233,SMP0000365
P10599,SMP0000365
P23921,SMP0000365
P31350,SMP0000365
P00492,SMP0000428
P20839,SMP0000428
P49915,SMP0000428
P51580,SMP0000428
P63000,SMP0000428
Q06278,SMP0000428
Q06203,SMP0000428
Q14542,SMP0000428
Q9HAS3,SMP0000428
Q99808,SMP0000428
O43868,SMP0000428
O15440,SMP0000428
O15439,SMP0000428
P47989,SMP0000428
P55263,SMP0000428
P50583,SMP0000428
O75414,SMP0000428
O75356,SMP0000428
Q5MY95,SMP0000428
Q16774,SMP0000428
P49902,SMP0000428
Q16854,SMP0000428
P07741,SMP0000428
P00491,SMP0000428
Q9Y2T3,SMP0000428
Q9UKK9,SMP0000428
P21108,SMP0000428
P22102,SMP0000428
O15067,SMP0000428
P22234,SMP0000428
P30566,SMP0000428
P31939,SMP0000428
Q9BY32,SMP0000428
P36959,SMP0000428
P30520,SMP0000428
P23109,SMP0000428
P00813,SMP0000428
P00568,SMP0000428
Q8NBU5,SMP0000428
Q08499,SMP0000428
Q96PN6,SMP0000428
P33402,SMP0000428
Q02153,SMP0000428
Q9Y233,SMP0000428
P10599,SMP0000428
P23921,SMP0000428
P31350,SMP0000428
P50583,SMP0000535
O75414,SMP0000535
O75356,SMP0000535
Q5MY95,SMP0000535
Q16774,SMP0000535
P49902,SMP0000535
Q16854,SMP0000535
P07741,SMP0000535
P00491,SMP0000535
P00492,SMP0000535
Q9Y2T3,SMP0000535
Q9UKK9,SMP0000535
P21108,SMP0000535
Q06203,SMP0000535
P22102,SMP0000535
O15067,SMP0000535
P22234,SMP0000535
P30566,SMP0000535
P31939,SMP0000535
Q9BY32,SMP0000535
P49915,SMP0000535
P20839,SMP0000535
P36959,SMP0000535
P47989,SMP0000535
P30520,SMP0000535
P23109,SMP0000535
P00813,SMP0000535
P00568,SMP0000535
Q8NBU5,SMP0000535
Q08499,SMP0000535
Q96PN6,SMP0000535
P33402,SMP0000535
Q02153,SMP0000535
Q9Y233,SMP0000535
P10599,SMP0000535
P23921,SMP0000535
P31350,SMP0000535
P00374,SMP0000543
P11586,SMP0000543
O75891,SMP0000543
O95954,SMP0000543
P49914,SMP0000543
P42898,SMP0000543
Q05932,SMP0000543
Q92820,SMP0000543
Q6UB35,SMP0000543
P13995,SMP0000543
Q96DP5,SMP0000543
Q96NT5,SMP0000543
Q8WWI5,SMP0002313
Q8IWA5,SMP0002313
Q8NE62,SMP0002313
P49419,SMP0002313
Q93088,SMP0002313
Q99707,SMP0002313
P31153,SMP0002313
Q9NZL9,SMP0002313
Q14749,SMP0002313
P34896,SMP0002313
Q9UI17,SMP0002313
Q9UL12,SMP0002313
P34897,SMP0002313
P00374,SMP0000053
P11586,SMP0000053
O75891,SMP0000053
O95954,SMP0000053
P49914,SMP0000053
P42898,SMP0000053
Q05932,SMP0000053
Q92820,SMP0000053
Q6UB35,SMP0000053
P13995,SMP0000053
Q96DP5,SMP0000053
Q96NT5,SMP0000053
P50583,SMP0000167
O75414,SMP0000167
O75356,SMP0000167
Q5MY95,SMP0000167
Q16774,SMP0000167
P49902,SMP0000167
Q16854,SMP0000167
P07741,SMP0000167
P00491,SMP0000167
P00492,SMP0000167
Q9Y2T3,SMP0000167
Q9UKK9,SMP0000167
P21108,SMP0000167
Q06203,SMP0000167
P22102,SMP0000167
O15067,SMP0000167
P22234,SMP0000167
P30566,SMP0000167
P31939,SMP0000167
Q9BY32,SMP0000167
P49915,SMP0000167
P20839,SMP0000167
P36959,SMP0000167
P47989,SMP0000167
P30520,SMP0000167
P23109,SMP0000167
P00813,SMP0000167
P00568,SMP0000167
Q8NBU5,SMP0000167
Q08499,SMP0000167
Q96PN6,SMP0000167
P33402,SMP0000167
Q02153,SMP0000167
Q9Y233,SMP0000167
P10599,SMP0000167
P23921,SMP0000167
P31350,SMP0000167
P21397,SMP0000179
P05091,SMP0000179
O75600,SMP0000179
Q9UI17,SMP0000179
Q9UL12,SMP0000179
P23378,SMP0000179
P48728,SMP0000179
P34897,SMP0000179
P09622,SMP0000179
P21549,SMP0000179
P50440,SMP0000179
Q14353,SMP0000179
P13196,SMP0000179
Q93088,SMP0000179
Q14749,SMP0000179
Q8IVS8,SMP0000179
O43175,SMP0000179
Q9Y617,SMP0000179
P78330,SMP0000179
P20132,SMP0000179
P34896,SMP0000179
Q9GZT4,SMP0000179
P35520,SMP0000179
P32929,SMP0000179
P49591,SMP0000179
P41250,SMP0000179
P34896,SMP0000214
P42898,SMP0000214
Q99707,SMP0000214
P32929,SMP0000214
P35520,SMP0000214
Q93088,SMP0000214
P26358,SMP0000214
P17707,SMP0000214
P19623,SMP0000214
Q13126,SMP0000214
P23526,SMP0000214
Q96RQ9,SMP0000214
P56192,SMP0000214
Q96DP5,SMP0000214
P31153,SMP0000214
Q9NZL9,SMP0000214
Q8NE62,SMP0000214
Q8IXL7,SMP0000214
Q9Y3D2,SMP0000214
Q96KN2,SMP0000493
Q99259,SMP0000493
Q9UBR1,SMP0000493
Q14117,SMP0000493
Q12882,SMP0000493
P80404,SMP0000493
Q02252,SMP0000493
P05091,SMP0000493
Q16853,SMP0000493
Q96KN2,SMP0000007
Q99259,SMP0000007
Q9UBR1,SMP0000007
Q14117,SMP0000007
Q12882,SMP0000007
P80404,SMP0000007
Q02252,SMP0000007
P05091,SMP0000007
Q16853,SMP0000007
Q14524,SMP0000327
Q13425,SMP0000327
Q13884,SMP0000327
Q13424,SMP0000327
P33261,SMP0000327
P11712,SMP0000327
P05177,SMP0000327
P05181,SMP0000327
P07099,SMP0000327
P08684,SMP0000327
Q9UBS4,SMP0000327
Q96GW1,SMP0000327
P11021,SMP0000327
Q6IN67,SMP0000327
Q13087,SMP0000327
P13667,SMP0000327
Q15084,SMP0000327
P23284,SMP0000327
Q9HCN8,SMP0000327
P22309,SMP0000327
P30040,SMP0000327
P22310,SMP0000327
P19224,SMP0000327
O60656,SMP0000327
P21964,SMP0000327
P15559,SMP0000327
P05023,SMP0000327
P50993,SMP0000327
P13637,SMP0000327
Q13733,SMP0000327
P05026,SMP0000327
P14415,SMP0000327
P54709,SMP0000327
B7ZKV8,SMP0000327
P54710,SMP0000327
P63252,SMP0000327
P48050,SMP0000327
P48549,SMP0000327
P48544,SMP0000327
Q9UK17,SMP0000327
Q9NS61,SMP0000327
P22460,SMP0000327
Q12959,SMP0000327
P51787,SMP0000327
P15382,SMP0000327
Q9Y6J6,SMP0000327
Q12809,SMP0000327
Q5I7T1,SMP0000327
Q09428,SMP0000327
Q15842,SMP0000327
Q14654,SMP0000327
O60706,SMP0000327
O00180,SMP0000327
P32418,SMP0000327
Q9Y3Q4,SMP0000327
Q13936,SMP0000327
Q9NY47,SMP0000327
Q02641,SMP0000327
P08172,SMP0000327
Q92736,SMP0000327
P16615,SMP0000327
P26678,SMP0000327
P08588,SMP0000327
P17612,SMP0000327
P10644,SMP0000327
P62158,SMP0000327
Q15746,SMP0000327
P30556,SMP0000327
Q9NQ66,SMP0000327
P02585,SMP0000327
P19237,SMP0000327
P13805,SMP0000327
P63316,SMP0000327
P19429,SMP0000327
P45379,SMP0000327
P48788,SMP0000327
P45378,SMP0000327
P09493,SMP0000327
P07951,SMP0000327
O95180,SMP0000327
O43497,SMP0000327
Q14643,SMP0000327
P00966,SMP0000507
P04424,SMP0000507
P31327,SMP0000507
P00367,SMP0000507
P04181,SMP0000507
P30038,SMP0000507
O43272,SMP0000507
Q96C36,SMP0000507
P07814,SMP0000507
Q7Z4N8,SMP0000507
Q5T160,SMP0000507
P50440,SMP0000507
Q14353,SMP0000507
P12277,SMP0000507
P05089,SMP0000507
P00480,SMP0000507
Q9Y619,SMP0000507
P14920,SMP0000507
P17174,SMP0000507
P29475,SMP0000507
P49585,SMP0014216
Q99447,SMP0014216
P35790,SMP0014216
Q9Y6K0,SMP0014216
Q9UG56,SMP0014216
Q9UBM1,SMP0014216
P49585,SMP0014218
Q99447,SMP0014218
P35790,SMP0014218
Q9Y6K0,SMP0014218
Q9UG56,SMP0014218
Q9UBM1,SMP0014218
P49585,SMP0014220
Q99447,SMP0014220
P35790,SMP0014220
Q9Y6K0,SMP0014220
Q9UG56,SMP0014220
Q9UBM1,SMP0014220
P49585,SMP0014224
Q99447,SMP0014224
P35790,SMP0014224
Q9Y6K0,SMP0014224
Q9UG56,SMP0014224
Q9UBM1,SMP0014224
P49585,SMP0014228
Q99447,SMP0014228
P35790,SMP0014228
Q9Y6K0,SMP0014228
Q9UG56,SMP0014228
Q9UBM1,SMP0014228
P49585,SMP0014229
Q99447,SMP0014229
P35790,SMP0014229
Q9Y6K0,SMP0014229
Q9UG56,SMP0014229
Q9UBM1,SMP0014229
P49585,SMP0014230
Q99447,SMP0014230
P35790,SMP0014230
Q9Y6K0,SMP0014230
Q9UG56,SMP0014230
Q9UBM1,SMP0014230
P49585,SMP0014233
Q99447,SMP0014233
P35790,SMP0014233
Q9Y6K0,SMP0014233
Q9UG56,SMP0014233
Q9UBM1,SMP0014233
P49585,SMP0014235
Q99447,SMP0014235
P35790,SMP0014235
Q9Y6K0,SMP0014235
Q9UG56,SMP0014235
Q9UBM1,SMP0014235
P49585,SMP0014240
Q99447,SMP0014240
P35790,SMP0014240
Q9Y6K0,SMP0014240
Q9UG56,SMP0014240
Q9UBM1,SMP0014240
P49585,SMP0014242
Q99447,SMP0014242
P35790,SMP0014242
Q9Y6K0,SMP0014242
Q9UG56,SMP0014242
Q9UBM1,SMP0014242
P48506,SMP0000013
P48507,SMP0000013
Q16878,SMP0000013
P17174,SMP0000013
P32929,SMP0000013
P25325,SMP0000013
Q6ZMR3,SMP0000013
O60931,SMP0000013
P49589,SMP0000013
P11168,SMP0000040
P52789,SMP0000040
Q96C23,SMP0000040
P06744,SMP0000040
P08237,SMP0000040
P04075,SMP0000040
P60174,SMP0000040
P35575,SMP0000040
P04406,SMP0000040
P07738,SMP0000040
Q8TE04,SMP0000040
P18669,SMP0000040
P15259,SMP0000040
P06733,SMP0000040
P30613,SMP0000040
Q13231,SMP0000045
P06865,SMP0000045
Q9UJ70,SMP0000045
Q9Y303,SMP0000045
Q96EK6,SMP0000045
P46926,SMP0000045
Q06210,SMP0000045
O95394,SMP0000045
Q16222,SMP0000045
P51606,SMP0000045
Q9Y223,SMP0000045
P19367,SMP0000045
Q9NR45,SMP0000045
Q9BXD5,SMP0000045
Q8TBE9,SMP0000045
Q8NFW8,SMP0000045
Q9NRA2,SMP0000045
P49588,SMP0000055
P24298,SMP0000055
P11498,SMP0000055
P21549,SMP0000055
Q5JTZ9,SMP0000055
P21397,SMP0000242
P05091,SMP0000242
O75600,SMP0000242
Q9UI17,SMP0000242
Q9UL12,SMP0000242
P23378,SMP0000242
P48728,SMP0000242
P34897,SMP0000242
P09622,SMP0000242
P21549,SMP0000242
P50440,SMP0000242
Q14353,SMP0000242
P13196,SMP0000242
Q93088,SMP0000242
Q14749,SMP0000242
Q8IVS8,SMP0000242
O43175,SMP0000242
Q9Y617,SMP0000242
P78330,SMP0000242
P20132,SMP0000242
P34896,SMP0000242
Q9GZT4,SMP0000242
P35520,SMP0000242
P32929,SMP0000242
P49591,SMP0000242
P41250,SMP0000242
P49588,SMP0000350
P24298,SMP0000350
P11498,SMP0000350
P21549,SMP0000350
Q5JTZ9,SMP0000350
A8YXX4,SMP0000385
Q9UI32,SMP0000385
Q06210,SMP0000385
Q96EK6,SMP0000385
Q9UJ70,SMP0000385
P27708,SMP0000385
P31327,SMP0000385
Q06203,SMP0000385
P49915,SMP0000385
Q6IA69,SMP0000385
P30038,SMP0000385
P24298,SMP0000385
P00367,SMP0000385
P00505,SMP0000385
Q5JPH6,SMP0000385
P48506,SMP0000385
P48507,SMP0000385
P48637,SMP0000385
P00390,SMP0000385
Q99259,SMP0000385
P80404,SMP0000385
P51649,SMP0000385
P47897,SMP0000385
P21397,SMP0000484
P05091,SMP0000484
O75600,SMP0000484
Q9UI17,SMP0000484
Q9UL12,SMP0000484
P23378,SMP0000484
P48728,SMP0000484
P34897,SMP0000484
P09622,SMP0000484
P21549,SMP0000484
P50440,SMP0000484
Q14353,SMP0000484
P13196,SMP0000484
Q93088,SMP0000484
Q14749,SMP0000484
Q8IVS8,SMP0000484
O43175,SMP0000484
Q9Y617,SMP0000484
P78330,SMP0000484
P20132,SMP0000484
P34896,SMP0000484
Q9GZT4,SMP0000484
P35520,SMP0000484
P32929,SMP0000484
P49591,SMP0000484
P41250,SMP0000484
P21397,SMP0000485
P05091,SMP0000485
O75600,SMP0000485
Q9UI17,SMP0000485
Q9UL12,SMP0000485
P23378,SMP0000485
P48728,SMP0000485
P34897,SMP0000485
P09622,SMP0000485
P21549,SMP0000485
P50440,SMP0000485
Q14353,SMP0000485
P13196,SMP0000485
Q93088,SMP0000485
Q14749,SMP0000485
Q8IVS8,SMP0000485
O43175,SMP0000485
Q9Y617,SMP0000485
P78330,SMP0000485
P20132,SMP0000485
P34896,SMP0000485
Q9GZT4,SMP0000485
P35520,SMP0000485
P32929,SMP0000485
P49591,SMP0000485
P41250,SMP0000485
P11168,SMP0000531
P52789,SMP0000531
Q96C23,SMP0000531
P06744,SMP0000531
P08237,SMP0000531
P04075,SMP0000531
P60174,SMP0000531
P35575,SMP0000531
P04406,SMP0000531
P07738,SMP0000531
Q8TE04,SMP0000531
P18669,SMP0000531
P15259,SMP0000531
P06733,SMP0000531
P30613,SMP0000531
Q13231,SMP0000534
P06865,SMP0000534
Q9UJ70,SMP0000534
Q9Y303,SMP0000534
Q96EK6,SMP0000534
P46926,SMP0000534
Q06210,SMP0000534
O95394,SMP0000534
Q16222,SMP0000534
P51606,SMP0000534
Q9Y223,SMP0000534
P19367,SMP0000534
Q9NR45,SMP0000534
Q9BXD5,SMP0000534
Q8TBE9,SMP0000534
Q8NFW8,SMP0000534
Q9NRA2,SMP0000534
P11498,SMP0000559
Q6ZMR3,SMP0000559
P30613,SMP0000559
P35558,SMP0000559
P40925,SMP0000559
P23368,SMP0000559
Q86WU2,SMP0000559
Q16775,SMP0000559
Q04760,SMP0000559
Q9UBQ7,SMP0000559
P15121,SMP0000559
P48163,SMP0000559
P09622,SMP0000559
P10515,SMP0000559
Q13085,SMP0000559
P24752,SMP0000559
Q8WYK0,SMP0000559
P07311,SMP0000559
P05091,SMP0000559
Q9NR19,SMP0000559
P08559,SMP0000559
P11177,SMP0000559
P11168,SMP0000560
P35575,SMP0000560
O43826,SMP0000560
P36871,SMP0000560
P06744,SMP0000560
P52789,SMP0000560
Q96C23,SMP0000560
P09467,SMP0000560
P04075,SMP0000560
P60174,SMP0000560
P04406,SMP0000560
Q8TE04,SMP0000560
P15259,SMP0000560
P06733,SMP0000560
P07738,SMP0000560
P18669,SMP0000560
P35558,SMP0000560
P40926,SMP0000560
Q02978,SMP0000560
P11498,SMP0000560
Q9Y5U8,SMP0000560
Q6ZMR3,SMP0000560
P11168,SMP0000573
P35575,SMP0000573
O43826,SMP0000573
P36871,SMP0000573
P06744,SMP0000573
P52789,SMP0000573
Q96C23,SMP0000573
P09467,SMP0000573
P04075,SMP0000573
P60174,SMP0000573
P04406,SMP0000573
Q8TE04,SMP0000573
P15259,SMP0000573
P06733,SMP0000573
P07738,SMP0000573
P18669,SMP0000573
P35558,SMP0000573
P40926,SMP0000573
Q02978,SMP0000573
P11498,SMP0000573
Q9Y5U8,SMP0000573
Q6ZMR3,SMP0000573
P21397,SMP0000721
P05091,SMP0000721
O75600,SMP0000721
Q9UI17,SMP0000721
Q9UL12,SMP0000721
P23378,SMP0000721
P48728,SMP0000721
P34897,SMP0000721
P09622,SMP0000721
P21549,SMP0000721
P50440,SMP0000721
Q14353,SMP0000721
P13196,SMP0000721
Q93088,SMP0000721
Q14749,SMP0000721
Q8IVS8,SMP0000721
O43175,SMP0000721
Q9Y617,SMP0000721
P78330,SMP0000721
P20132,SMP0000721
P34896,SMP0000721
Q9GZT4,SMP0000721
P35520,SMP0000721
P32929,SMP0000721
P49591,SMP0000721
P41250,SMP0000721
P48506,SMP0000722
P48507,SMP0000722
Q16878,SMP0000722
P17174,SMP0000722
P32929,SMP0000722
P25325,SMP0000722
Q6ZMR3,SMP0000722
O60931,SMP0000722
P49589,SMP0000722
P08559,SMP0002295
P11177,SMP0002295
P10515,SMP0002295
P09622,SMP0002295
O75390,SMP0002295
P50213,SMP0002295
O43837,SMP0002295
P51553,SMP0002295
Q02218,SMP0002295
P36957,SMP0002295
P53597,SMP0002295
Q96I99,SMP0002295
P11498,SMP0002295
Q99798,SMP0002295
P21399,SMP0002295
O75874,SMP0002295
Q9H302,SMP0002295
H0YLL5,SMP0002295
P48735,SMP0002295
Q9GZT9,SMP0002295
Q96KS0,SMP0002295
Q9H6Z9,SMP0002295
Q9Y5U8,SMP0002295
P40926,SMP0002295
Q8NFU7,SMP0002295
Q9Y2K7,SMP0002295
Q16665,SMP0002295
P31040,SMP0002295
P21912,SMP0002295
Q99643,SMP0002295
O14521,SMP0002295
P07954,SMP0002295
Q9UBX3,SMP0002295
P08559,SMP0002358
P11177,SMP0002358
P10515,SMP0002358
P09622,SMP0002358
O75390,SMP0002358
P50213,SMP0002358
O43837,SMP0002358
P51553,SMP0002358
Q02218,SMP0002358
P36957,SMP0002358
P53597,SMP0002358
Q96I99,SMP0002358
P07954,SMP0002358
P11498,SMP0002358
P31040,SMP0002358
P21912,SMP0002358
Q99643,SMP0002358
O14521,SMP0002358
Q99798,SMP0002358
P00367,SMP0002358
Q9UI32,SMP0002358
P21399,SMP0002358
O75874,SMP0002358
P48735,SMP0002358
Q9Y5U8,SMP0002358
P40926,SMP0002358
Q8NFU7,SMP0002358
Q9Y2K7,SMP0002358
H0YLL5,SMP0002358
Q9H302,SMP0002358
Q9H9P8,SMP0002358
Q15758,SMP0000001
P43007,SMP0000001
P24298,SMP0000001
Q9UI32,SMP0000001
P00367,SMP0000001
P31327,SMP0000001
P00505,SMP0000001
P00480,SMP0000001
Q9Y619,SMP0000001
P05089,SMP0000001
P04424,SMP0000001
P00966,SMP0000001
O75746,SMP0000001
Q15758,SMP0000059
P43007,SMP0000059
P24298,SMP0000059
Q9UI32,SMP0000059
P00367,SMP0000059
P31327,SMP0000059
P00505,SMP0000059
P00480,SMP0000059
Q9Y619,SMP0000059
P05089,SMP0000059
P04424,SMP0000059
P00966,SMP0000059
O75746,SMP0000059
Q8TD30,SMP0000127
Q969I6,SMP0000127
P24298,SMP0000127
P11168,SMP0000127
P14672,SMP0000127
Q9H936,SMP0000127
P00367,SMP0000127
P43007,SMP0000127
A8YXX4,SMP0000136
Q9UI32,SMP0000136
Q06210,SMP0000136
Q96EK6,SMP0000136
Q9UJ70,SMP0000136
P27708,SMP0000136
P31327,SMP0000136
Q06203,SMP0000136
P49915,SMP0000136
Q6IA69,SMP0000136
P30038,SMP0000136
P24298,SMP0000136
P00367,SMP0000136
P00505,SMP0000136
Q5JPH6,SMP0000136
P48506,SMP0000136
P48507,SMP0000136
P48637,SMP0000136
P00390,SMP0000136
Q99259,SMP0000136
P80404,SMP0000136
P51649,SMP0000136
P47897,SMP0000136
Q15758,SMP0000205
P43007,SMP0000205
P24298,SMP0000205
Q9UI32,SMP0000205
P00367,SMP0000205
P31327,SMP0000205
P00505,SMP0000205
P00480,SMP0000205
Q9Y619,SMP0000205
P05089,SMP0000205
P04424,SMP0000205
P00966,SMP0000205
O75746,SMP0000205
A8YXX4,SMP0000243
Q9UI32,SMP0000243
Q06210,SMP0000243
Q96EK6,SMP0000243
Q9UJ70,SMP0000243
P27708,SMP0000243
P31327,SMP0000243
Q06203,SMP0000243
P49915,SMP0000243
Q6IA69,SMP0000243
P30038,SMP0000243
P24298,SMP0000243
P00367,SMP0000243
P00505,SMP0000243
Q5JPH6,SMP0000243
P48506,SMP0000243
P48507,SMP0000243
P48637,SMP0000243
P00390,SMP0000243
Q99259,SMP0000243
P80404,SMP0000243
P51649,SMP0000243
P47897,SMP0000243
P49588,SMP0000313
P24298,SMP0000313
P11498,SMP0000313
P21549,SMP0000313
Q5JTZ9,SMP0000313
P49588,SMP0000352
P24298,SMP0000352
P11498,SMP0000352
P21549,SMP0000352
Q5JTZ9,SMP0000352
Q15758,SMP0000357
P43007,SMP0000357
P24298,SMP0000357
Q9UI32,SMP0000357
P00367,SMP0000357
P31327,SMP0000357
P00505,SMP0000357
P00480,SMP0000357
Q9Y619,SMP0000357
P05089,SMP0000357
P04424,SMP0000357
P00966,SMP0000357
O75746,SMP0000357
P17174,SMP0000206
Q96RQ9,SMP0000206
P17735,SMP0000206
P00439,SMP0000206
P54577,SMP0000206
Q9Y285,SMP0000206
Q9NSD9,SMP0000206
P32754,SMP0000206
Q93099,SMP0000206
O43708,SMP0000206
P16930,SMP0000206
P17174,SMP0000008
Q96RQ9,SMP0000008
P17735,SMP0000008
P00439,SMP0000008
P54577,SMP0000008
Q9Y285,SMP0000008
Q9NSD9,SMP0000008
P32754,SMP0000008
Q93099,SMP0000008
O43708,SMP0000008
P16930,SMP0000008
P17174,SMP0000369
Q96RQ9,SMP0000369
P17735,SMP0000369
P00439,SMP0000369
P54577,SMP0000369
Q9Y285,SMP0000369
Q9NSD9,SMP0000369
P32754,SMP0000369
Q93099,SMP0000369
O43708,SMP0000369
P16930,SMP0000369
P50747,SMP0000066
P43251,SMP0000066
Q9Y6A9,SMP0000066
P21953,SMP0000138
P12694,SMP0000138
P09622,SMP0000138
P35914,SMP0000138
P54687,SMP0000138
P11182,SMP0000138
P26440,SMP0000138
P11310,SMP0000138
P30084,SMP0000138
Q96RQ3,SMP0000138
Q9HCC0,SMP0000138
P16219,SMP0000138
P45954,SMP0000138
Q9UKU7,SMP0000138
Q6NVY1,SMP0000138
P31937,SMP0000138
P80404,SMP0000138
Q99714,SMP0000138
P42765,SMP0000138
Q02252,SMP0000138
P05165,SMP0000138
P05166,SMP0000138
Q96PE7,SMP0000138
P22033,SMP0000138
Q06278,SMP0000138
P05091,SMP0000138
Q13825,SMP0000138
P54868,SMP0000138
P24752,SMP0000138
P55809,SMP0000138
Q96PE7,SMP0000198
P22033,SMP0000198
O95822,SMP0000198
Q13085,SMP0000198
P24752,SMP0000198
Q02252,SMP0000198
P80404,SMP0000198
P30084,SMP0000198
Q6NVY1,SMP0000198
P11310,SMP0000198
Q9NUB1,SMP0000198
Q9H6R3,SMP0000198
P05165,SMP0000198
P05166,SMP0000198
P11182,SMP0000198
P09622,SMP0000198
P21953,SMP0000198
P12694,SMP0000198
Q9BYZ2,SMP0000198
P21953,SMP0000200
P12694,SMP0000200
P09622,SMP0000200
P35914,SMP0000200
P54687,SMP0000200
P11182,SMP0000200
P26440,SMP0000200
P11310,SMP0000200
P30084,SMP0000200
Q96RQ3,SMP0000200
Q9HCC0,SMP0000200
P16219,SMP0000200
P45954,SMP0000200
Q9UKU7,SMP0000200
Q6NVY1,SMP0000200
P31937,SMP0000200
P80404,SMP0000200
Q99714,SMP0000200
P42765,SMP0000200
Q02252,SMP0000200
P05165,SMP0000200
P05166,SMP0000200
Q96PE7,SMP0000200
P22033,SMP0000200
Q06278,SMP0000200
P05091,SMP0000200
Q13825,SMP0000200
P54868,SMP0000200
P24752,SMP0000200
P55809,SMP0000200
P11168,SMP0000374
P35575,SMP0000374
O43826,SMP0000374
P36871,SMP0000374
P06744,SMP0000374
P52789,SMP0000374
Q96C23,SMP0000374
P09467,SMP0000374
P04075,SMP0000374
P60174,SMP0000374
P04406,SMP0000374
Q8TE04,SMP0000374
P15259,SMP0000374
P06733,SMP0000374
P07738,SMP0000374
P18669,SMP0000374
P35558,SMP0000374
P40926,SMP0000374
Q02978,SMP0000374
P11498,SMP0000374
Q9Y5U8,SMP0000374
Q6ZMR3,SMP0000374
P48163,SMP0000466
P40925,SMP0000466
P53396,SMP0000466
Q6LAP8,SMP0000466
O75390,SMP0000466
P08559,SMP0000466
P11177,SMP0000466
Q02978,SMP0000466
Q9Y5U8,SMP0000466
P11498,SMP0000466
P21953,SMP0000523
P12694,SMP0000523
P09622,SMP0000523
P35914,SMP0000523
P54687,SMP0000523
P11182,SMP0000523
P26440,SMP0000523
P11310,SMP0000523
P30084,SMP0000523
Q96RQ3,SMP0000523
Q9HCC0,SMP0000523
P16219,SMP0000523
P45954,SMP0000523
Q9UKU7,SMP0000523
Q6NVY1,SMP0000523
P31937,SMP0000523
P80404,SMP0000523
Q99714,SMP0000523
P42765,SMP0000523
Q02252,SMP0000523
P05165,SMP0000523
P05166,SMP0000523
Q96PE7,SMP0000523
P22033,SMP0000523
Q06278,SMP0000523
P05091,SMP0000523
Q13825,SMP0000523
P54868,SMP0000523
P24752,SMP0000523
P55809,SMP0000523
P08559,SMP0000546
P11177,SMP0000546
P10515,SMP0000546
P09622,SMP0000546
O75390,SMP0000546
P50213,SMP0000546
O43837,SMP0000546
P51553,SMP0000546
Q02218,SMP0000546
P36957,SMP0000546
P53597,SMP0000546
Q96I99,SMP0000546
P07954,SMP0000546
P40926,SMP0000546
P11498,SMP0000546
P31040,SMP0000546
P21912,SMP0000546
Q99643,SMP0000546
O14521,SMP0000546
Q9Y5U8,SMP0000546
Q99798,SMP0000546
P08559,SMP0000547
P11177,SMP0000547
P10515,SMP0000547
P09622,SMP0000547
O75390,SMP0000547
P50213,SMP0000547
O43837,SMP0000547
P51553,SMP0000547
Q02218,SMP0000547
P36957,SMP0000547
P53597,SMP0000547
Q96I99,SMP0000547
P07954,SMP0000547
P40926,SMP0000547
P11498,SMP0000547
P31040,SMP0000547
P21912,SMP0000547
Q99643,SMP0000547
O14521,SMP0000547
Q9Y5U8,SMP0000547
Q99798,SMP0000547
P08559,SMP0000548
P11177,SMP0000548
P10515,SMP0000548
P09622,SMP0000548
O75390,SMP0000548
P50213,SMP0000548
O43837,SMP0000548
P51553,SMP0000548
Q02218,SMP0000548
P36957,SMP0000548
P53597,SMP0000548
Q96I99,SMP0000548
P07954,SMP0000548
P40926,SMP0000548
P11498,SMP0000548
P31040,SMP0000548
P21912,SMP0000548
Q99643,SMP0000548
O14521,SMP0000548
Q9Y5U8,SMP0000548
Q99798,SMP0000548
P08559,SMP0000549
P11177,SMP0000549
P10515,SMP0000549
P09622,SMP0000549
O75390,SMP0000549
P50213,SMP0000549
O43837,SMP0000549
P51553,SMP0000549
Q02218,SMP0000549
P36957,SMP0000549
P53597,SMP0000549
Q96I99,SMP0000549
P07954,SMP0000549
P40926,SMP0000549
P11498,SMP0000549
P31040,SMP0000549
P21912,SMP0000549
Q99643,SMP0000549
O14521,SMP0000549
Q9Y5U8,SMP0000549
Q99798,SMP0000549
P11168,SMP0000562
P35575,SMP0000562
O43826,SMP0000562
P36871,SMP0000562
P06744,SMP0000562
P52789,SMP0000562
Q96C23,SMP0000562
P09467,SMP0000562
P04075,SMP0000562
P60174,SMP0000562
P04406,SMP0000562
Q8TE04,SMP0000562
P15259,SMP0000562
P06733,SMP0000562
P07738,SMP0000562
P18669,SMP0000562
P35558,SMP0000562
P40926,SMP0000562
Q02978,SMP0000562
P11498,SMP0000562
Q9Y5U8,SMP0000562
Q6ZMR3,SMP0000562
P11168,SMP0000563
P35575,SMP0000563
O43826,SMP0000563
P36871,SMP0000563
P06744,SMP0000563
P52789,SMP0000563
Q96C23,SMP0000563
P09467,SMP0000563
P04075,SMP0000563
P60174,SMP0000563
