"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B1 (Nat)","20277","25632","Fees Manager","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B1 (Nat)","20277","25632","Paralegal Officer","31.55","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B1 (Nat)","20277","25632","Witness Care Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B2 (Nat)","25972","30313","Area Business Support Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B2 (Nat)","25972","30313","District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B2 (Nat)","25972","30313","Group Facilities Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B2 (Nat)","25972","30313","Group Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B2 (Nat)","25972","30313","HR Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B2 (Nat)","25972","30313","Paralegal Business Manager","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B2 (Nat)","25972","30313","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B3 (Nat)","32228","39481","Equality and Diversity Strategy Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B3 (Nat)","32228","39481","Group Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level B3 (Nat)","32228","39481","Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","6.92","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level E Admin (Nat)","62437","71736","Senior Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level E Legal (Nat)","62437","71736","Head of Complex Casework Unit","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","9.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","RCPO - Executive Officer (Nat)","20400","26000","Paralegal Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","26.62","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Senior Crown Advocate (Nat)","61960","66589","Senior Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS MERSEYSIDE","CPS-G-006","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","26.30","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","5.69","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Crown Advocate (Nat)","47605","54532","Crown Advocate","10.50","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level A1 (Nat)","14033","16274","administrative Assistant","4.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level A2 (Nat)","15949","18989","Administrative Officer","5.54","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level A2 (Nat)","15949","18989","Casework Assistant","9.43","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level A2 (Nat)","15949","18989","Witness Care Officer","2.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B1 (Nat)","20277","25632","Administrative Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B1 (Nat)","20277","25632","Area Business Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B1 (Nat)","20277","25632","Area Performance Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B1 (Nat)","20277","25632","Case Progession Manager","2.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B1 (Nat)","20277","25632","Paralegal Officer","9.09","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B1 (Nat)","20277","25632","Senior Personal Assistant","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B2 (Nat)","25972","30313","District Business Manager","1.22","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level B2 (Nat)","25972","30313","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level D Admin (Nat)","45191","57910","Area Business Manager","0.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level D Legal (Nat)","45191","57910","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","1.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Level D Legal (Nat)","45191","57910","Senior Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","4.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","6.19","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORFOLK","CPS-C-011","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","3.46","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","5.43","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Crown Advocate (Nat)","47605","54532","Crown Advocate","10.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level A1 (Nat)","14033","16274","administrative Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level A1 (Nat)","14033","16274","Casework Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level A2 (Nat)","15949","18989","Administrative Officer","1.76","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level A2 (Nat)","15949","18989","Casework Assistant","9.57","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level A2 (Nat)","15949","18989","Witness Care Officer","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level A2 Per Sec (Nat)","17357","23356","Casework Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level A2 Per Sec (Nat)","17357","23356","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level B1 (Nat)","20277","25632","Area Secretariat Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level B1 (Nat)","20277","25632","Casework Administration Manager","3.76","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level B1 (Nat)","20277","25632","Paralegal Officer","4.82","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level B1 (Nat)","20277","25632","Witness Care Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level B2 (Nat)","25972","30313","Senior Casework Manager","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level D Admin (Nat)","45191","57910","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","4.42","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","10.68","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH WALES","CPS-C-009","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","6.42","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Crown Advocate (Nat)","47605","54532","Crown Advocate","5.92","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level A2 (Nat)","15949","18989","Administrative Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level A2 (Nat)","15949","18989","Casework Assistant","12.08","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level B1 (Nat)","20277","25632","Administrative Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level B1 (Nat)","20277","25632","Area Performance Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level B1 (Nat)","20277","25632","Area Secretariat Manager","0.70","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level B1 (Nat)","20277","25632","Paralegal Officer","10.87","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level B2 (Nat)","25972","30313","Area Business Support Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level B2 (Nat)","25972","30313","Paralegal Business Manager","0.69","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","2.60","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","11.57","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTH YORKSHIRE","CPS-C-017","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","4.02","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","3.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Crown Advocate (Nat)","47605","54532","Crown Advocate","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","1.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level A2 (Nat)","15949","18989","Administrative Officer","3.59","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level A2 (Nat)","15949","18989","Casework Assistant","9.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level A2 (Nat)","15949","18989","Witness Care Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level A2 Per Sec (Nat)","17357","23356","Personal Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level B1 (Nat)","20277","25632","Business Support Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level B1 (Nat)","20277","25632","Case Progession Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level B1 (Nat)","20277","25632","Caseworker","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level B1 (Nat)","20277","25632","Paralegal Officer","7.63","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level B2 (Nat)","25972","30313","District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","3.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","6.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHAMPTONSHIRE","CPS-C-005","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","7.64","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","12.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Crown Advocate (Nat)","47605","54532","Crown Advocate","29.01","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Crown Advocate Ctrl Div (Nat)","50560","63121","Group Advocacy Assessor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level A1 (Nat)","14033","16274","administrative Assistant","8.82","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level A1 (Nat)","14033","16274","Receptionist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level A1 (Nat)","14033","16274","Reprographics Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level A2 (Nat)","15949","18989","Administrative Officer","17.38","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level A2 (Nat)","15949","18989","Casework Assistant","42.18","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level A2 (Nat)","15949","18989","Reprographics Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level A2 (Nat)","15949","18989","Witness Care Officer","7.12","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Area Business Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Business Support Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Case Progession Manager","3.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Casework Administration Manager","5.01","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Caseworker","1.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Fees Manager","1.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Group Operations Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Paralegal Officer","16.95","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.73","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B1 (Nat)","20277","25632","Witness Care Manager","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B2 (Nat)","25972","30313","District Business Manager","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B2 (Nat)","25972","30313","Group Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B2 (Nat)","25972","30313","Group Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B2 (Nat)","25972","30313","HR Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B2 (Nat)","25972","30313","Paralegal Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B2 (Nat)","25972","30313","Project Manager","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B3 (Nat)","32228","39481","Equality, Diversity and Community Engagement Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B3 (Nat)","32228","39481","Group Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B3 (Nat)","32228","39481","Head of Group Operations Centre","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B3 (Nat)","32228","39481","Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level B3 (Nat)","32228","39481","Senior District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level D Legal (Nat)","45191","57910","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","7.57","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level E Admin (Nat)","62437","71736","Senior Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level E Legal (Nat)","62437","71736","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","21.26","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Senior Crown Advocate (Nat)","61960","66589","Senior Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NORTHUMBRIA","CPS-G-015","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","14.73","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","8.75","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Crown Advocate (Nat)","47605","54532","Crown Advocate","14.26","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Crown Advocate (Nat)","47605","54532","Group Advocacy Assessor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level A1 (Nat)","14033","16274","administrative Assistant","0.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level A1 (Nat)","14033","16274","Archivist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level A1 (Nat)","14033","16274","Receptionist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level A2 (Nat)","15949","18989","Administrative Officer","5.70","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level A2 (Nat)","15949","18989","Casework Assistant","33.90","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level A2 (Nat)","15949","18989","Witness Care Officer","2.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Administrative Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Business Centre Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Business Support Manager","3.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Case Progession Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Caseworker","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Fees Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Information Management Advisor","1.38","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Paralegal Officer","12.75","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Senior Personal Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B1 (Nat)","20277","25632","Trade Union Group President","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B2 (Nat)","25972","30313","Casework and Business Support Manager","0.84","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B2 (Nat)","25972","30313","Casework Administration Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B2 (Nat)","25972","30313","District Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B2 (Nat)","25972","30313","Group Finance Manager","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS NOTTINGHAMSHIRE","CPS-G-002","Level B2 (Nat)","25972","30313","Group Performance Manager","1.00","Operational Delivery"
