PUBLICATION,EXTRACT_DATE,TYPE,CCG_CODE,ONS_CCG_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83007,CR0 4HN,ALL,ALL,10655
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83008,CR0 7LJ,ALL,ALL,2950
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83009,SW16 4NL,ALL,ALL,10376
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83010,SE25 6BY,ALL,ALL,6411
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83011,CR7 7HQ,ALL,ALL,4862
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83012,CR0 2BZ,ALL,ALL,9752
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83013,CR5 1HF,ALL,ALL,13548
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83014,CR2 8DU,ALL,ALL,7293
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83015,CR2 6EX,ALL,ALL,12959
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83016,CR8 2YL,ALL,ALL,15991
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83017,CR7 7JN,ALL,ALL,16414
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83018,CR2 8LG,ALL,ALL,11475
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83019,CR0 1ED,ALL,ALL,8476
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83020,CR7 6AR,ALL,ALL,10810
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83021,CR7 6AR,ALL,ALL,5834
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83022,CR7 8RL,ALL,ALL,6958
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83023,CR0 6HA,ALL,ALL,7072
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83024,CR8 3EE,ALL,ALL,15303
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83027,CR0 0JA,ALL,ALL,5961
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83028,CR0 0JA,ALL,ALL,3341
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83029,CR0 8RG,ALL,ALL,4387
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83030,CR0 8NG,ALL,ALL,3230
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83031,CR2 6AD,ALL,ALL,3516
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83033,CR0 7AG,ALL,ALL,3344
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83034,CR0 2JJ,ALL,ALL,7771
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83037,SE19 2DF,ALL,ALL,7377
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83039,CR0 6AH,ALL,ALL,7341
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83040,CR2 9HH,ALL,ALL,3759
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83042,CR7 6JE,ALL,ALL,7504
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83043,CR0 8BH,ALL,ALL,7821
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83044,CR0 6SD,ALL,ALL,15638
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83046,CR0 9EU,ALL,ALL,3657
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83048,CR5 1BF,ALL,ALL,1787
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83049,CR0 0QL,ALL,ALL,2610
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83050,CR8 5DG,ALL,ALL,6077
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83051,CR0 3EW,ALL,ALL,8199
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83052,CR5 2DR,ALL,ALL,2527
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83053,CR7 8LY,ALL,ALL,14070
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83608,CR7 7JH,ALL,ALL,4238
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83609,CR7 8JN,ALL,ALL,3695
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83611,SE25 5QA,ALL,ALL,3468
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83620,CR5 2BB,ALL,ALL,3635
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83622,SE25 6AA,ALL,ALL,2728
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83624,SW16 5PX,ALL,ALL,7753
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83625,CR7 6BH,ALL,ALL,3793
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83626,SE25 5NT,ALL,ALL,2033
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83627,CR2 7DX,ALL,ALL,6388
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83631,CR0 3PN,ALL,ALL,9503
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,H83634,CR0 4YD,ALL,ALL,1993
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,Y00182,CR7 7JN,ALL,ALL,41
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,Y02962,CR9 1PJ,ALL,ALL,5896
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,Y05317,SE25 5NT,ALL,ALL,5822
GP_PRAC_PAT_LIST,01OCT2017,GP,07V,E38000040,Y05318,SE25 5NT,ALL,ALL,6203
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E84059,UB6 0RA,ALL,ALL,4151
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85006,UB2 4XQ,ALL,ALL,4672
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85012,UB1 3HY,ALL,ALL,4830
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85013,W7 1DR,ALL,ALL,3875
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85014,W13 9QP,ALL,ALL,9468
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85019,W3 8SA,ALL,ALL,8814
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85021,UB5 6LD,ALL,ALL,7016
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85023,UB1 2RL,ALL,ALL,2658
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85026,W13 9NZ,ALL,ALL,12955
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85028,W3 9RA,ALL,ALL,8473
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85034,W13 9BE,ALL,ALL,6190
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85041,W7 1DR,ALL,ALL,5527
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85046,UB6 9RB,ALL,ALL,5966
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85049,UB2 5DU,ALL,ALL,6896
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85050,UB6 8QH,ALL,ALL,7897
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85051,W7 3AH,ALL,ALL,6704
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85053,UB5 4AT,ALL,ALL,4042
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85054,UB6 7HQ,ALL,ALL,10445
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85057,W5 1TP,ALL,ALL,10211
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85061,UB2 4EY,ALL,ALL,3208
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85064,UB5 6QN,ALL,ALL,4459
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85066,W4 5LH,ALL,ALL,3551
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85069,UB6 8RA,ALL,ALL,4273
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85075,W4 1BB,ALL,ALL,4377
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85083,UB1 2TJ,ALL,ALL,5636
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85088,W7 3DD,ALL,ALL,3655
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85090,UB2 4EH,ALL,ALL,4578
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85091,W5 1AQ,ALL,ALL,1642
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85096,UB1 1BW,ALL,ALL,8267
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85098,UB5 5DZ,ALL,ALL,4059
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85099,W13 8LA,ALL,ALL,3145
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85103,UB1 2PH,ALL,ALL,3024
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85105,UB5 6WL,ALL,ALL,1901
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85107,W3 8QH,ALL,ALL,7598
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85108,UB5 5HB,ALL,ALL,5234
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85109,W3 8QE,ALL,ALL,3413
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85111,UB6 8HX,ALL,ALL,4608
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85112,UB6 0PA,ALL,ALL,5042
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85116,W7 1DR,ALL,ALL,5659
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85119,UB1 1LA,ALL,ALL,7833
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85120,W13 8ER,ALL,ALL,8342
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85121,UB1 1EQ,ALL,ALL,11482
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85122,W5 3TX,ALL,ALL,16004
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85123,W5 2HS,ALL,ALL,7267
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85127,UB5 4SR,ALL,ALL,9349
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85129,UB6 9EN,ALL,ALL,5906
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85130,W4 1BB,ALL,ALL,4144
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85617,W3 9BA,ALL,ALL,3159
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85623,UB1 2TS,ALL,ALL,1926
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85628,W7 2JJ,ALL,ALL,8832
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85630,W3 7TY,ALL,ALL,2997
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85633,UB1 2PT,ALL,ALL,7739
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85635,W3 7RG,ALL,ALL,5604
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85640,W3 6DL,ALL,ALL,3454
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85643,UB5 4LZ,ALL,ALL,5536
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85656,UB1 1HS,ALL,ALL,3760
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85657,W5 4RH,ALL,ALL,9947
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85663,UB1 2AY,ALL,ALL,9638
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85677,W3 6PH,ALL,ALL,4587
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85680,W3 0DF,ALL,ALL,9804
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85682,UB1 2LU,ALL,ALL,6943
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85687,W4 5DG,ALL,ALL,1393
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85694,W5 3AJ,ALL,ALL,3573
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85705,W3 6BA,ALL,ALL,169
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85712,UB5 6WL,ALL,ALL,6935
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85714,W5 1RQ,ALL,ALL,3122
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85715,UB5 6WL,ALL,ALL,4283
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85721,UB1 1PZ,ALL,ALL,2245
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85723,UB5 6WL,ALL,ALL,4211
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85725,UB5 4NY,ALL,ALL,7043
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85726,W13 9NZ,ALL,ALL,2903
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85728,UB6 8TG,ALL,ALL,291
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85733,UB1 2AX,ALL,ALL,1574
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85740,W5 1JQ,ALL,ALL,2351
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85743,UB1 2RX,ALL,ALL,3094
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,E85745,UB1 2TJ,ALL,ALL,6958
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,Y01221,UB1 2TU,ALL,ALL,3090
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,Y02342,UB2 5BQ,ALL,ALL,8340
GP_PRAC_PAT_LIST,01OCT2017,GP,07W,E38000048,Y04225,W13 8ER,ALL,ALL,853
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85002,N9 7HD,ALL,ALL,12530
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85003,EN3 5PR,ALL,ALL,8634
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85004,EN3 4DN,ALL,ALL,13283
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85010,N9 9HJ,ALL,ALL,4583
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85015,N18 1HR,ALL,ALL,4620
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85016,EN4 9NB,ALL,ALL,6471
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85020,N21 3LE,ALL,ALL,8568
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85023,EN3 6ND,ALL,ALL,8274
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85024,EN3 4EA,ALL,ALL,2304
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85025,EN1 3EW,ALL,ALL,11371
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85027,EN1 3LL,ALL,ALL,11906
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85029,EN1 3EB,ALL,ALL,12865
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85032,N14 4PR,ALL,ALL,9236
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85033,N21 2SA,ALL,ALL,16751
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85035,N21 1UJ,ALL,ALL,9762
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85036,EN1 3AZ,ALL,ALL,4252
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85039,N9 0TW,ALL,ALL,4766
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85043,N18 2TB,ALL,ALL,3958
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85044,N9 7HD,ALL,ALL,4902
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85048,EN3 5TU,ALL,ALL,4678
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85053,N13 4RG,ALL,ALL,7592
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85055,N13 5ST,ALL,ALL,4850
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85058,N9 8AJ,ALL,ALL,6432
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85072,N13 4RJ,ALL,ALL,9601
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85076,EN3 6PN,ALL,ALL,13092
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85625,EN2 7RD,ALL,ALL,6256
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85634,EN3 4DE,ALL,ALL,3182
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85642,N13 4JJ,ALL,ALL,8285
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85650,N18 1LA,ALL,ALL,4854
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85652,EN1 1PJ,ALL,ALL,4736
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85654,EN3 5BA,ALL,ALL,4019
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85656,EN1 1XG,ALL,ALL,2277
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85663,N9 9PU,ALL,ALL,4943
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85666,N18 2LY,ALL,ALL,4296
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85676,N9 7HD,ALL,ALL,4882
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85678,EN2 6TJ,ALL,ALL,4201
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85681,EN3 7HW,ALL,ALL,2319
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85682,N9 9LW,ALL,ALL,4807
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85684,EN3 4UE,ALL,ALL,5760
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85686,EN1 1HS,ALL,ALL,2594
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85687,N14 4AQ,ALL,ALL,7664
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85700,N11 1BD,ALL,ALL,4828
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85701,N13 4BS,ALL,ALL,9609
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85703,EN1 1LJ,ALL,ALL,7122
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,F85707,EN3 6GS,ALL,ALL,3802
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,Y00057,N18 2JF,ALL,ALL,5006
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,Y00612,N18 1RP,ALL,ALL,6478
GP_PRAC_PAT_LIST,01OCT2017,GP,07X,E38000057,Y03402,N9 0TW,ALL,ALL,19923
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85001,TW7 4HQ,ALL,ALL,7956
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85004,TW8 8DS,ALL,ALL,7579
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85007,TW1 1NE,ALL,ALL,9257
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85015,TW3 3ET,ALL,ALL,7291
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85018,TW5 9ER,ALL,ALL,2103
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85024,TW14 0AX,ALL,ALL,5333
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85030,W4 1RX,ALL,ALL,7179
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85035,TW13 6AJ,ALL,ALL,5033
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85040,W4 1RX,ALL,ALL,9730
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85045,TW13 6HD,ALL,ALL,3758
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85052,TW5 9RG,ALL,ALL,5785
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85056,TW13 4GU,ALL,ALL,7260
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85058,TW3 3LN,ALL,ALL,8043
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85059,TW3 3LN,ALL,ALL,9094
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85060,TW3 2DY,ALL,ALL,6132
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85062,TW3 1NL,ALL,ALL,11048
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85071,TW13 5AD,ALL,ALL,1743
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85113,TW3 2DY,ALL,ALL,6978
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85114,UB2 5QY,ALL,ALL,7703
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85115,TW14 9EF,ALL,ALL,3171
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85117,TW1 1EU,ALL,ALL,3427
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85126,TW3 3LN,ALL,ALL,7361
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85600,TW3 2DY,ALL,ALL,4975
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85605,TW8 8DS,ALL,ALL,8096
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85625,W4 1RX,ALL,ALL,3786
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85658,W4 1NU,ALL,ALL,4279
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85681,TW5 9ER,ALL,ALL,8457
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85683,W4 2BD,ALL,ALL,4368
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85692,W4 4BJ,ALL,ALL,7323
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85693,W4 3ET,ALL,ALL,8001
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85696,TW4 7LR,ALL,ALL,8629
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85697,TW14 8AG,ALL,ALL,5539
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85699,TW14 8SN,ALL,ALL,5748
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85700,TW13 4GU,ALL,ALL,2004
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85707,TW5 9BJ,ALL,ALL,4507
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85708,TW14 0AB,ALL,ALL,4554
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85713,TW3 4DH,ALL,ALL,3870
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85716,TW3 3ET,ALL,ALL,9888
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85718,TW14 9PY,ALL,ALL,4528
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85732,TW8 8DS,ALL,ALL,595
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85734,TW13 4GU,ALL,ALL,4907
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85735,TW8 8DS,ALL,ALL,3813
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85736,TW13 5JG,ALL,ALL,6208
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85739,TW5 9ER,ALL,ALL,9090
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85744,TW7 7DJ,ALL,ALL,10602
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85746,W4 3JL,ALL,ALL,3778
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,E85750,TW7 4HQ,ALL,ALL,7557
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,Y02671,TW3 3LN,ALL,ALL,15188
GP_PRAC_PAT_LIST,01OCT2017,GP,07Y,E38000084,Y02672,TW13 4GU,ALL,ALL,9491
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83001,SE3 0EN,ALL,ALL,13031
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83003,SE9 3JD,ALL,ALL,4772
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83012,SE28 8BE,ALL,ALL,16932
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83013,SE3 7HB,ALL,ALL,6431
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83015,SE9 5DQ,ALL,ALL,5210
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83016,SE18 6TE,ALL,ALL,9456
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83017,SE3 9YX,ALL,ALL,1036
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83019,SE18 1BB,ALL,ALL,11937
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83021,SE10 9GB,ALL,ALL,13973
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83022,SE9 1XY,ALL,ALL,2457
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83026,SE18 5TE,ALL,ALL,7712
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83027,SE9 6ER,ALL,ALL,12385
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83030,SE18 3PS,ALL,ALL,5356
GP_PRAC_PAT_LIST,01OCT2017,GP,08A,E38000066,G83031,SE2 9AT,ALL,ALL,7793
