"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","HEO","28280","37797","Portfolio & Analysis: Team member","0.83","Programme and Project Management (PPM)"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","Grade 6","58103","74446","Project Delivery Capability: Team Leader","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","SEO","35114","45232","Project Delivery Capability: Advisor","8.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","EO","23330","30896","Support Officer","2.60","Programme and Project Management (PPM)"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","EO","23330","30896","PIC Secretariat: Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","EO","23330","30896","Executive Assistant","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","SEO","35114","45232","Portfolio & Analysis: Advisor","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Portfolio & Project Delivery Directorate","1HR20","HEO","28280","37797","Project Delivery Capability: Team member","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Directors Office","2CS01","Grade 7","48004","62239","Business Manager","1.00","Finance"
"Home Office","Home Office","Directors Office","2CS01","EO","23330","30896","Executive Assistant","1.00","Finance"
"Home Office","Home Office","Finance Professionalism and Capability","1CS17","Grade 6","58103","74446","Senior Finance  Manager","0.91","Finance"
"Home Office","Home Office","Finance Professionalism and Capability","1CS17","Grade 7","48004","62239","Senior Finance  Manager","1.00","Finance"
"Home Office","Home Office","Finance Professionalism and Capability","1CS17","SEO","35114","45232","Finance Officer","4.69","Finance"
"Home Office","Home Office","Finance Professionalism and Capability","1CS17","HEO","28280","37797","Finance Officer","2.00","Finance"
"Home Office","Home Office","Finance Professionalism and Capability","1CS17","EO","23330","30896","Finance Support Officer","2.80","Finance"
"Home Office","Home Office","Financial Management Unit","1CS21","Grade 6","58103","74446","Senior Finance  Manager","6.30","Finance"
"Home Office","Home Office","Financial Management Unit","1CS21","Grade 7","48004","62239","Senior Finance  Manager","14.60","Finance"
"Home Office","Home Office","Financial Management Unit","1CS21","SEO","35114","45232","Finance Officer","46.19","Finance"
"Home Office","Home Office","Financial Management Unit","1CS21","HEO","28280","37797","Finance Officer","60.03","Finance"
"Home Office","Home Office","Financial Management Unit","1CS21","EO","23330","30896","Finance Support Officer","55.58","Finance"
"Home Office","Home Office","Financial Management Unit","1CS21","AO","20352","24336","Finance Support Officer","22.37","Finance"
"Home Office","Home Office","Financial Management Unit","1CS21","AA","16641","20924","Finance Support Officer","4.00","Finance"
"Home Office","Home Office","Financial Planning Unit","1CS15","Grade 6","58103","74446","Senior Finance  Manager","2.00","Finance"
"Home Office","Home Office","Financial Planning Unit","1CS15","Grade 7","48004","62239","Senior Finance  Manager","8.67","Finance"
"Home Office","Home Office","Financial Planning Unit","1CS15","SEO","35114","45232","Finance Officer","11.79","Finance"
"Home Office","Home Office","Financial Planning Unit","1CS15","HEO","28280","37797","Finance Officer","5.00","Finance"
"Home Office","Home Office","Financial Planning Unit","1CS15","EO","23330","30896","Finance Support Officer","1.00","Finance"
"Home Office","Home Office","Financial Planning Unit","1CS15","AO","20352","24336","Finance Support Officer","0.56","Finance"
"Home Office","Home Office","Enablers Finance Business Partner Unit","1CS23","Grade 6","58103","74446","Senior Finance  Manager","3.00","Finance"
"Home Office","Home Office","Enablers Finance Business Partner Unit","1CS23","Grade 7","48004","62239","Senior Finance  Manager","3.00","Finance"
"Home Office","Home Office","Enablers Finance Business Partner Unit","1CS23","SEO","35114","45232","Finance Officer","1.00","Finance"
"Home Office","Home Office","Enablers Finance Business Partner Unit","1CS23","EO","23330","30896","Executive Assistant","1.00","Finance"
"Home Office","Home Office","Crime, Policing and Fire Finance Business Partner Unit","1CS45","Grade 6","58103","74446","Senior Finance  Manager","1.00","Finance"
"Home Office","Home Office","Crime, Policing and Fire Finance Business Partner Unit","1CS45","Grade 7","48004","62239","Senior Finance  Manager","4.00","Finance"
"Home Office","Home Office","Crime, Policing and Fire Finance Business Partner Unit","1CS45","SEO","35114","45232","Finance Officer","2.00","Finance"
"Home Office","Home Office","Crime, Policing and Fire Finance Business Partner Unit","1CS45","HEO","28280","37797","Finance Officer","1.00","Finance"
"Home Office","Home Office","Crime, Policing and Fire Finance Business Partner Unit","1CS45","EO","23330","30896","Finance Support Officer","1.00","Finance"
"Home Office","Home Office","Office for Security and Counter Terrorism Finance Business Partner Unit","1CS18","Grade 7","48004","62239","Senior Finance  Manager","2.00","Finance"
"Home Office","Home Office","Office for Security and Counter Terrorism Finance Business Partner Unit","1CS18","SEO","35114","45232","Finance Officer","2.00","Finance"
"Home Office","Home Office","Office for Security and Counter Terrorism Finance Business Partner Unit","1CS18","HEO","28280","37797","Finance Officer","2.00","Finance"
"Home Office","Home Office","BICS Finance Business Partner Unit","1CS17","Grade 6","58103","74446","Senior Finance  Manager","2.00","Finance"
"Home Office","Home Office","BICS Finance Business Partner Unit","1CS17","Grade 6","58103","74446","EU Senior Finance  Manager","1.00","Finance"
"Home Office","Home Office","BICS Finance Business Partner Unit","1CS17","Grade 7","48004","62239","EU Senior Finance  Manager","2.00","Finance"
"Home Office","Home Office","BICS Finance Business Partner Unit","1CS17","SEO","35114","45232","EU Finance Officer","6.00","Finance"
"Home Office","Home Office","BICS Finance Business Partner Unit","1CS17","HEO","28280","37797","EU Finance Officer","12.67","Finance"
"Home Office","Home Office","BICS Finance Business Partner Unit","1CS17","EO","23330","30896","EU Finance Support Officer","4.60","Finance"
"Home Office","Home Office","BICS Finance Business Partner Unit","1CS17","AO","20352","24336","EU Finance Support Officer","2.00","Finance"
"Home Office","Home Office","Immigration Enforcement Finance Business Partner Unit","1CS48","Grade 6","58103","74446","Senior Finance  Manager","1.00","Finance"
"Home Office","Home Office","Immigration Enforcement Finance Business Partner Unit","1CS48","Grade 7","48004","62239","Senior Finance  Manager","2.00","Finance"
"Home Office","Home Office","Immigration Enforcement Finance Business Partner Unit","1CS48","AO","20352","24336","Executive Assistant","1.00","Finance"
"Home Office","Home Office","Border Force Finance Business Partner Unit","1CS52","Grade 6","58103","74446","Senior Finance  Manager","1.00","Finance"
"Home Office","Home Office","Border Force Finance Business Partner Unit","1CS52","Grade 7","48004","62239","Senior Finance  Manager","3.67","Finance"
"Home Office","Home Office","Border Force Finance Business Partner Unit","1CS52","SEO","35114","45232","Finance Officer","7.00","Finance"
"Home Office","Home Office","Border Force Finance Business Partner Unit","1CS52","HEO","28280","37797","Finance Officer","3.00","Finance"
"Home Office","Home Office","Border Force Finance Business Partner Unit","1CS52","AO","20352","24336","Finance Support Officer","1.00","Finance"
"Home Office","Home Office","HM Passport Office Finance Business Partner Unit","1CS20","Grade 6","58103","74446","Senior Finance  Manager","2.00","Finance"
"Home Office","Home Office","HM Passport Office Finance Business Partner Unit","1CS20","Grade 7","48004","62239","Senior Finance  Manager","1.92","Finance"
"Home Office","Home Office","HM Passport Office Finance Business Partner Unit","1CS20","SEO","35114","45232","Finance Officer","2.00","Finance"
"Home Office","Home Office","HM Passport Office Finance Business Partner Unit","1CS20","HEO","28280","37797","Finance Officer","1.61","Finance"
"Home Office","Home Office","UK Visas and Immigration Finance Business Partner Unit","1CS20","Grade 6","58103","74446","Senior Finance  Manager","1.00","Finance"
"Home Office","Home Office","UK Visas and Immigration Finance Business Partner Unit","1CS20","Grade 7","48004","62239","Senior Finance  Manager","2.80","Finance"
"Home Office","Home Office","UK Visas and Immigration Finance Business Partner Unit","1CS20","SEO","35114","45232","Finance Officer","2.00","Finance"
"Home Office","Home Office","UK Visas and Immigration Finance Business Partner Unit","1CS20","HEO","28280","37797","Finance Officer","2.00","Finance"
"Home Office","Home Office","Adelphi Services","1CS16","Grade 6","58103","74446","Senior IT Manager","3.00","Information Technology"
"Home Office","Home Office","Adelphi Services","1CS16","Grade 7","48004","62239","Senior IT Manager","11.00","Information Technology"
"Home Office","Home Office","Adelphi Services","1CS16","SEO","35114","45232","IT Manager","14.00","Information Technology"
"Home Office","Home Office","Adelphi Services","1CS16","HEO","28280","37797","IT Manager","7.59","Information Technology"
"Home Office","Home Office","Adelphi Services","1CS16","EO","23330","30896","IT Manager","0.58","Information Technology"
"Home Office","Home Office","Home Office Estates","2CS01","Grade 7","48004","62239","Messenger Senior Executive","1.00","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","SEO","35114","45232","Senior Messenger Manager","2.00","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","HEO","28280","37797","Messenger Manager","2.00","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","EO","23330","30896","Messenger Executive","6.00","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","AO","20352","24336","Messenger","8.80","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","AA","16641","20924","Messenger","73.78","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","SEO","35114","45232","Senior Facilities Delivery Manager","1.00","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","HEO","28280","37797","Facilities Manager","7.80","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","EO","23330","30896","Facilities Executive","6.31","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","AO","20352","24336","Facilities Assistant","8.00","Property and asset management"
"Home Office","Home Office","Home Office Estates","2CS01","AA","16641","20924","Facilities Assistant","4.20","Property and asset management"
"Home Office","Home Office","Smarter Working Programme","1CS49","Grade 6","58103","74446","Senior Programme Manager","4.83","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working Programme","1CS49","Grade 7","48004","62239","Programme Manager","11.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working Programme","1CS49","SEO","35114","45232","Programme Manager","15.76","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working Programme","1CS49","HEO","28280","37797","Programme Officer","6.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Smarter Working Programme","1CS49","EO","23330","30896","Programme Support Officer","2.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Chief People Officer’s Private Office / Secretariat","2HR02","Grade 6","58103","74446","Chief Of Staff","1.00","Human Resources"
"Home Office","Home Office","Chief People Officer’s Private Office / Secretariat","2HR02","SEO","35114","45232","Private Secretary","3.63","Human Resources"
"Home Office","Home Office","Chief People Officer’s Private Office / Secretariat","2HR02","HEO","28280","37797","Private Secretary","2.00","Human Resources"
"Home Office","Home Office","Chief People Officer’s Private Office / Secretariat","2HR02","EO","23330","30896","Executive Support","1.00","Human Resources"
"Home Office","Home Office","Chief People Officer’s Private Office / Secretariat","2HR02","AO","20352","24336","Administration Support","1.00","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team","1HR07","Grade 6","58103","74446","Head of Diversity Consultancy","1.00","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team","1HR07","Grade 7","48004","62239","Deputy Head of Diversity","4.00","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team","1HR07","SEO","35114","45232","HR Advisor - Diversity","4.00","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team","1HR07","HEO","28280","37797","HR Advisor - Diversity","5.00","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team - ETHOS","1HR07","HEO","28280","37797","Executive Support","1.00","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team","1HR07","EO","23330","30896","Executive Support","0.89","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team - A Gender","1HR07","Grade 7","48004","62239","Deputy Head of A Gender","1.00","Human Resources"
"Home Office","Home Office","Strat Diversity Action Team - A Gender","1HR07","EO","23330","30896","Executive Support","1.00","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR07","Grade 7","48004","62239","Deputy Head of SCS Resources & Public Appts","2.00","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR07","SEO","35114","45232","Public Appts Lead","1.00","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR07","SEO","35114","45232","SCS Recruitment Lead","1.00","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR07","HEO","28280","37797","MI & Transparency","1.00","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR07","HEO","28280","37797","SCS & Public Appts Recruitment Managers","2.00","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR07","AO","20352","24336","Administration Support","1.00","Human Resources"
"Home Office","Home Office","Reward","1HR17","Grade 6","58103","74446","Team Leader","1.00","Human Resources"
"Home Office","Home Office","Reward","1HR17","Grade 7","48004","62239","Deputy Team Leader","2.50","Human Resources"
"Home Office","Home Office","Reward","1HR17","SEO","35114","45232","Senior Reward Manager","2.00","Human Resources"
"Home Office","Home Office","Reward","1HR17","SEO","35114","45232","Senior Pensions Manager","1.00","Human Resources"
"Home Office","Home Office","Reward","1HR17","HEO","28280","37797","Reward Manager","1.00","Human Resources"
"Home Office","Home Office","Reward","1HR17","EO","23330","30896","Reward Officer","1.00","Human Resources"
"Home Office","Home Office","Reward","1HR17","AO","20352","24336","Flexi Officer","1.00","Human Resources"
"Home Office","Home Office","Employee Relations","1HR17","Grade 7","48004","62239","Team Leader","1.00","Human Resources"
"Home Office","Home Office","Employee Relations","1HR17","SEO","35114","45232","Senior Employee Relations Manager","2.00","Human Resources"
"Home Office","Home Office","Employee Relations","1HR17","HEO","28280","37797","Employee Relations Manager","0.67","Human Resources"
"Home Office","Home Office","Employee Relations","1HR17","AO","20352","24336","Facility Time Administrator","1.00","Human Resources"
"Home Office","Home Office","HR Policy","1HR17","Grade 6","58103","74446","Team Leader","2.00","Human Resources"
"Home Office","Home Office","HR Policy","1HR17","SEO","35114","45232","Senior HR Policy Advisor","4.00","Human Resources"
"Home Office","Home Office","HR Policy","1HR17","HEO-D","27595","38039","HR Policy Advisor","1.00","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","Grade 7","48004","62239","Team Leader","1.00","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","SEO","35114","45232","Senior H, S & W Advisors","3.00","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","SEO","35114","45232","Training Ass & Governance","0.58","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","SEO","35114","45232","Policy and Assurance Officer","0.73","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","HEO","28280","37797","Training Lead","1.00","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","HEO","28280","37797","Health and Safety Liaison Officers","11.40","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","HEO","28280","37797","Governance Lead","0.64","Human Resources"
"Home Office","Home Office","Health Safety and Wellbeing","1HR17","EO","23330","30896","Management Information and Assurance Officer","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","Grade 6","58103","74446","Head of Learning and Development","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","Grade 6","58103","74446","Head of Capability","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","Grade 6","58103","74446","Head of Learning Delivery","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","Grade 7","48004","62239","Deputy Head of Units -  L&S","5.75","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","SEO","35114","45232","Senior L&S Advisor","6.77","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","HEO","28280","37797","L&S Advisor","7.09","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","EO","23330","30896","L&S Support Advisor","15.80","Human Resources"
"Home Office","Home Office","Learning and Skills - Leadership Development","1HR09","AO","20352","24336","Support L&S","3.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Specialist Training, UK Visas and International","1HR09","Grade 7","48004","62239","Deputy Head of Unit","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Specialist Training, UK Visas and International","1HR09","SEO","35114","45232","Senior Training Manager","2.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Specialist Training, UK Visas and International","1HR09","HEO","28280","37797","Training Manager","2.52","Human Resources"
"Home Office","Home Office","Learning and Skills - Specialist Training, UK Visas and International","1HR09","HEO","28280","37797","Training Manager -CIO","5.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Specialist Training, UK Visas and International","1HR09","EO","23330","30896","Trainers","8.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Specialist Training, UK Visas and International","1HR09","AO","20352","24336","Training Support","2.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Immigration Enforcement Specialist Training","1HR09","Grade 7","48004","62239","Deputy Head of L&S Continuous Improvement","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Immigration Enforcement Specialist Training","1HR09","SEO","35114","45232","Programme Manager Continous Improvement Projects","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Immigration Enforcement Specialist Training","1HR09","HEO","28280","37797","Programme Manager Continous Improvement","2.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Immigration Enforcement Specialist Training","1HR09","HEO-D","27595","38039","Programme Manager Continous Improvement","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Immigration Enforcement Specialist Training","1HR09","EO","23330","30896","Support for Continous Improvement","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - Immigration Enforcement Specialist Training","1HR09","AO","20352","24336","Support for Continous Improvement","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - BF Specialist Training Teams","1HR09","Grade 7","48004","62239","Deputy Head of Unit","1.00","Human Resources"
"Home Office","Home Office","Learning and Skills - BF Specialist Training Teams","1HR09","SEO","35114","45232","Senior Specialist Trainers","4.00","Human Resources"
"Home Office","Home Office","Learning and Skills - BF Specialist Training Teams","1HR09","HEO","28280","37797","Specialist Trainers - CIO","2.67","Human Resources"
"Home Office","Home Office","Learning and Skills - BF Specialist Training Teams","1HR09","EO","23330","30896","Executive Specialist Trainers","2.00","Human Resources"
"Home Office","Home Office","Learning and Skills - BF Specialist Training Teams","1HR09","EO","23330","30896","Executive Specialist Trainers - IO","18.25","Human Resources"
"Home Office","Home Office","Learning and Skills - BF Specialist Training Teams","1HR09","AO","20352","24336","Assistant Specialist Trainers","5.54","Human Resources"
"Home Office","Home Office","Learning and Skills - BF Specialist Training Teams","1HR09","AA","16641","20924","Assistant Specialist Trainers","0.60","Human Resources"
"Home Office","Home Office","HR Business Partnering - UK Visas and Immigration","1HR19","Grade 7","48004","62239","Senior HR Business Partner","5.28","Human Resources"
"Home Office","Home Office","HR Business Partnering - UK Visas and Immigration","1HR19","SEO","35114","45232","HR Business Partner","1.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - UK Visas and Immigration","1HR19","HEO-D","27595","38039","HR Business Partner","1.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - UK Visas and Immigration","1HR19","EO","23330","30896","HRBP Support","2.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - HM Passport Office","1HR19","Grade 6","58103","74446","Senior HR Business Partner","1.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - HM Passport Office","1HR19","Grade 7","48004","62239","Senior HR Business Partner","1.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - HM Passport Office","1HR19","HEO-D","27595","38039","HR Business Partner","3.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Border Force","1HR15","Grade 6","58103","74446","Senior HR Business Partner","2.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Border Force","1HR15","Grade 6","58103","74446","Senior HR Business Partner","0.87","Human Resources"
"Home Office","Home Office","HR Business Partnering - Border Force","1HR15","Grade 7","48004","62239","Senior HR Business Partner","5.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Border Force","1HR15","HEO","28280","37797","HR Business Partner","1.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Border Force","1HR15","HEO-D","27595","38039","HR Business Partner","2.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Policy and Enablers","1HR23","Grade 6","58103","74446","Senior HR Business Partner","2.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Policy and Enablers","1HR23","Grade 7","48004","62239","Senior HR Business Partner","5.89","Human Resources"
"Home Office","Home Office","HR Business Partnering - Policy and Enablers","1HR23","HEO-D","27595","38039","HR Business Partner","3.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Immigration Enforcement","1HR24","Grade 6","58103","74446","Senior HR Business Partner","4.00","Human Resources"
"Home Office","Home Office","HR Business Partnering - Immigration Enforcement","1HR24","Grade 7","48004","62239","Senior HR Business Partner","5.70","Human Resources"
"Home Office","Home Office","HR Business Partnering - Immigration Enforcement","1HR24","SEO","35114","45232","HR Business Partner","1.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","Grade 6","58103","74446","Head of People Capability Strategy and Engagement","1.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","Grade 6","58103","74446","Head of Talent & Inclusion","1.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","Grade 6","58103","74446","Head of Leadership","1.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","Grade 7","48004","62239","Talent Lead and Head of Fast Stream","1.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","Grade 7","48004","62239","Leadership lead","1.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","Grade 7","48004","62239","Engagement Lead","1.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","SEO","35114","45232","Talent Manager","2.17","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","SEO","35114","45232","Leadership, Strategy and OD Consultant","2.76","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","HEO-D","27595","38039","Talent Manager","2.00","Human Resources"
"Home Office","Home Office","Leadership and Change","1HR07","EO","23330","30896","Project Support","4.67","Human Resources"
"Home Office","Home Office","HR Workforce Planning","1HR11","Grade 6","58103","74446","Team Leader","1.00","Human Resources"
"Home Office","Home Office","HR Workforce Planning","1HR11","Grade 7","48004","62239","Deputy Team Leader","2.83","Human Resources"
"Home Office","Home Office","HR Workforce Planning","1HR11","SEO","35114","45232","Senior Workforce Planning Consultant","4.00","Human Resources"
"Home Office","Home Office","HR Workforce Planning","1HR11","HEO","28280","37797","Workforce Planning Consultant","2.94","Human Resources"
"Home Office","Home Office","HR Workforce Planning","1HR11","EO","23330","30896","Workforce Planning Consultant","1.44","Human Resources"
"Home Office","Home Office","HR Workforce Planning","1HR11","AO","20352","24336","Administrative Support","1.00","Human Resources"
"Home Office","Home Office","People Data Analytics Team","1HR11","Grade 6","58103","74446","Team Leader","1.00","Human Resources"
"Home Office","Home Office","People Data Analytics Team","1HR11","SEO","35114","45232","Senior Information Analyst","3.95","Human Resources"
"Home Office","Home Office","People Data Analytics Team","1HR11","HEO","28280","37797","Information Analyst","6.00","Human Resources"
"Home Office","Home Office","People Data Analytics Team","1HR11","EO","23330","30896","Executive Support","2.00","Human Resources"
"Home Office","Home Office","People Data Analytics Team","1HR11","AO","20352","24336","Administrative Support","1.00","Human Resources"
"Home Office","Home Office","HR Commissioning","1HR11","Grade 6","58103","74446","Team Leader","2.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Shared Services","1HR11","Grade 7","48004","62239","Deputy Head Shared Services","1.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Projects Team","1HR11","Grade 7","48004","62239","Head of Project Communications","2.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Shared Services","1HR11","SEO","35114","45232","HR Casework Lead - Shared Services","1.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Shared Services","1HR11","SEO","35114","45232","HR Change Gateway Lead - Shared Services","1.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Projects Team","1HR11","SEO","35114","45232","HR Project Leader","1.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Shared Services","1HR11","HEO","28280","37797","HR Casework - Shared Services","1.95","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR11","SEO","35114","45232","Corporate Support and Honours Team Leader","0.89","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR11","HEO","28280","37797","Corporate Support and Honours Advisor","2.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Shared Services","1HR11","EO","23330","30896","Commissioning Support","1.00","Human Resources"
"Home Office","Home Office","HR Commissioning - Projects Team","1HR11","EO","23330","30896","Commissioning Support","1.00","Human Resources"
"Home Office","Home Office","Senior Civil Service and Public Appointments Resourcing and HR Management","1HR11","EO","23330","30896","Corporate Support and Honours Advisor","2.00","Human Resources"
"Home Office","Home Office","Resourcing","1HR07","Grade 6","58103","74446","Head of Unit","1.00","Human Resources"
"Home Office","Home Office","Resourcing","1HR07","Grade 7","48004","62239","Deputy Head of Unit","2.00","Human Resources"
"Home Office","Home Office","Resourcing","1HR07","SEO","35114","45232","Senior Resourcing Lead","4.50","Human Resources"
"Home Office","Home Office","Resourcing","1HR07","HEO","28280","37797","Resourcing Lead","8.42","Human Resources"
"Home Office","Home Office","Resourcing","1HR07","EO","23330","30896","Resourcing Officer","9.69","Human Resources"
"Home Office","Home Office","Resourcing","1HR07","AO","20352","24336","Resourcing Support","1.89","Human Resources"
"Home Office","Home Office","Transformation Talent Attraction - transformation budget","1HR07","SEO","35114","45232","Leadership Management","2.47","Human Resources"
"Home Office","Home Office","Transformation Talent Attraction - transformation budget","1HR07","EO","23330","30896","Leadership Support","1.61","Human Resources"
"Home Office","Home Office","Transformation Learn & Develop - Transformation Budget","1HR07","Grade 7","48004","62239","Head of Unit","1.00","Human Resources"
"Home Office","Home Office","Transformation Learn & Develop - Transformation Budget","1HR07","SEO","35114","45232","Career Pathway Project Leads","1.58","Human Resources"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","58103","74446","Head of Division","1.00","Policy"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","58103","74446","Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","58103","74446","Vacant","1.00","Medicine"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","58103","74446","Animal Scientific Procedures Inspectors","19.25","Vets"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","SEO","35114","45232","Regulation Support","1.00","Policy"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","SEO","35114","45232","Regulation Support","1.00","Planning"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","SEO","35114","45232","Regulation Support","2.00","Operational Delivery"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","HEO-D","27595","38039","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","HEO","28280","37797","Implementation Manager","1.00","Operational Delivery"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","EO","23330","30896","Regulation Support","5.00","Operational Delivery"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","AO","20352","24336","Regulation Support","5.00","Operational Delivery"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","58103","74446","Assistant Director","3.00","Science and Engineering"
