"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","B1/BAND B1","23557","29795","Events coordinator","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","C/BAND C","19594","24188","Assistant events coordinator","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","C/BAND C","19594","24188","Front of House officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","C/BAND C","19594","24188","Front of House officer","5.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","C/BAND C","19594","24188","Operations Support Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","A/BAND A","44300","59885","Senior Policy Analyst","4.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","B2/BAND B2","29819","38103","Executive Assistant","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","B2/BAND B2","29819","38103","Policy analyst","3.60","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","94","B/Faststream","27000","35817","Policy analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","A/BAND A","44300","59885","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","120","B1/BAND B1","23557","29795","Executive Assistant","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","B2/BAND B2","29819","38103","Executive Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","B2/BAND B2","29819","38103","Head of Duty Clerks","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","B2/BAND B2","29819","38103","Head of Garden Rooms","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","B1/BAND B1","23557","29795","Duty Clerk","5.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","B1/BAND B1","23557","29795","Executive Assistant","10.75","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","B1/BAND B1","23557","29795","Executive Assistant","4.00","Operational Research"
"Cabinet Office","Cabinet Office","Prime Minister's Office","146","C/BAND C","19594","24188","Not in post","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","152","A/BAND A","44300","59885","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","TIS3","36371","47167","Senior Press Officer","6.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","A/BAND A","44300","59885","Chief Press Officer","5.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","A/BAND A","44300","59885","Government News Planner","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","B2/BAND B2","29819","38103","Head of Administration","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","B1/BAND B1","23557","29795","Communications Assistant","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","154","B1/BAND B1","23557","29795","Executive Assistant","2.00","Communications"
"Cabinet Office","Cabinet Office","Private Office Group","57","A/BAND A","44300","59885","Senior Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","57","A/BAND A","44300","59885","Senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","57","B2/BAND B2","29819","38103","Private Secretary","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","57","B1/BAND B1","23557","29795","Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","57","B1/BAND B1","23557","29795","Operations Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","57","C/BAND C","19594","24188","Operations Support Officer","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","A/BAND A","44300","59885","Private Secretary","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","A/BAND A","44300","59885","Senior Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","B2/BAND B2","29819","38103","Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","B2/BAND B2","29819","38103","Private Secretary","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","B1/BAND B1","23557","29795","Diary Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","B1/BAND B1","23557","29795","Operational Manager","4.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","C/BAND C","19594","24188","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","63","C/BAND C","19594","24188","Operations Support Officer","8.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","131","A/BAND A","44300","59885","Private Secretary","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","131","B1/BAND B1","23557","29795","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","131","B1/BAND B1","23557","29795","Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","131","C/BAND C","19594","24188","Operations Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Private Office Group","133","A/BAND A","44300","59885","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","133","A/BAND A","44300","59885","Senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","142","A/BAND A","44300","59885","Senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","142","B2/BAND B2","29819","38103","Policy Adviser","1.61","Policy"
"Cabinet Office","Cabinet Office","Private Office Group","142","C/BAND C","19594","24188","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","A/BAND A","44300","59885","Senior Operational Manager","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","B2/BAND B2","29819","38103","Operational Manager","6.50","Operational delivery"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","B1/BAND B1","23557","29795","Office Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","B1/BAND B1","23557","29795","Operational Manager","2.61","Operational delivery"
"Cabinet Office","Cabinet Office","Scheme Management Executive","110","C/BAND C","19594","24188","Operations Support Officer","2.80","Operational delivery"
"Cabinet Office","Cabinet Office","Constitution Group","59","A/BAND A","44300","59885","Business Manager of Constitution Group","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","A/BAND A","44300","59885","Head of Constitutional Policy","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","A/BAND A","44300","59885","Head of Constitutional Reform Team","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","A/BAND A","44300","59885","Head of House of Lords Team","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","A/BAND A","44300","59885","Head of Parliamentary Reform Team","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","A/BAND A","44300","59885","Head of Secretariat & Senior Clerk","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Constitution Group","108","A/BAND A","44300","59885","Senior Clerk","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Constitution Group","108","B2/BAND B2","29819","38103","Policy Manager","3.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","B2/BAND B2","29819","38103","Secretariat Support Team Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Constitution Group","108","B2/BAND B2","29819","38103","Senior Policy Manager","3.80","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","B/Faststream","27000","35817","Policy Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","B1/BAND B1","23557","29795","Casework Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Constitution Group","108","B1/BAND B1","23557","29795","Policy Support","1.83","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","108","B1/BAND B1","23557","29795","SST Assistant Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Constitution Group","108","C/BAND C","19594","24188","Administrator","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Constitution Group","118","A/BAND A","44300","59885","Acting Head of Political Parties and Referendums","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","A/BAND A","44300","59885","Head of Boundaries and Electoral Systems","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","A/BAND A","44300","59885","Head of Electoral Administration","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","A/BAND A","44300","59885","Head of Electoral Landscape and IER","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","A/BAND A","44300","59885","Head of Registration and Franchise","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B2/BAND B2","29819","38103","Business Manager to Elections and Democracy Division","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B2/BAND B2","29819","38103","Policy Manager","9.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B2/BAND B2","29819","38103","Senior Policy Manager","5.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B/Faststream","27000","35817","Policy Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","118","B1/BAND B1","23557","29795","Policy Support","2.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","A/BAND A","44300","59885","Acting Head of Programme Management Office","1.00","Project and Programme Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group","257","A/BAND A","44300","59885","Business Design Project Director","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","A/BAND A","44300","59885","Head of Policy and Legislation Team","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","A/BAND A","44300","59885","Head Of Research","1.00","Social Research"
"Cabinet Office","Cabinet Office","Constitution Group","257","A/BAND A","44300","59885","Outgoing Head of Programme Management Office","1.00","Project and Programme Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group","257","A/BAND A","44300","59885","Registration Improvement Project Director","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","A/BAND A","44300","59885","Systems Architect","2.00","Information Technology"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Policy Manager","2.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Project Manager","3.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Requirements Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Requirements Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Senior Policy Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B2/BAND B2","29819","38103","Stakeholders and Communications Manager","1.00","Project and Programme Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group","257","B/Faststream","27000","35817","Policy Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B1/BAND B1","23557","29795","Policy Advisor","2.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","257","B1/BAND B1","23557","29795","Programme support officer","1.00","Project and Programme Management (PPM)"
"Cabinet Office","Cabinet Office","Constitution Group","257","B1/BAND B1","23557","29795","Project Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","286","A/BAND A","44300","59885","Head of Devolution Team","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","286","B2/BAND B2","29819","38103","Senior Policy Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Constitution Group","286","B1/BAND B1","23557","29795","Policy Support","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","291","A/BAND A","44300","59885","Operational Manager","2.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Government Property Unit","291","A/BAND A","44300","59885","Operations Support Officer","2.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Senior Finance Manager","1.00","Finance"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Senior Technical Adviser","1.00","Finance"
"Cabinet Office","Cabinet Office","Government Property Unit","294","A/BAND A","44300","59885","Statistician","1.00","Finance"
"Cabinet Office","Cabinet Office","Government Property Unit","294","B2/BAND B2","29819","38103","Knowledge Information Management Support Officer","4.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","294","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","294","B1/BAND B1","23557","29795","Finance Officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Government Property Unit","294","B1/BAND B1","23557","29795","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Operational Manager","1.00","Procurement"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Operational Manager","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Operations Support Officer","2.00","Procurement"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Programme Manager","1.00","Project and Programme Management (PPM)"
"Cabinet Office","Cabinet Office","Government Property Unit","295","A/BAND A","44300","59885","Senior policy adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B2/BAND B2","29819","38103","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B2/BAND B2","29819","38103","Operations Support Officer","3.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B/Faststream","27000","35817","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B1/BAND B1","23557","29795","Executive Assistant","0.62","Procurement"
"Cabinet Office","Cabinet Office","Government Property Unit","295","B1/BAND B1","23557","29795","Executive Assistant","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Government Property Unit","296","A/BAND A","44300","59885","Operational Manager","5.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Government Property Unit","296","A/BAND A","44300","59885","Operations Support Officer","10.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Government Property Unit","296","B2/BAND B2","29819","38103","Operations Support Officer","2.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","10","B1/BAND B1","23557","29795","Executive Assistant","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","54","A/BAND A","44300","59885","Senior policy adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","54","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","54","B/Faststream","27000","35817","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","54","B1/BAND B1","23557","29795","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","76","A/BAND A","44300","59885","Senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","76","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","76","B/Faststream","27000","35817","Policy Adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","86","A/BAND A","44300","59885","Executive Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","86","A/BAND A","44300","59885","Senior policy adviser","4.50","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","86","B/Faststream","27000","35817","Policy Adviser","3.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","B2/BAND B2","29819","38103","Senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","B/Faststream","27000","35817","Policy Adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Economic and Domestic Affairs Secretariat","144","C/BAND C","19594","24188","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Business Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B2/BAND B2","29819","38103","Business Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Business Manager","10.11","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","C/BAND C","19594","24188","Business Support Administrator","25.10","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B2/BAND B2","29819","38103","Executive Assistant","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Head of Practice","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","LEAN Practictioner","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Programme Director","17.35","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Project Manager","3.86","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG9","B2/BAND B2","29819","38103","Business Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG9","B1/BAND B1","23557","29795","Business Manager","2.05","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG9","A/BAND A","44300","59885","Programme Director","4.89","Policy"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Head of Communications","1.00","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Marketing Manager","0.66","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B2/BAND B2","29819","38103","Creative Services Manager","0.70","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B2/BAND B2","29819","38103","Senior Events Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B2/BAND B2","29819","38103","Art Worker","1.00","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Events Manager","1.55","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Marketing Manager","0.59","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Communications Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","C/BAND C","19594","24188","Business Support Administrator","0.76","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Marketing Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","National School of Government","NSG6","A/BAND A","44300","59885","International Consultant","6.52","Human resources"
"Cabinet Office","Cabinet Office","National School of Government","NSG6","B2/BAND B2","29819","38103","Business Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG6","B1/BAND B1","23557","29795","Business Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG6","C/BAND C","19594","24188","Business Support Administrator","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Account Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B2/BAND B2","29819","38103","Business Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Account Manager Support","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","C/BAND C","19594","24188","Account Manager Support","0.83","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Head of Sunningdale Institute","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Head of Capability Building Team","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","A/BAND A","44300","59885","Project Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B2/BAND B2","29819","38103","Project Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG3","B1/BAND B1","23557","29795","Review Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B1/BAND B1","23557","29795","Executive Assistant","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","A/BAND A","44300","59885","Head of IT and Facilities","1.00","Information Technology"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B2/BAND B2","29819","38103","Senior IT manager","2.00","Information Technology"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B1/BAND B1","23557","29795","IT Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","C/BAND C","19594","24188","Technical Support Officer","2.66","Information Technology"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","C/BAND C","19594","24188","Business Support Administrator","1.75","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B2/BAND B2","29819","38103","Facilities Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B1/BAND B1","23557","29795","Facilities Support","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","C/BAND C","19594","24188","Facilities Administrator","3.84","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG5","B2/BAND B2","29819","38103","Management Accountant","1.00","Finance"
"Cabinet Office","Cabinet Office","National School of Government","NSG5","B1/BAND B1","23557","29795","Finance Manager","3.60","Finance"
"Cabinet Office","Cabinet Office","National School of Government","NSG5","C/BAND C","19594","24188","Finance Officer","5.18","Finance"
"Cabinet Office","Cabinet Office","National School of Government","NSG5","B2/BAND B2","29819","38103","Residential Services Manager","1.00","Finance"
"Cabinet Office","Cabinet Office","National School of Government","NSG5","C/BAND C","19594","24188","Residential Services Administrator","1.00","Finance"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","A/BAND A","44300","59885","Head of HR","1.00","Human resources"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B2/BAND B2","29819","38103","Senior HR Manager","1.00","Human resources"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B1/BAND B1","23557","29795","HR Officer","1.00","Human resources"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","C/BAND C","19594","24188","HR support officer","1.00","Human resources"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","A/BAND A","44300","59885","Head of Library Services","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B1/BAND B1","23557","29795","Library Manager","0.79","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","B1/BAND B1","23557","29795","Assistant Librarian","0.50","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","C/BAND C","19594","24188","Library Officer","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","A/BAND A","44300","59885","Head of Governance and Performance","0.90","Operational delivery"
"Cabinet Office","Cabinet Office","National School of Government","NSG4","A/BAND A","44300","59885","Operational Manager","1.00","Operational delivery"
