Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Customer Service,Premises,2211/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040253,7.50,Control Holding and SU Accnts,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/14001,Water Rates And Accounts,14001,20/07/2017,inv0040249,554.06,Control Holding and SU Accnts,Yorkshire Water Services Ltd,18256
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/14001,Water Rates And Accounts,14001,20/07/2017,inv0040250,315.87,Control Holding and SU Accnts,Yorkshire Water Services Ltd,18256
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/14001,Water Rates And Accounts,14001,20/07/2017,inv0040250,1909.36,Control Holding and SU Accnts,Yorkshire Water Services Ltd,18256
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,20/07/2017,inv0039992,269.92,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,20/07/2017,inv0039991,177.27,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Customer Service,Supplies and Services,2431/30102,Equipment-Purchases/Renewals,30102,20/07/2017,inv0040257,72.80,Control Holding and SU Accnts,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/34002,Consultants,34002,20/07/2017,inv0040242,800.00,Partnerships and Agencies,Dobsons Civil Engineering & Construction Ltd,21152
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Enabling,1601,Customer Service,Employees,1601/09002,External Training Inc.Seminr,09002,20/07/2017,inv0040268,199.00,General Fund,East Cambridgeshire District Council,29436
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Supplies and Services,1614/30104,Equipment- Rental,30104,20/07/2017,inv0040252,8.31,General Fund,OCS Group UK Ltd,17271
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,15.75,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,0.95,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,5.00,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,1.45,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,2.61,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,4.25,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,1.50,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,3.90,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,3.25,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,1.79,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,2.40,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,1.20,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,3.65,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,1.50,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Premises,1614/16001,Cleaning Materials & Toilet Req,16001,20/07/2017,inv0040258,6.65,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Customer Service,Supplies and Services,1614/34110,Security Services,34110,20/07/2017,inv0040162,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/14001,Water Rates And Accounts,14001,20/07/2017,inv0040250,337.02,General Fund,Yorkshire Water Services Ltd,18256
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Customer Service,Supplies and Services,1631/34107,Hired Services - General,34107,20/07/2017,inv0040128,662.40,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Customer Service,Supplies and Services,1631/34107,Hired Services - General,34107,20/07/2017,inv0040269,385.20,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Customer Service,Supplies and Services,1631/34107,Hired Services - General,34107,20/07/2017,inv0040127,428.46,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Customer Service,Supplies and Services,1631/34107,Hired Services - General,34107,20/07/2017,inv0040270,428.46,General Fund,Meritec Limited,31510
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Strategy,1606,Delivery & Front Line Services,Supplies and Services,1651/34107,Hired Services - General,34107,20/07/2017,inv0040155,10150.00,General Fund,Hambleton D C,17328
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Council Property,1607,Delivery & Front Line Services,Premises,1665/10009,Repairs/Maint.-Other Costs,10009,20/07/2017,inv0040129,1080.00,General Fund,Mereside Developments Ltd,22789
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Council Property,1607,Delivery & Front Line Services,Premises,1665/10009,Repairs/Maint.-Other Costs,10009,20/07/2017,inv0040130,5824.50,General Fund,Mereside Developments Ltd,22789
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Long Term Liabilities,6A4,Other Long Term Liabilities,6441,Resources and Enabling,Balance Sheet Detail Codes,6741/A9001,Balance Sheet Debit,A9001,20/07/2017,inv0040251,69407.99,Balance Sheet,De Lage Landen Leasing Ltd,19145
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Management Team,Supplies and Services,1433/34107,Hired Services - General,34107,20/07/2017,inv0040152,1370.00,General Fund,The Oyster Partnership Ltd,31214
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Customer Service,Employees,2854/09002,External Training Inc.Seminr,09002,20/07/2017,inv0040133,199.00,Control Holding and SU Accnts,East Cambridgeshire District Council,29436
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Delivery & Front Line Services,Employees,2854/09002,External Training Inc.Seminr,09002,20/07/2017,inv0040124,199.00,Control Holding and SU Accnts,East Cambridgeshire District Council,29436
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Management Team,Supplies and Services,2864/34107,Hired Services - General,34107,20/07/2017,inv0040272,2211.25,Control Holding and SU Accnts,Penrose Associates,26868
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Community Development,1403,Corporate Management,Supplies and Services,1421/37101,Grants General,37101,26/07/2017,inv0038892,-1200.00,General Fund,Yorkshire Local Councils Associations,23746
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Delivery & Front Line Services,Supplies and Services,5678/38027,Misc. - Grants for Housing,38027,27/07/2017,inv0040324,2390.00,Capital,Nigel Lightfoot Electrical Contracting Ltd,31881
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Resources and Enabling,Supplies and Services,1711/30203,Furniture/Office Equipment-Rentals,30203,27/07/2017,inv0040073,3.00,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Resources and Enabling,Supplies and Services,1711/35201,Telephone Rental & Calls,35201,27/07/2017,inv0040073,2.56,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11003,Energy - Gas (Inc. Mecogas),11003,27/07/2017,inv0040320,90.87,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11003,Energy - Gas (Inc. Mecogas),11003,27/07/2017,inv0040317,18.02,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/11003,Energy - Gas (Inc. Mecogas),11003,27/07/2017,inv0040315,81.75,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/11003,Energy - Gas (Inc. Mecogas),11003,27/07/2017,inv0040319,42.76,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1923/35201,Telephone Rental & Calls,35201,27/07/2017,inv0040073,55.42,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040406,-718.88,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040406,718.88,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040407,-1480.15,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040407,1480.15,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040398,-26.89,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040398,26.89,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040402,-577.33,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040402,577.33,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040403,-790.42,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040403,790.42,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040405,-818.19,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040405,150.00,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040405,818.19,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040401,-940.59,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040401,940.59,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040404,-956.39,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/34107,Hired Services - General,34107,27/07/2017,inv0040404,956.39,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,27/07/2017,inv0040408,-1042.00,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,27/07/2017,inv0040408,1042.00,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,27/07/2017,inv0040399,-26.88,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,27/07/2017,inv0040399,26.88,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,27/07/2017,inv0040400,-46.57,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/34107,Hired Services - General,34107,27/07/2017,inv0040400,46.57,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/35201,Telephone Rental & Calls,35201,27/07/2017,inv0040073,80.20,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1021/35104,Software Charges,35104,27/07/2017,inv0040285,1120.00,General Fund,Northgate Public Services (UK) Ltd,18250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1021/35104,Software Charges,35104,27/07/2017,inv0040377,3800.00,General Fund,Northgate Public Services (UK) Ltd,18250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/35104,Software Charges,35104,27/07/2017,inv0040377,6080.00,General Fund,Northgate Public Services (UK) Ltd,18250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1024/35104,Software Charges,35104,27/07/2017,inv0040377,1520.00,General Fund,Northgate Public Services (UK) Ltd,18250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Control Accounts,2A1,Debtors Control,2104,Environment,Holding Account Detail Codes,2034/H0202,Debtors System Cheque Refunds,H0202,27/07/2017,inv0040329,908.40,Control Holding and SU Accnts,North York Moors National Park Authority,17408
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,27/07/2017,inv0040316,29.25,General Fund,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Supplies and Services,1123/30104,Equipment- Rental,30104,27/07/2017,inv0040073,39.35,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1123/10001,Premises Rep.& Maint.-Out.Contractor,10001,27/07/2017,inv0040311,661.68,General Fund,O J Gas Services,29854
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Community Safety CCTV,1301,Resources and Enabling,Premises,1301/10004,Rechargeable Repairs & Maintenance,10004,27/07/2017,inv0040426,1738.29,General Fund,British Telecommunications PLC,17739
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Supplies and Services,1345/30203,Furniture/Office Equipment-Rentals,30203,27/07/2017,inv0040073,10.58,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Street Cleansing Non Highways,1307,Delivery & Front Line Services,Supplies and Services,1361/30301,Materials-General,30301,27/07/2017,inv0040288,659.36,General Fund,HSBC Invoice Finance (UK) Ltd,17219
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2223/35104,Software Charges,35104,27/07/2017,inv0040379,1307.27,Control Holding and SU Accnts,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2277/35102,Terminal & Network Maintenance,35102,27/07/2017,inv0040379,3373.97,Control Holding and SU Accnts,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2277/35102,Terminal & Network Maintenance,35102,27/07/2017,inv0040379,4912.37,Control Holding and SU Accnts,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2277/35104,Software Charges,35104,27/07/2017,inv0040379,5258.60,Control Holding and SU Accnts,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/11003,Energy - Gas (Inc. Mecogas),11003,27/07/2017,inv0040321,263.76,Control Holding and SU Accnts,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/11003,Energy - Gas (Inc. Mecogas),11003,27/07/2017,inv0040318,679.25,Control Holding and SU Accnts,Corona Energy Retail 4 Limited t/as Corona Energy,31105
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2201/30104,Equipment- Rental,30104,27/07/2017,inv0040073,16.99,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2201/35201,Telephone Rental & Calls,35201,27/07/2017,inv0040073,25.47,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2241/35201,Telephone Rental & Calls,35201,27/07/2017,inv0040073,275.24,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2241/35201,Telephone Rental & Calls,35201,27/07/2017,inv0040073,1279.39,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,27/07/2017,inv0040385,460.00,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,27/07/2017,inv0040384,600.00,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30202,Furn/Off. Equip-Repairs & Maintenance,30202,27/07/2017,inv0040427,1996.11,Control Holding and SU Accnts,Xerox (UK) Ltd,24601
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30202,Furn/Off. Equip-Repairs & Maintenance,30202,27/07/2017,inv0040382,3.64,Control Holding and SU Accnts,Xerox (UK) Ltd,24601
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Delivery & Front Line Services,Transport Related Expenses,2403/20201/AL061,Repairs By Outside Garages,20201,27/07/2017,inv0040323,781.99,Control Holding and SU Accnts,Ian Brown Tyres,31827
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Resources and Enabling,Supplies and Services,3002/35102,Terminal & Network Maintenance,35102,27/07/2017,inv0040379,264.03,Partnerships and Agencies,Civica UK Ltd,17461
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Supplies and Services,1614/30103,Equip-Rep&Maint.Inc Contract,30103,27/07/2017,inv0040073,127.91,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1610/11002,Energy-Electricy,11002,27/07/2017,inv0040296,70.50,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1610/11002,Energy-Electricy,11002,27/07/2017,crn0000604,-62.71,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1610/11002,Energy-Electricy,11002,27/07/2017,inv0040295,63.51,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1610/11002,Energy-Electricy,11002,27/07/2017,inv0040297,5.81,General Fund,npower Ltd,18956
