"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","Banking operations Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","Caseworker","7.14","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","CDO Accounts Oils AO 1","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","CDO Approvals AO 1","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","CDO Approvals AO 2","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","CDO Approvals AO 3","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","CDO Approvals AO 4","0.41","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","Collector","26.85","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","ESL Compliance Assistant Officer","3.39","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","ESL Errors/ Compliance","1.50","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Assistant Officer","17330","23892","Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Grade 6","57573","74209","Grade 6","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Grade 7","46983","61590","GRADE 7","6.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Grade 7","46983","61590","Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Grade 7","46983","61590","Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Higher Officer","28636","37105","Higher Officer","34.90","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Higher Officer","28636","37105","Manager","2.49","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Higher Officer","28636","37105","Practitioner","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Higher Officer","28636","37105","Senior Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Higher Officer","28636","37105","SME","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Higher Officer","28636","37105","Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Higher Officer","28636","37105","Unit Manager","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Banking Officer","2.08","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","CDO Approvals Officer 2","0.61","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","CDO Compliance Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","CDO Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","CDO OILS","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Collector","4.33","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Officer","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Line Manager","2.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Manager","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Officer","115.35","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Repay Ops Admin Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Team Leader","7.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Team Leader O","0.65","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Officer","22669","30331","Technical Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Senior Officer","35232","42856","CDO & Repay Ops Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Senior Officer","35232","42856","GRADE 7","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Senior Officer","35232","42856","Safe Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Senior Officer","35232","42856","Senior Officer","9.92","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Senior Officer","35232","42856","Team Leader","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM4","Senior Officer","35232","42856","Technical & Guidance Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Admin Assistant","14255","19965","Admin Assistant","3.62","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Admin Assistant","14255","19965","administrative Assistant","386.19","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Admin Assistant","14255","19965","Assistant Officer","19.01","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Admin Assistant","14255","19965","Collector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Admin Assistant","14255","19965","Debt Admin Asst","0.43","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","Adviser","2.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","Advisor","0.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","Assistant Officer","102.48","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","c","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","Collector","2220.31","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","DMTC Adviser","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","DMTC Advisor","3.75","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Assistant Officer","17330","23892","Officer","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Grade 6","57573","74209","Grade 6","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Grade 7","46983","61590","GRADE 7","5.99","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Grade 7","46983","61590","Head of Unit","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Grade 7","46983","61590","Regional Manager North","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Grade 7","46983","61590","Team Leader Cross Cutting Op's Development","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","CBO Higher Executive Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","CC HO","1.97","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","HDM Higher Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Higher Complaints Manager","1.87","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Higher Debt Management Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Higher Debt Manager","0.89","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Higher Officer","119.64","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Higher Officer Manager","1.62","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Manager","6.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Officer","1.49","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","SEES Project Manager","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Senior Officer","5.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Support Team Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Higher Officer","28636","37105","Team Leader","4.74","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Assistant Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","CC O","9.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","CC Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Collector","156.90","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Complaints Officer","0.62","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Debt Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","DMTC Team Leader","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","FLM","4.78","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Front Line Manager","1.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Officer","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Manager","28.57","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Manager Officer","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Officer","448.34","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Officer FLM","2.11","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","People Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","People Support Officer","0.47","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Personal Assistant","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","QFLM","0.83","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Quality Manager","5.70","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Quality Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Quality Support manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Recovery Officer","1.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Resource Manager","0.73","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Revenue Officer","0.89","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Team Leader","43.07","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Technical Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Officer","22669","30331","Technical Officer","0.59","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Senior Officer","35232","42856","GRADE 7","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Senior Officer","35232","42856","Manager","0.86","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Senior Officer","35232","42856","Senior Officer","46.28","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Senior Officer","35232","42856","SO Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM5","Senior Officer","35232","42856","Team Leader","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Assistant Officer","17330","23892","Assistant Officer","1.88","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Grade 6","57573","74209","Grade 6","0.97","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Grade 7","46983","61590","GRADE 7","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Grade 7","46983","61590","Senior Business Consultant","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Higher Officer","28636","37105","Higher Officer","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Higher Officer","28636","37105","Manager","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Higher Officer","28636","37105","Senior Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Higher Officer","28636","37105","Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Officer","22669","30331","Officer","0.86","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Officer","22669","30331","Officer","6.57","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Senior Officer","35232","42856","Business Consultant & Team leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Senior Officer","35232","42856","Higher Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Senior Officer","35232","42856","Project Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","DM6","Senior Officer","35232","42856","Senior Officer","2.47","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","ECP4","Higher Officer","28636","37105","Pacesetter Practioner","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","ECP4","Higher Officer","28636","37105","PFP Practitioner","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","ECP4","Officer","22669","30331","Officer","14.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","ECP4","Officer","22669","30331","Pacesetter Practioner","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","F23","Officer","22669","30331","Officer","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","LBS10","Admin Assistant","14255","19965","Admin Assistant","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Debt Management & Banking","LC7","Assistant Officer","17330","23892","Assistant Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Assistant Officer","17330","23892","Assistant Officer","3.26","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 6","57573","74209","Assurance & Liaison Team Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 6","57573","74209","GPTR Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 6","57573","74209","PPM Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 7","46983","61590","GRADE 7","2.81","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 7","46983","61590","Liaison Facilitator","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 7","46983","61590","Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 7","46983","61590","PPM Team Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Grade 7","46983","61590","Team Leader","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Higher Officer","28636","37105","Co-Ordination Team Leader","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Higher Officer","28636","37105","Higher Officer","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Senior Officer","35232","42856","Manager","0.97","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Senior Officer","35232","42856","Senior Officer","6.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F17","Senior Officer","35232","42856","Team Leader","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Assistant Officer","17330","23892","Assistant Officer","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Grade 6","57573","74209","Change Funding G7","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Grade 6","57573","74209","Grade 6","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Grade 6","57573","74209","Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Grade 7","46983","61590","GRADE 7","1.62","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Higher Officer","28636","37105","Higher Officer","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Higher Officer","28636","37105","PA","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Officer","22669","30331","Personal Assistant","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F18","Senior Officer","35232","42856","Senior Officer","2.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F3","Grade 7","46983","61590","Finance Manager PRTI","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F3","Senior Officer","35232","42856","Benefits Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Departmental Transformation Programme","F3","Senior Officer","35232","42856","Planning Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","CI8","Assistant Officer","17330","23892","Assistant Officer","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","CO3","Admin Assistant","14255","19965","Admin Assistant","0.92","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","CO3","Admin Assistant","14255","19965","administrative Assistant","2.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Grade 6","57573","74209","Grade 6","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Higher Officer","28636","37105","Higher Officer","3.81","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Higher Officer","28636","37105","Officer","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Higher Officer","28636","37105","Senior Officer","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Higher Officer","28636","37105","Team Leader","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Officer","22669","30331","Officer","7.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Senior Officer","35232","42856","Manager","2.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F15","Senior Officer","35232","42856","Team Leader","2.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F19","Senior Officer","35232","42856","Senior Officer","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F22","Assistant Officer","17330","23892","Assistant Officer","4.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F22","Grade 6","57573","74209","Grade 6","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F22","Grade 6","57573","74209","Manager","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F22","Grade 6","57573","74209","Manager Grade 6","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F22","Grade 7","46983","61590","GRADE 7","4.95","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F22","Grade 7","46983","61590","Head of Property","1.00","Property and asset management"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Estates & Support Services","F22","Grade 7","46983","61590","Manager","1.00","Property and asset management"
